degree,count
3,4374
4,1649
5,922
6,561
7,421
8,307
9,222
10,170
11,142
12,98
13,113
14,76
15,83
16,64
17,44
18,48
19,37
20,39
21,33
22,34
23,32
24,27
25,35
26,21
27,17
28,16
29,18
30,15
31,15
32,15
33,9
34,17
35,16
36,6
37,10
38,11
39,7
40,5
41,5
42,13
43,8
44,8
45,12
46,6
47,6
48,10
49,5
50,5
51,8
52,8
53,6
54,5
55,2
56,3
57,6
58,1
59,5
60,3
61,7
62,4
63,7
64,2
65,3
66,2
67,4
68,4
70,4
71,4
72,4
73,1
75,4
76,2
77,2
79,3
81,2
82,1
83,1
84,1
85,1
86,2
87,1
88,3
89,1
90,3
91,1
92,2
93,1
95,2
96,1
98,2
99,3
104,2
106,2
109,2
110,2
111,2
114,1
117,1
118,1
119,3
120,1
121,2
124,1
125,1
126,1
127,2
130,2
132,1
135,2
136,1
137,1
141,1
145,1
148,2
149,1
152,1
154,1
156,1
157,1
159,1
167,1
175,1
187,1
188,1
189,1
195,1
205,1
210,2
214,1
223,1
224,1
261,1
283,1
288,1
289,1
292,2
293,1
295,1
308,1
313,1
318,1
336,1
357,1
366,1
374,2
543,1
553,1
