degree,count
3,4307
4,1682
5,904
6,580
7,372
8,319
9,213
10,196
11,149
12,97
13,106
14,93
15,69
16,54
17,54
18,51
19,31
20,46
21,45
22,27
23,35
24,23
25,32
26,23
27,25
28,22
29,26
30,19
31,15
32,12
33,16
34,14
35,17
36,16
37,13
38,11
39,8
40,10
41,11
42,5
43,13
44,8
45,5
46,10
47,5
48,6
49,7
50,5
51,6
52,8
53,4
54,7
55,6
56,5
57,3
58,7
59,5
60,6
61,2
62,3
63,2
64,1
65,7
66,4
67,1
68,2
70,5
71,2
72,1
73,2
74,4
75,1
76,2
77,2
79,3
80,2
81,1
82,2
83,3
84,1
85,1
86,1
87,1
88,3
89,4
90,3
94,1
95,1
96,1
97,2
98,2
99,1
100,1
101,1
102,1
105,1
106,3
107,2
108,1
110,1
112,2
113,2
114,2
116,2
119,1
120,1
122,1
123,2
126,2
128,1
130,1
143,2
145,1
147,1
150,2
151,1
152,1
155,1
156,1
166,2
167,1
168,1
170,2
174,1
179,1
182,1
188,1
196,1
201,1
204,1
208,1
214,1
218,2
221,1
222,1
226,1
230,1
234,1
251,1
271,1
283,1
294,1
318,1
356,1
357,1
391,1
451,1
525,2
631,1
