degree,count
3,4350
4,1666
5,851
6,542
7,405
8,269
9,260
10,166
11,145
12,119
13,115
14,93
15,82
16,66
17,57
18,47
19,48
20,53
21,36
22,40
23,42
24,27
25,22
26,35
27,24
28,23
29,26
30,23
31,13
32,10
33,17
34,21
35,9
36,10
37,15
38,16
39,6
40,9
41,6
42,5
43,7
44,8
45,7
46,4
47,4
48,9
49,6
50,7
51,7
52,3
53,8
54,2
55,3
56,5
57,5
58,6
59,5
60,1
61,2
62,2
63,3
64,7
65,3
66,4
67,6
68,1
69,3
70,3
71,2
72,3
73,2
74,4
75,2
76,1
77,6
78,3
79,1
80,3
81,3
83,1
84,1
85,2
86,2
90,1
91,1
92,1
94,3
97,3
98,1
100,2
101,2
102,4
105,1
108,1
111,2
112,1
113,1
116,3
117,1
118,1
120,1
122,1
127,1
128,1
129,3
132,2
140,2
142,1
147,1
150,1
152,2
165,1
169,1
172,1
173,1
179,1
183,1
188,1
198,1
199,1
205,1
242,1
274,1
276,1
284,2
293,1
296,1
297,1
299,1
304,1
317,1
318,2
320,1
376,1
402,1
434,1
441,1
444,1
477,1
