step,maxId,removed,holderDegree,s4,v4,s6,v6,s8,v8,s12,v12,holderTrend,bgSucc,bgHits,bgVis,rewireNodes,rewireJoins,edges,holderTrending
200,209,65,-1,0,56,0,100,0,114,0,116,0,16,25,115,0,0,562,0
400,409,132,-1,0,71,0,170,0,206,0,218,0,18,54,210,0,0,1115,0
600,609,193,-1,0,77,0,218,0,287,0,308,0,19,52,286,0,0,1684,0
800,809,261,-1,0,81,0,246,0,350,0,388,0,18,47,350,0,0,2258,0
1000,1009,318,-1,0,81,0,259,0,404,0,451,0,19,60,403,0,0,2840,0
1200,1209,381,-1,0,84,0,288,0,475,0,561,0,20,74,475,0,0,3410,0
1400,1409,434,-1,0,86,0,310,0,534,0,652,0,20,124,531,1,2,3999,0
1600,1609,494,-1,0,85,0,323,0,587,0,730,0,20,118,583,0,0,4578,0
1800,1809,556,-1,0,86,0,341,0,641,0,808,0,20,131,647,0,0,5162,0
2000,2009,611,-1,0,87,0,354,0,685,0,889,0,20,118,692,1,2,5750,0
2200,2209,678,-1,0,92,0,391,0,783,0,1038,0,20,146,781,1,2,6289,0
2400,2409,741,-1,0,96,0,418,0,869,0,1141,0,20,151,863,2,4,6846,0
2600,2609,806,-1,0,94,0,434,0,910,0,1237,0,20,195,914,3,6,7423,0
2800,2809,864,-1,0,95,0,438,0,975,0,1331,0,20,186,971,3,6,8008,0
3000,3009,932,3,0,98,0,438,5,1000,5,1396,0,20,187,1011,2,4,8597,0
3200,3209,987,3,0,97,2,469,4,1045,2,1473,0,20,164,1026,1,2,9190,0
3400,3409,1049,3,0,92,0,482,1,1081,3,1552,0,20,229,1080,1,2,9774,0
3600,3609,1111,3,1,95,0,461,3,1116,1,1632,0,20,216,1088,2,4,10355,0
3800,3809,1175,3,0,93,0,472,2,1139,3,1695,0,20,227,1127,2,4,10945,0
4000,4009,1230,3,0,94,1,469,0,1175,3,1768,0,20,228,1174,1,2,11537,0
4200,4209,1296,3,0,96,1,472,3,1224,2,1846,0,20,231,1194,1,2,12124,0
4400,4409,1351,3,0,96,1,477,0,1219,3,1921,0,20,246,1221,1,2,12713,0
4600,4609,1423,3,0,98,2,480,1,1253,1,1993,0.03,20,232,1259,1,2,13301,0
4800,4809,1482,3,0,96,1,475,0,1290,0,2066,0.0234,20,255,1263,1,2,13884,0
5000,5009,1525,3,1,96,1,492,1,1341,3,2135,0.0181,20,297,1313,1,2,14478,0
5200,5209,1581,3,0,93,3,498,1,1328,1,2234,0.0139,20,273,1350,4,8,15080,0
5400,5409,1655,3,1,95,1,527,4,1370,4,2318,0.0106,20,279,1387,4,8,15665,0
5600,5609,1711,3,0,99,0,517,2,1394,3,2391,0.0079,20,270,1393,4,8,16265,0
5800,5809,1765,3,0,98,0,519,2,1465,9,2487,0.0658,20,296,1439,4,8,16857,0
6000,6009,1831,3,0,102,1,538,0,1466,8,2573,0.0509,20,321,1478,5,10,17452,0
6200,6209,1885,3,0,99,2,523,2,1487,11,2643,0.0904,20,303,1462,5,10,18046,0
6400,6409,1949,3,0,98,0,541,3,1546,9,2793,0.0697,20,329,1536,6,12,18628,0
6600,6609,2008,3,0,102,1,554,3,1589,6,2884,0.0756,20,326,1599,7,14,19215,0
6800,6809,2062,5,1,99,1,561,8,1628,13,2977,0.0934,20,332,1596,6,12,19812,1
7000,7009,2125,7,1,102,3,562,6,1651,14,3054,0.0911,20,338,1623,5,10,20403,1
