degree,count
3,4338
4,1574
5,889
6,555
7,396
8,311
9,241
10,158
11,153
12,118
13,109
14,74
15,80
16,73
17,85
18,57
19,42
20,55
21,34
22,31
23,33
24,37
25,29
26,25
27,19
28,21
29,22
30,15
31,21
32,21
33,20
34,14
35,13
36,9
37,6
38,10
39,3
40,4
41,12
42,8
43,6
44,14
45,11
46,13
47,6
48,6
49,3
50,8
51,10
52,5
53,5
54,5
55,13
56,7
57,7
58,3
59,5
60,7
61,5
62,4
63,3
64,3
65,4
67,2
68,9
69,2
70,2
71,6
72,2
73,3
74,3
75,2
76,3
77,3
78,2
79,1
80,2
81,1
82,1
83,1
85,1
87,3
88,1
89,3
90,1
92,1
93,2
94,2
95,1
97,1
98,1
99,1
102,2
104,2
105,2
106,1
107,1
109,1
110,1
111,2
113,2
115,1
116,2
118,2
120,1
121,1
122,2
123,1
125,1
127,2
128,1
129,1
130,4
132,1
135,1
136,1
139,2
140,2
142,1
144,1
147,1
154,2
155,1
159,1
160,1
163,1
164,1
171,1
173,1
174,1
181,1
183,2
185,1
195,1
202,1
204,1
207,1
223,1
224,1
248,1
250,1
251,1
260,1
275,1
283,1
292,1
296,1
308,1
317,1
338,1
357,1
374,1
376,1
400,1
404,1
436,1
