step,maxId,removed,holderDegree,s4,v4,s6,v6,s8,v8,s12,v12,holderTrend,bgSucc,bgHits,bgVis,rewireNodes,rewireJoins,edges,holderTrending
200,209,65,-1,0,56,0,100,0,114,0,116,0,16,25,115,0,0,562,0
400,409,132,-1,0,71,0,170,0,206,0,218,0,18,54,210,0,0,1115,0
600,609,193,-1,0,77,0,218,0,287,0,308,0,19,52,286,0,0,1684,0
800,809,261,-1,0,81,0,246,0,350,0,388,0,18,47,350,0,0,2258,0
1000,1009,318,-1,0,81,0,259,0,404,0,451,0,19,60,403,0,0,2840,0
1200,1209,381,-1,0,84,0,288,0,475,0,561,0,20,74,475,0,0,3410,0
1400,1409,434,-1,0,86,0,310,0,534,0,652,0,20,124,531,1,2,3999,0
1600,1609,494,-1,0,85,0,323,0,587,0,730,0,20,118,583,0,0,4578,0
1800,1809,556,-1,0,86,0,341,0,641,0,808,0,20,131,647,0,0,5162,0
2000,2009,611,-1,0,92,0,362,0,670,0,903,0,19,104,682,0,0,5748,0
2200,2209,671,-1,0,91,0,366,0,726,0,971,0,20,141,724,0,0,6338,0
2400,2409,740,-1,0,93,0,380,0,788,0,1069,0,20,158,788,0,0,6907,0
2600,2609,797,-1,0,93,0,396,0,845,0,1180,0,20,174,843,0,0,7491,0
2800,2809,857,-1,0,94,0,412,0,896,0,1292,0,20,193,893,0,0,8077,0
3000,3009,905,3,1,91,5,424,11,949,10,1365,0,20,160,933,0,0,8671,0
3200,3209,965,3,0,95,3,420,5,961,11,1440,0,20,166,953,0,0,9258,0
3400,3409,1024,3,0,93,2,434,7,1015,9,1517,0,20,218,1002,0,0,9850,0
3600,3609,1086,3,0,95,1,438,8,1073,10,1611,0,20,221,1049,1,2,10421,0
3800,3809,1145,3,0,94,1,461,7,1127,8,1720,0,20,236,1110,2,4,10993,0
4000,4009,1202,3,0,94,6,467,1,1159,8,1829,0,20,241,1177,1,2,11575,0
4200,4209,1260,3,0,94,2,463,4,1199,9,1902,0.0164,20,225,1204,2,4,12158,0
4400,4409,1318,3,0,99,2,485,2,1234,8,2010,0.0128,20,253,1251,2,4,12732,0
4600,4609,1384,3,0,96,1,495,7,1309,8,2100,0.0099,20,238,1283,2,4,13312,0
4800,4809,1444,3,0,93,2,490,7,1310,9,2154,0.0076,20,263,1326,2,4,13900,0
5000,5009,1495,3,0,96,0,499,5,1340,9,2226,0.0058,20,284,1329,3,6,14495,0
5200,5209,1544,3,0,96,0,503,4,1359,8,2314,0.0207,20,298,1365,4,8,15095,0
5400,5409,1592,3,0,96,2,510,3,1423,10,2417,0.0159,20,317,1407,4,8,15690,0
5600,5609,1658,3,0,97,1,512,4,1403,9,2500,0.0121,20,291,1440,3,6,16287,0
5800,5809,1720,3,0,99,0,525,4,1489,7,2600,0.0241,20,317,1479,5,10,16867,0
6000,6009,1783,3,0,99,2,525,5,1497,9,2681,0.0441,20,269,1509,4,8,17453,0
6200,6209,1844,3,0,99,3,524,6,1509,9,2735,0.0339,20,318,1527,4,8,18046,0
6400,6409,1898,3,0,98,1,524,4,1567,5,2796,0.0258,20,322,1554,5,10,18644,0
6600,6609,1956,3,0,103,0,531,3,1552,1,2861,0.0643,20,309,1568,5,10,19246,0
6800,6809,2014,3,0,100,0,558,4,1595,5,2966,0.0492,20,311,1598,1,2,19825,0
7000,7009,2068,3,0,98,0,543,6,1645,6,3024,0.0629,20,338,1576,1,2,20414,0
