step,maxId,removed,holderDegree,s4,v4,s6,v6,s8,v8,s12,v12,holderTrend,bgSucc,bgHits,bgVis,rewireNodes,rewireJoins,edges,holderTrending
200,209,56,-1,0,57,0,105,0,119,0,119,0,10,13,116,0,0,571,0
400,409,112,-1,0,73,0,179,0,221,0,230,0,20,50,224,0,0,1122,0
600,609,161,-1,0,79,0,230,0,318,0,334,0,19,63,317,0,0,1690,0
800,809,215,-1,0,81,0,268,0,395,0,437,0,19,77,395,0,0,2249,0
1000,1009,279,-1,0,84,0,291,0,468,0,540,0,20,97,472,3,6,2834,0
1200,1209,334,-1,0,87,0,322,0,533,0,604,0,20,122,524,3,6,3419,0
1400,1409,389,-1,0,88,0,328,0,591,0,714,0,20,129,592,6,12,4009,0
1600,1609,449,-1,0,91,0,361,0,655,0,804,0,20,153,660,5,10,4593,0
1800,1809,503,-1,0,92,0,382,0,719,0,905,0,20,144,714,4,8,5185,0
2000,2009,558,-1,0,95,0,380,0,753,0,998,0,20,169,769,2,4,5775,0
2200,2209,615,-1,0,92,0,397,0,824,0,1112,0,20,177,828,1,2,6357,0
2400,2409,688,-1,0,92,0,409,0,869,0,1187,0,20,161,879,5,10,6944,0
2600,2609,740,-1,0,92,0,429,0,926,0,1277,0,20,196,929,7,14,7540,0
2800,2809,803,-1,0,95,0,438,0,971,0,1344,0,20,184,958,5,10,8123,0
3000,3009,874,3,0,97,3,451,8,1028,17,1447,0,20,192,1021,6,12,8705,0
3200,3209,925,3,1,94,2,453,10,1056,11,1536,0,20,209,1054,6,12,9301,0
3400,3409,976,3,0,95,2,481,6,1130,15,1641,0,20,216,1106,5,10,9886,0
3600,3609,1047,3,1,97,2,475,5,1170,16,1718,0,20,258,1185,2,4,10461,0
3800,3809,1113,3,0,100,2,479,7,1193,11,1799,0,20,241,1204,1,2,11040,0
4000,4009,1170,3,0,97,0,494,9,1241,14,1899,0,20,274,1264,4,8,11626,0
4200,4209,1226,3,1,95,3,493,6,1253,9,1950,0.0113,20,246,1260,4,8,12222,0
4400,4409,1296,3,0,97,3,499,5,1308,14,2018,0.02,20,257,1287,6,12,12821,0
4600,4609,1353,3,0,96,3,520,6,1326,9,2075,0.0294,20,250,1332,5,10,13403,0
4800,4809,1415,3,0,96,1,520,6,1367,6,2181,0.0228,20,267,1338,7,14,13998,0
5000,5009,1464,3,0,98,2,514,6,1393,10,2262,0.0176,20,262,1385,6,12,14594,0
5200,5209,1525,3,0,96,1,522,6,1423,11,2322,0.0134,20,277,1400,8,16,15189,0
5400,5409,1577,3,0,98,2,535,4,1426,11,2400,0.01,20,283,1441,7,14,15786,0
5600,5609,1641,3,0,96,4,514,2,1465,10,2484,0.0674,20,282,1497,4,8,16381,0
5800,5809,1692,3,0,98,1,536,4,1477,9,2554,0.052,20,293,1497,4,8,16979,0
6000,6009,1754,5,0,94,3,553,7,1555,15,2688,0.0913,20,328,1560,4,8,17549,1
6200,6209,1815,7,0,99,0,553,9,1595,19,2786,0.0754,20,289,1586,5,10,18137,1
6400,6409,1859,9,1,99,5,544,13,1623,19,2858,0.0708,20,335,1607,5,10,18738,1
6600,6609,1917,11,2,98,4,552,15,1647,19,2922,0.0695,20,368,1655,5,10,19340,1
6800,6809,1983,14,0,97,3,563,16,1670,20,3033,0.0893,20,353,1705,4,8,19921,1
7000,7009,2056,16,1,100,4,570,16,1733,20,3117,0.0866,20,323,1682,4,8,20510,1
7200,7209,2121,18,0,100,7,571,15,1745,19,3200,0.0815,20,336,1702,6,12,21104,1
7400,7409,2191,21,2,99,5,573,17,1764,20,3255,0.082,20,344,1759,7,14,21700,1
7600,7609,2254,23,0,99,7,584,16,1795,20,3393,0.1049,20,368,1811,6,12,22280,1
7800,7809,2308,25,0,102,4,597,16,1831,20,3465,0.0996,20,350,1846,5,10,22876,1
8000,8009,2366,28,0,100,6,581,18,1843,20,3515,0.1261,20,389,1869,3,6,23470,1
8200,8209,2430,30,1,100,6,580,19,1836,20,3582,0.105,20,380,1847,3,6,24067,1
8400,8409,2493,35,1,103,9,596,19,1880,20,3653,0.0874,20,376,1871,1,2,24629,1
8600,8609,2558,37,2,99,9,590,18,1902,20,3747,0.0929,20,366,1903,1,2,25222,1
8800,8809,2623,39,1,100,10,586,19,1908,20,3770,0.0993,20,387,1895,1,2,25805,1
9000,9009,2675,44,1,99,6,611,18,1935,20,3888,0.1099,20,391,1956,2,4,26381,1
9200,9209,2719,48,1,101,9,614,20,1986,20,3951,0.1021,20,383,1974,3,6,26984,1
9400,9409,2774,52,4,101,10,628,18,2004,20,4009,0.0797,20,408,1992,6,12,27581,1
9600,9609,2822,55,3,102,13,610,19,1968,20,4107,0.0767,20,371,2021,6,12,28182,1
9800,9809,2882,61,5,99,11,601,19,2017,20,4174,0.0694,20,381,2034,8,16,28774,1
10000,10009,2950,64,2,101,15,624,20,2014,20,4265,0.0689,20,446,2061,8,16,29381,1
10200,10209,3021,68,0,100,12,613,19,2069,20,4278,0.0582,20,448,2037,9,18,29986,1
10400,10409,3079,71,1,100,9,604,20,2077,20,4337,0.06,20,405,2072,9,18,30591,1
10600,10609,3141,74,1,99,9,604,20,2054,20,4398,0.061,20,401,2063,8,16,31199,1
10800,10809,3210,77,4,98,12,620,20,2058,20,4428,0.052,20,423,2104,6,12,31798,1
11000,11009,3268,81,3,101,14,606,20,2068,20,4526,0.0806,20,432,2107,5,10,32400,1
11200,11209,3332,86,1,98,12,613,20,2095,20,4578,0.0728,20,446,2105,6,12,33002,1
11400,11409,3403,89,3,101,16,618,20,2115,20,4629,0.0712,20,369,2149,8,16,33594,1
11600,11609,3460,92,2,100,11,605,20,2092,20,4706,0.0899,20,407,2081,9,18,34209,1
11800,11809,3521,95,2,100,17,610,19,2166,20,4790,0.0899,20,461,2152,7,14,34811,1
12000,12009,3587,102,4,98,14,609,20,2155,20,4786,0.0849,20,393,2131,6,12,35409,1
12200,12209,3656,104,4,104,16,628,20,2190,20,4865,0.091,20,444,2139,4,8,36000,1
12400,12409,3721,108,6,101,13,631,20,2189,20,4925,0.0808,20,441,2164,4,8,36591,1
12600,12609,3780,111,4,100,14,624,20,2234,20,4999,0.0826,20,464,2223,4,8,37190,1
12800,12809,3827,113,2,103,15,611,20,2239,20,5081,0.0741,20,435,2206,5,10,37793,1
13000,13009,3884,115,2,102,13,611,20,2215,20,5152,0.088,20,442,2232,7,14,38400,1
13200,13209,3949,117,5,101,14,609,20,2222,20,5201,0.0734,20,428,2241,9,18,39000,1
13400,13409,4004,123,2,104,15,625,20,2220,20,5245,0.0617,20,480,2183,11,22,39616,1
13600,13609,4067,125,2,99,13,616,20,2245,20,5228,0.0737,20,438,2184,7,14,40222,1
13800,13809,4119,127,2,99,12,629,20,2218,20,5357,0.0769,20,511,2239,10,20,40831,1
14000,14009,4189,133,7,103,15,615,20,2263,20,5378,0.0845,20,506,2266,12,24,41449,1
14200,14209,4248,136,0,96,13,626,20,2254,20,5454,0.0806,20,467,2277,12,24,42069,1
