degree,count
3,4384
4,1695
5,939
6,549
7,406
8,274
9,216
10,183
11,130
12,123
13,92
14,64
15,92
16,50
17,55
18,54
19,36
20,33
21,35
22,36
23,24
24,21
25,24
26,22
27,21
28,16
29,18
30,6
31,17
32,10
33,15
34,15
35,20
36,12
37,11
38,6
39,8
40,8
41,4
42,5
43,9
44,8
45,11
46,4
47,8
48,2
49,11
50,5
51,3
52,3
53,8
54,4
55,6
56,3
57,7
58,6
59,5
60,2
61,1
62,4
63,5
64,3
65,4
66,2
67,3
68,1
69,5
70,4
71,2
72,3
73,2
74,1
75,2
76,4
77,5
79,4
80,3
81,6
82,2
84,4
85,5
86,1
87,4
88,3
89,3
90,2
91,2
94,1
95,2
96,1
98,2
99,1
100,1
101,1
103,3
104,2
105,1
106,1
107,4
109,1
112,2
113,2
114,1
115,2
116,1
118,1
119,1
122,1
125,3
126,3
128,1
129,1
131,1
134,1
135,1
144,1
146,2
152,1
154,2
155,1
158,1
169,1
175,1
176,2
177,1
178,1
180,3
182,1
187,1
195,1
200,1
203,2
206,1
211,1
212,1
213,1
221,1
223,1
239,1
248,1
257,1
258,1
261,1
285,1
304,1
315,1
320,1
333,1
363,1
378,1
392,1
457,1
588,1
