degree,count
3,4532
4,1627
5,918
6,562
7,400
8,249
9,222
10,141
11,129
12,118
13,86
14,76
15,68
16,76
17,50
18,41
19,40
20,40
21,28
22,30
23,31
24,23
25,30
26,18
27,15
28,21
29,14
30,21
31,16
32,9
33,8
34,13
35,16
36,9
37,14
38,13
39,7
40,17
41,7
42,13
43,10
44,5
45,5
46,14
47,4
48,4
49,12
50,6
51,6
52,6
53,4
54,4
55,8
56,5
57,7
58,2
59,9
60,7
61,2
62,5
63,4
64,2
65,2
66,3
68,3
69,2
70,5
71,1
72,4
73,1
74,4
75,2
76,2
78,1
79,1
80,1
81,3
82,2
83,3
84,1
85,1
86,1
87,1
88,3
89,2
90,1
91,1
94,1
95,2
96,1
97,1
99,4
100,1
101,1
102,1
103,1
105,1
106,1
107,1
109,4
111,1
113,1
117,2
118,1
119,1
122,1
124,2
125,1
128,1
131,2
132,1
135,1
139,1
140,2
145,2
148,1
149,1
150,1
153,1
164,1
167,1
169,1
171,1
179,2
180,1
182,1
193,1
197,2
200,2
223,1
226,1
227,1
232,1
248,1
259,1
271,1
272,2
274,1
283,1
291,1
298,1
308,1
325,1
336,1
349,1
361,1
369,1
374,1
422,1
423,1
503,1
565,1
