degree,count
3,4260
4,1734
5,894
6,590
7,410
8,305
9,228
10,160
11,144
12,103
13,90
14,68
15,89
16,73
17,61
18,54
19,43
20,47
21,40
22,27
23,40
24,23
25,24
26,28
27,18
28,26
29,12
30,13
31,16
32,11
33,13
34,14
35,15
36,17
37,9
38,5
39,13
40,9
41,8
42,12
43,7
44,8
45,7
46,7
47,6
48,6
49,5
50,6
51,1
52,1
53,8
54,5
55,9
56,8
57,5
58,6
59,6
60,4
61,4
62,3
63,3
64,1
65,5
66,2
67,3
68,4
69,1
70,3
71,3
72,4
73,4
74,3
75,2
76,3
77,3
78,2
79,3
80,1
81,3
82,2
83,2
84,1
85,5
86,1
87,4
88,1
90,2
92,4
93,1
94,2
95,2
96,1
97,1
98,2
102,4
103,1
106,2
107,2
109,1
112,1
114,1
115,1
116,1
120,1
121,2
122,1
123,1
124,1
127,1
128,1
134,1
135,1
136,1
137,1
140,2
141,2
149,1
151,2
153,3
156,1
158,2
160,2
162,1
171,1
184,1
194,1
206,1
207,1
211,1
216,1
217,1
219,1
222,2
234,1
245,1
257,1
267,1
271,1
294,1
317,1
318,1
319,1
345,1
362,1
384,1
402,1
415,1
421,1
531,1
