degree,count
3,4413
4,1627
5,888
6,499
7,398
8,291
9,215
10,177
11,136
12,117
13,81
14,90
15,83
16,60
17,63
18,43
19,38
20,50
21,48
22,37
23,33
24,33
25,34
26,22
27,24
28,26
29,22
30,23
31,18
32,18
33,18
34,10
35,16
36,11
37,9
38,19
39,11
40,10
41,10
42,7
43,14
44,7
45,11
46,9
47,4
48,11
49,4
50,5
51,6
52,12
53,7
54,7
55,6
56,3
57,2
58,4
59,5
61,5
62,3
63,6
64,2
65,4
66,3
67,2
68,1
69,4
70,5
71,5
72,2
73,3
74,1
75,2
76,1
78,6
79,2
80,2
81,2
82,2
83,1
84,5
85,1
86,2
88,2
89,2
90,2
91,1
94,1
95,1
96,2
97,5
98,1
99,2
100,1
102,1
103,3
104,4
106,2
107,2
108,1
111,1
112,1
116,1
117,2
120,2
121,1
122,1
123,1
124,3
131,1
134,3
139,1
140,1
141,1
143,1
147,1
151,1
153,1
157,1
162,1
164,1
169,1
170,1
181,1
184,1
188,1
191,1
193,1
194,1
196,1
213,1
225,1
233,2
243,2
254,1
256,1
257,1
271,1
274,1
280,1
281,1
285,1
291,1
295,1
311,1
315,1
340,1
351,1
361,1
408,1
445,1
470,1
488,1
