degree,count
3,4346
4,1638
5,901
6,591
7,384
8,293
9,207
10,193
11,137
12,128
13,102
14,86
15,84
16,61
17,76
18,48
19,55
20,44
21,32
22,34
23,35
24,30
25,36
26,27
27,26
28,13
29,17
30,15
31,11
32,12
33,13
34,11
35,13
36,12
37,13
38,8
39,3
40,10
41,10
42,7
43,4
44,8
45,8
46,9
47,3
48,8
49,1
50,5
51,6
52,8
53,1
54,8
55,5
56,2
57,6
58,5
59,5
60,4
61,10
62,4
63,1
64,1
65,3
66,2
67,2
68,3
69,5
70,3
71,2
72,5
73,2
74,3
76,2
77,2
78,2
80,2
82,3
83,4
85,4
87,3
88,4
90,2
91,2
92,1
94,2
95,1
96,2
97,3
99,1
100,4
101,2
102,1
104,2
105,2
107,2
108,2
109,3
110,3
112,1
114,1
118,2
120,1
121,1
124,1
125,1
129,1
136,1
137,1
138,2
139,2
149,2
154,1
158,1
159,2
164,1
165,2
173,2
175,1
179,1
187,1
198,1
211,1
213,1
228,1
247,1
249,1
274,1
289,1
292,1
301,1
331,1
336,1
340,1
415,1
418,1
505,1
522,1
