step,maxId,removed,holderDegree,s4,v4,s6,v6,s8,v8,s12,v12,holderTrend,bgSucc,bgHits,bgVis,rewireNodes,rewireJoins,edges,holderTrending
200,209,44,-1,0,62,0,117,0,132,0,136,0,15,25,130,0,0,585,0
400,409,104,-1,0,69,0,168,0,216,0,224,0,19,51,213,0,0,1153,0
600,609,162,-1,0,77,0,217,0,304,0,338,0,19,57,305,0,0,1724,0
800,809,218,-1,0,80,0,249,0,377,0,440,0,20,71,392,0,0,2300,0
1000,1009,268,-1,0,85,0,272,0,452,0,519,0,20,87,449,0,0,2879,0
1200,1209,332,-1,0,87,0,309,0,528,0,629,0,20,91,527,1,2,3434,0
1400,1409,379,-1,0,87,0,335,0,613,0,746,0,20,123,611,1,2,4008,0
1600,1609,444,-1,0,87,0,347,0,674,0,817,0,20,134,658,1,2,4589,0
1800,1809,495,-1,0,92,0,381,0,742,0,918,0,20,121,727,1,2,5160,0
2000,2009,549,-1,0,89,0,381,0,781,0,1008,0,20,149,783,1,2,5752,0
2200,2209,607,-1,0,90,0,410,0,821,0,1078,0,20,161,826,1,2,6340,0
2400,2409,661,-1,0,94,0,409,0,862,0,1149,0,20,175,858,5,10,6942,0
2600,2609,724,-1,0,93,0,431,0,936,0,1265,0,20,181,933,6,12,7514,0
2800,2809,788,3,1,92,4,458,10,1004,10,1374,0,20,189,1015,6,12,8095,0
3000,3009,852,3,1,93,2,469,5,1038,6,1460,0.0113,20,244,1050,7,14,8683,0
3200,3209,912,3,0,96,6,462,7,1072,13,1518,0.0088,20,230,1081,8,16,9281,0
3400,3409,976,3,0,93,0,465,7,1093,11,1578,0.0068,20,209,1119,7,14,9887,0
3600,3609,1030,3,0,93,3,474,10,1126,14,1649,0.0052,20,226,1142,7,14,10487,0
3800,3809,1093,3,0,97,4,486,6,1182,11,1780,0.004,20,230,1224,7,14,11061,0
4000,4009,1161,3,1,97,0,493,5,1215,8,1830,0.013,20,224,1226,11,22,11667,0
4200,4209,1217,3,1,93,0,499,5,1228,14,1898,0.01,20,271,1227,18,36,12294,0
4400,4409,1271,3,0,96,2,501,2,1283,3,1976,0.0076,20,243,1270,14,28,12894,0
4600,4609,1317,3,0,96,0,494,7,1327,4,2088,0.0195,20,278,1337,18,36,13505,0
4800,4809,1367,3,0,96,0,514,6,1378,8,2183,0.03,20,274,1382,19,38,14131,0
5000,5009,1416,3,0,98,1,528,2,1398,8,2257,0.023,20,282,1378,15,30,14745,0
5200,5209,1478,3,1,99,1,540,7,1434,10,2354,0.0535,20,270,1423,13,26,15359,0
5400,5409,1537,5,1,97,3,531,9,1485,12,2446,0.0739,20,300,1489,18,36,15978,1
5600,5609,1601,7,0,97,4,548,8,1546,6,2584,0.0964,20,311,1548,18,36,16583,1
5800,5809,1658,9,1,98,1,557,10,1557,17,2651,0.1369,20,340,1564,16,32,17198,1
6000,6009,1707,11,1,98,4,551,11,1597,16,2715,0.1168,20,322,1590,16,32,17816,1
6200,6209,1768,14,1,100,5,550,14,1613,17,2814,0.1166,20,348,1644,15,30,18427,1
6400,6409,1830,17,1,99,4,565,16,1630,20,2889,0.0995,20,313,1660,16,32,19048,1
6600,6609,1892,20,2,102,7,596,12,1714,20,3057,0.0896,20,352,1725,15,30,19639,1
6800,6809,1973,23,2,99,6,588,15,1783,20,3082,0.0761,20,369,1776,13,26,20242,1
7000,7009,2036,25,3,100,7,577,16,1776,20,3193,0.0778,20,356,1777,13,26,20856,1
7200,7209,2098,28,1,102,9,609,18,1819,20,3278,0.0729,20,363,1838,13,26,21459,1
7400,7409,2153,30,1,99,8,602,15,1834,20,3338,0.068,20,390,1834,14,28,22074,1
7600,7609,2211,32,2,100,8,591,19,1854,20,3413,0.0938,20,366,1820,18,36,22701,1
7800,7809,2270,35,3,102,10,590,19,1848,20,3454,0.0942,20,410,1872,19,38,23325,1
8000,8009,2323,39,0,97,7,583,19,1868,20,3539,0.1044,20,385,1879,21,42,23951,1
8200,8209,2392,41,1,101,9,614,20,1927,20,3638,0.1087,20,396,1910,17,34,24553,1
8400,8409,2460,43,3,103,10,598,18,1947,20,3686,0.1129,20,426,1948,16,32,25173,1
8600,8609,2519,45,1,100,9,595,20,1970,20,3754,0.0988,20,390,1945,14,28,25788,1
8800,8809,2576,48,3,102,11,609,20,1938,20,3825,0.1035,20,442,1964,14,28,26394,1
9000,9009,2640,52,2,101,5,595,20,2015,20,3895,0.1015,20,425,1985,18,36,27010,1
9200,9209,2704,54,3,98,15,605,20,2030,20,3969,0.09,20,446,2005,21,42,27644,1
9400,9409,2754,57,3,100,14,618,20,2018,20,4048,0.0912,20,396,2025,24,48,28282,1
9600,9609,2820,59,2,102,11,623,20,2051,20,4111,0.087,20,376,2069,27,54,28913,1
