degree,count
3,4366
4,1681
5,882
6,551
7,411
8,316
9,209
10,206
11,112
12,109
13,99
14,96
15,67
16,67
17,61
18,50
19,31
20,46
21,35
22,29
23,29
24,33
25,21
26,26
27,24
28,26
29,20
30,13
31,16
32,16
33,18
34,17
35,17
36,14
37,10
38,10
39,6
40,8
41,5
42,9
43,6
44,6
45,1
46,8
47,9
48,4
49,2
50,2
51,6
52,8
53,5
54,2
55,6
56,2
57,2
58,6
59,6
60,1
61,2
62,3
63,13
64,1
65,4
66,2
67,6
68,8
69,7
71,2
72,3
73,3
74,2
75,4
77,3
78,2
79,3
80,4
81,1
82,3
84,1
86,3
87,2
88,3
89,2
90,1
91,5
92,4
94,1
95,2
96,2
97,1
101,1
102,1
104,3
105,2
106,2
111,1
112,1
114,1
115,1
117,1
118,2
120,2
121,1
124,2
130,2
131,1
132,1
141,1
142,1
143,2
145,1
146,2
147,1
150,1
153,1
155,1
156,1
160,1
162,1
163,1
164,1
169,1
171,1
174,1
195,1
206,1
214,1
218,1
222,1
231,1
237,1
253,1
264,1
282,1
294,1
299,1
321,1
357,1
374,1
384,1
388,1
390,1
499,1
572,1
