degree,count
3,4220
4,1634
5,897
6,592
7,379
8,307
9,211
10,197
11,171
12,123
13,111
14,95
15,76
16,65
17,52
18,56
19,49
20,47
21,44
22,36
23,36
24,36
25,36
26,34
27,17
28,28
29,23
30,24
31,20
32,19
33,12
34,7
35,9
36,19
37,4
38,10
39,12
40,12
41,9
42,5
43,7
44,9
45,3
46,8
47,8
48,7
49,6
50,11
51,4
52,5
53,2
54,9
55,6
56,4
57,6
58,4
59,5
60,4
61,3
62,6
63,9
64,6
65,1
66,5
67,1
68,2
69,5
70,3
71,2
72,1
73,2
74,3
75,2
76,2
77,1
78,4
79,3
80,2
81,2
82,1
83,1
84,2
85,3
87,2
88,2
89,1
90,3
92,2
93,1
94,1
95,3
96,2
97,1
98,2
100,1
101,2
102,1
104,1
105,4
106,1
108,1
109,1
110,1
111,1
115,2
116,1
117,1
118,2
119,1
120,1
121,1
122,1
124,1
127,1
129,2
131,1
132,1
133,1
134,1
136,1
142,1
144,2
147,1
151,1
153,2
154,1
156,1
158,1
163,1
166,1
169,1
170,1
171,1
177,1
178,1
184,1
186,1
190,1
191,1
192,1
199,1
209,1
217,1
224,1
239,1
249,1
257,1
263,1
266,1
267,1
271,1
277,2
279,1
290,1
292,1
305,1
312,1
328,1
357,1
458,1
503,1
