degree,count
3,4312
4,1655
5,897
6,537
7,415
8,304
9,231
10,183
11,122
12,125
13,99
14,90
15,54
16,77
17,62
18,43
19,53
20,35
21,33
22,40
23,31
24,29
25,25
26,27
27,31
28,27
29,20
30,14
31,23
32,17
33,12
34,17
35,13
36,14
37,12
38,12
39,12
40,8
41,9
42,13
43,11
44,5
45,12
46,10
47,9
48,4
49,9
50,5
51,6
52,4
53,10
54,4
55,6
56,4
57,3
58,5
60,2
61,7
62,6
63,2
64,6
65,4
66,3
67,4
68,4
69,4
70,3
71,3
72,2
73,3
74,2
76,3
77,3
79,3
81,3
83,2
84,2
85,2
87,2
89,4
92,2
93,5
94,1
95,2
96,1
98,1
100,1
102,2
103,1
105,1
109,2
110,1
111,1
115,1
116,1
118,2
119,2
120,1
121,1
122,1
123,1
124,2
126,1
127,2
128,3
129,3
131,1
132,1
133,1
134,3
136,1
138,3
140,1
141,1
142,1
143,1
145,1
156,2
159,1
160,1
163,1
172,1
174,1
175,1
181,1
182,1
199,1
219,1
221,1
224,1
230,1
243,1
248,1
253,1
254,1
271,1
276,2
308,1
317,1
324,1
338,1
353,1
355,1
371,1
404,1
424,1
431,1
435,1
450,1
563,1
