degree,count
3,4243
4,1643
5,856
6,600
7,386
8,327
9,244
10,184
11,141
12,135
13,111
14,87
15,72
16,60
17,63
18,66
19,46
20,48
21,33
22,41
23,36
24,31
25,16
26,20
27,24
28,26
29,21
30,19
31,17
32,12
33,9
34,16
35,9
36,11
37,8
38,8
39,12
40,8
41,13
42,5
43,8
44,9
45,13
46,9
47,6
48,8
49,10
50,9
51,4
52,9
53,7
54,5
55,4
56,3
57,6
58,5
59,5
60,4
61,2
62,4
63,6
64,1
65,1
66,5
67,2
68,5
69,3
70,1
71,4
72,1
73,2
74,2
76,3
77,6
78,3
79,4
80,2
81,6
82,4
83,2
84,1
85,4
86,5
87,3
88,2
89,2
93,2
94,1
95,1
96,3
99,1
101,3
103,2
104,2
105,1
106,2
107,1
109,3
110,1
112,1
113,1
115,2
118,1
120,1
121,1
124,1
125,1
128,1
130,1
134,1
137,2
138,1
139,2
140,2
141,2
143,1
144,1
145,1
147,1
148,1
149,1
151,3
152,1
153,1
155,1
160,1
161,1
163,1
171,1
172,1
176,1
180,2
181,1
182,2
189,1
191,1
196,1
209,1
211,1
213,1
228,1
234,1
241,1
246,1
247,1
249,1
257,2
260,1
300,1
308,1
312,1
318,1
336,2
355,1
362,1
446,1
467,1
469,1
559,1
