step,maxId,removed,holderDegree,s4,v4,s6,v6,s8,v8,s12,v12,holderTrend,bgSucc,bgHits,bgVis,rewireNodes,rewireJoins,edges,holderTrending
200,209,60,-1,0,57,0,103,0,115,0,114,0,12,20,113,0,0,560,0
400,409,122,-1,0,68,0,154,0,194,0,205,0,18,41,196,0,0,1128,0
600,609,178,-1,0,75,0,206,0,288,0,310,0,20,77,285,1,2,1710,0
800,809,244,-1,0,83,0,261,0,388,0,422,0,19,62,388,2,4,2252,0
1000,1009,306,-1,0,87,0,298,0,469,0,518,0,18,87,466,2,4,2809,0
1200,1209,365,-1,0,86,0,311,0,532,0,598,0,20,80,517,1,2,3386,0
1400,1409,428,-1,0,91,0,331,0,564,0,667,0,20,116,563,1,2,3974,0
1600,1609,495,-1,0,89,0,347,0,617,0,758,0,20,121,622,1,2,4542,0
1800,1809,565,-1,0,87,0,367,0,683,0,837,0,20,123,673,2,4,5125,0
2000,2009,605,-1,0,91,0,370,0,725,0,924,0,20,117,729,1,2,5717,0
2200,2209,666,-1,0,87,0,376,0,753,0,994,0,20,170,765,1,2,6302,0
2400,2409,719,-1,0,89,0,389,0,828,0,1097,0,20,159,825,4,8,6885,0
2600,2609,781,-1,0,95,0,414,0,853,0,1178,0,20,166,851,4,8,7472,0
2800,2809,835,-1,0,92,0,421,0,904,0,1266,0,20,153,916,3,6,8055,0
3000,3009,901,3,0,93,3,428,7,944,16,1360,0,20,225,973,1,2,8633,0
3200,3209,943,3,0,94,2,427,6,1021,11,1484,0,20,228,1012,1,2,9222,0
3400,3409,1002,3,0,95,3,467,7,1055,12,1591,0,20,242,1093,1,2,9790,0
3600,3609,1055,3,0,94,0,454,8,1095,8,1649,0,20,215,1109,1,2,10372,0
3800,3809,1125,3,0,100,0,476,5,1139,9,1715,0,20,226,1147,0,0,10951,0
4000,4009,1184,3,1,94,1,493,10,1194,9,1816,0,20,234,1202,2,4,11525,0
4200,4209,1245,3,3,98,1,482,6,1199,11,1868,0,20,267,1216,3,6,12118,0
4400,4409,1310,3,0,95,2,495,8,1262,14,1973,0.015,20,242,1265,3,6,12695,0
4600,4609,1369,3,0,96,0,479,5,1278,10,2031,0.0117,20,250,1284,3,6,13294,0
4800,4809,1443,3,0,95,1,517,5,1303,15,2103,0.0091,20,274,1302,2,4,13878,0
5000,5009,1507,3,0,98,1,518,1,1348,6,2155,0.0233,20,249,1335,0,0,14467,0
5200,5209,1583,3,0,98,2,502,4,1333,12,2237,0.0301,20,262,1353,0,0,15040,0
5400,5409,1647,3,0,99,2,514,8,1408,8,2322,0.0232,20,276,1394,5,10,15632,0
5600,5609,1711,3,0,96,2,508,6,1423,15,2412,0.0327,20,251,1409,5,10,16231,0
5800,5809,1768,3,0,97,2,512,8,1438,13,2467,0.0251,20,264,1405,6,12,16827,0
6000,6009,1842,3,0,96,3,551,7,1465,13,2546,0.019,20,285,1454,4,8,17427,0
6200,6209,1910,3,0,96,0,547,8,1464,14,2614,0.027,20,318,1458,4,8,18021,0
6400,6409,1975,3,0,101,1,528,6,1496,17,2693,0.0203,20,316,1510,3,6,18610,0
