step,maxId,removed,holderDegree,s4,v4,s6,v6,s8,v8,s12,v12,holderTrend,bgSucc,bgHits,bgVis,rewireNodes,rewireJoins,edges,holderTrending
200,209,58,-1,0,55,0,103,0,113,0,111,0,10,16,113,0,0,581,0
400,409,126,-1,0,70,0,164,0,200,0,210,0,15,45,201,0,0,1132,0
600,609,184,-1,0,79,0,226,0,294,0,317,0,15,54,293,0,0,1695,0
800,809,243,-1,0,82,0,256,0,372,0,412,0,20,79,376,0,0,2262,0
1000,1009,294,-1,0,86,0,277,0,452,0,499,0,19,86,452,2,4,2842,0
1200,1209,351,-1,0,91,0,317,0,525,0,598,0,20,106,519,2,4,3412,0
1400,1409,411,-1,0,89,0,346,0,603,0,708,0,20,107,594,2,4,3987,0
1600,1609,469,-1,0,91,0,353,0,656,0,806,0,20,132,655,1,2,4568,0
1800,1809,520,-1,0,92,0,381,0,729,0,886,0,20,142,713,2,4,5149,0
2000,2009,582,-1,0,95,0,400,0,776,0,989,0,20,134,773,1,2,5725,0
2200,2209,641,-1,0,93,0,410,0,826,0,1084,0,20,174,843,1,2,6298,0
2400,2409,706,-1,0,94,0,410,0,874,0,1162,0,20,190,876,1,2,6883,0
2600,2609,765,-1,0,94,0,432,0,916,0,1248,0,20,200,922,1,2,7472,0
2800,2809,835,-1,0,93,0,436,0,972,0,1339,0,20,185,978,1,2,8047,0
3000,3009,895,3,0,97,2,444,6,1018,11,1442,0,20,218,1017,0,0,8617,0
3200,3209,946,3,1,95,2,449,5,1055,12,1532,0.015,20,232,1056,2,4,9205,0
3400,3409,999,3,0,94,1,445,6,1061,10,1596,0.0117,20,221,1089,3,6,9795,0
3600,3609,1059,3,2,91,0,465,7,1119,10,1669,0.0091,20,206,1117,3,6,10383,0
3800,3809,1128,3,0,97,1,463,8,1193,8,1784,0.007,20,239,1181,3,6,10950,0
4000,4009,1179,3,0,95,0,488,4,1221,7,1892,0.0053,20,231,1241,2,4,11540,0
4200,4209,1242,3,0,94,0,480,5,1250,9,1980,0.024,20,266,1236,1,2,12128,0
4400,4409,1302,3,0,95,2,491,6,1274,8,2026,0.0185,20,250,1249,1,2,12710,0
4600,4609,1369,3,0,99,2,495,6,1307,8,2122,0.0501,20,276,1334,1,2,13291,0
4800,4809,1430,3,0,94,2,514,4,1338,3,2194,0.0747,20,263,1340,0,0,13872,0
5000,5009,1487,5,0,99,1,518,5,1395,8,2279,0.0777,20,254,1373,2,4,14467,1
5200,5209,1540,7,0,97,1,521,10,1442,18,2412,0.0948,20,326,1442,2,4,15046,1
5400,5409,1587,10,0,95,6,519,14,1475,19,2480,0.0853,20,306,1451,4,8,15644,1
5600,5609,1641,13,4,94,8,544,16,1440,20,2584,0.1024,20,300,1511,4,8,16240,1
5800,5809,1698,15,0,97,5,526,17,1480,20,2630,0.1196,20,287,1507,6,12,16849,1
6000,6009,1747,17,0,97,6,537,16,1554,20,2751,0.0934,20,311,1571,8,16,17435,1
6200,6209,1804,19,0,94,7,532,16,1586,20,2817,0.0853,20,326,1608,6,12,18037,1
6400,6409,1861,21,2,94,5,547,16,1610,20,2915,0.0777,20,346,1594,5,10,18632,1
