degree,count
3,4376
4,1637
5,901
6,535
7,378
8,295
9,222
10,196
11,137
12,111
13,102
14,107
15,74
16,79
17,63
18,53
19,40
20,50
21,34
22,39
23,30
24,32
25,25
26,28
27,22
28,24
29,25
30,13
31,20
32,13
33,7
34,13
35,25
36,10
37,16
38,8
39,9
40,8
41,2
42,3
43,5
44,9
45,9
46,9
47,4
48,9
49,5
50,3
51,6
52,4
53,4
54,5
55,5
56,5
57,3
58,4
60,4
61,6
62,4
63,6
64,5
65,2
66,2
67,3
68,2
69,4
70,4
71,2
72,1
73,3
74,2
75,5
76,2
77,2
78,1
79,3
80,2
81,4
82,1
83,1
84,3
85,3
86,2
87,2
88,1
90,1
91,1
92,3
93,1
94,1
95,1
96,1
98,1
99,2
100,2
101,1
102,1
104,1
105,1
106,2
107,1
109,1
110,1
111,1
113,1
114,1
115,2
117,1
118,1
119,1
121,1
123,2
125,1
128,1
132,2
136,1
137,1
138,1
140,1
141,1
143,1
154,1
155,1
161,1
163,1
164,1
165,1
167,1
171,1
174,1
175,2
182,1
186,1
191,1
195,1
211,1
221,1
226,1
227,2
241,1
245,1
254,1
256,1
288,1
298,1
321,1
354,1
366,1
372,1
394,1
432,1
447,1
505,1
