degree,count
3,4316
4,1710
5,932
6,534
7,388
8,303
9,240
10,196
11,125
12,121
13,99
14,62
15,80
16,68
17,48
18,57
19,48
20,45
21,45
22,33
23,27
24,34
25,25
26,21
27,29
28,16
29,11
30,16
31,18
32,12
33,9
34,13
35,11
36,16
37,8
38,10
39,10
40,7
41,6
42,7
43,7
44,8
45,6
46,6
47,10
48,6
49,4
50,8
51,8
52,8
53,5
54,6
55,5
56,6
57,1
58,6
59,7
60,2
61,3
62,2
63,5
64,4
65,2
66,2
67,2
68,3
69,2
70,2
71,1
72,2
73,2
75,4
76,3
77,2
78,2
79,3
80,3
81,4
82,1
84,1
85,2
86,1
88,3
89,2
90,2
92,2
93,3
95,1
96,3
97,2
98,1
103,3
108,1
110,1
111,1
112,3
113,1
115,1
119,1
120,1
121,1
125,2
126,1
127,4
139,1
140,2
143,1
144,1
145,3
146,1
151,1
152,2
154,1
155,1
156,1
158,2
163,1
165,1
175,1
182,1
184,1
189,3
190,1
195,1
197,1
208,1
214,1
223,1
227,1
235,1
257,1
273,1
278,1
284,1
293,1
295,1
301,1
306,1
312,1
332,1
367,1
379,1
462,1
472,1
567,1
