degree,count
3,4041
4,1632
5,869
6,542
7,407
8,287
9,230
10,185
11,185
12,124
13,117
14,80
15,73
16,88
17,82
18,61
19,58
20,67
21,43
22,49
23,43
24,36
25,36
26,35
27,28
28,43
29,28
30,36
31,28
32,24
33,17
34,19
35,17
36,22
37,14
38,13
39,11
40,5
41,14
42,8
43,14
44,7
45,7
46,4
47,11
48,11
49,16
50,7
51,4
52,9
53,5
54,6
55,6
56,5
57,2
58,3
59,3
60,5
61,3
62,2
63,2
64,7
65,3
66,1
67,3
68,6
69,6
70,3
71,4
72,3
73,8
74,1
75,3
76,3
77,5
78,3
79,2
80,2
81,3
82,2
83,5
84,2
85,3
86,4
87,4
88,1
89,2
90,2
91,1
92,1
93,1
94,1
95,3
96,1
97,2
98,3
100,4
101,1
102,1
104,1
105,1
106,2
107,1
108,1
109,2
110,1
112,1
114,2
116,1
117,1
118,2
119,2
120,1
122,3
125,2
127,2
128,1
132,1
134,1
135,1
138,1
141,1
148,1
156,1
160,1
162,1
163,2
168,2
176,1
182,1
187,1
191,1
212,2
213,1
222,1
224,1
226,1
235,1
248,1
270,1
277,2
281,1
301,1
310,1
314,2
337,1
361,1
375,1
381,1
405,1
425,1
428,1
430,1
440,1
502,1
534,1
594,1
