degree,count
3,4382
4,1617
5,919
6,551
7,367
8,317
9,230
10,151
11,157
12,138
13,96
14,96
15,68
16,66
17,62
18,45
19,45
20,46
21,45
22,26
23,26
24,25
25,37
26,16
27,24
28,38
29,19
30,19
31,13
32,10
33,15
34,15
35,14
36,11
37,8
38,12
39,3
40,8
41,6
42,7
43,7
44,4
45,7
46,6
47,8
48,2
49,7
50,10
51,8
52,7
53,8
54,4
55,3
56,6
57,5
58,3
59,5
60,5
61,1
62,4
63,2
64,3
65,3
66,2
67,1
68,1
69,3
70,7
71,5
72,5
73,1
74,1
75,3
76,2
77,1
78,3
79,3
80,3
81,1
82,3
83,3
85,2
86,1
87,1
88,1
89,1
91,2
93,3
94,2
96,6
97,1
98,2
100,1
101,2
103,1
104,1
105,2
107,3
109,3
110,1
111,1
113,1
115,1
116,1
118,1
119,1
120,1
124,1
128,1
129,2
130,2
132,1
135,1
140,1
144,1
149,2
151,1
152,1
153,1
164,2
165,1
167,1
176,2
178,1
181,1
187,1
190,1
200,1
202,1
205,1
209,1
212,1
215,1
218,2
221,1
225,1
234,1
237,1
241,1
247,1
255,1
261,1
263,1
282,1
314,1
320,1
325,1
348,1
366,1
376,1
397,1
400,1
524,1
