degree,count
3,4488
4,1656
5,859
6,524
7,374
8,283
9,222
10,185
11,113
12,122
13,101
14,96
15,80
16,59
17,66
18,56
19,36
20,53
21,36
22,34
23,20
24,47
25,18
26,21
27,17
28,16
29,17
30,12
31,20
32,20
33,8
34,13
35,9
36,12
37,12
38,11
39,7
40,12
41,8
42,10
43,7
44,2
45,3
46,10
47,11
48,6
49,5
50,6
51,3
52,2
53,7
54,6
55,2
56,8
57,3
58,5
59,4
60,4
61,5
62,5
63,4
64,5
65,2
66,2
67,5
68,3
69,4
70,3
71,2
72,1
73,4
74,3
75,3
76,1
77,2
78,2
79,3
80,1
81,3
82,2
84,1
85,2
86,1
87,3
88,4
89,1
91,1
92,3
93,1
94,2
95,1
97,2
98,1
99,1
100,1
102,3
103,1
104,3
105,1
106,3
111,1
112,1
113,1
114,1
116,2
117,5
119,2
121,2
123,1
126,1
127,1
128,1
129,1
130,1
131,2
135,2
136,1
145,1
149,2
162,1
175,1
176,1
178,1
181,1
184,1
189,1
192,1
197,1
198,1
200,1
213,1
221,1
232,1
240,1
246,1
253,2
266,1
267,1
270,1
300,1
301,1
305,1
307,1
322,1
339,1
346,1
352,1
368,1
457,1
496,1
524,1
558,1
