degree,count
3,4335
4,1652
5,872
6,599
7,442
8,269
9,222
10,176
11,150
12,134
13,96
14,93
15,72
16,65
17,55
18,50
19,54
20,48
21,29
22,35
23,28
24,28
25,22
26,26
27,21
28,24
29,15
30,18
31,24
32,13
33,11
34,9
35,12
36,13
37,8
38,8
39,6
40,6
41,10
42,10
43,6
44,10
45,8
46,6
47,5
48,5
49,7
50,9
51,4
52,5
53,1
54,6
55,8
56,7
57,4
58,5
59,5
60,2
61,2
62,1
63,6
64,4
65,2
66,3
67,1
68,1
69,2
70,1
71,3
72,3
73,2
74,4
75,3
76,1
77,1
78,2
79,1
81,2
82,4
84,2
85,1
86,2
87,1
88,2
90,3
91,1
92,4
93,1
94,3
95,1
96,2
97,3
99,1
100,1
101,1
102,2
103,2
105,2
106,2
107,1
108,3
109,1
111,2
115,2
116,3
121,1
123,1
124,1
125,1
126,2
127,1
128,1
132,1
141,1
144,1
145,1
146,1
147,1
149,1
150,1
152,1
153,1
155,1
159,1
160,1
162,2
165,2
166,1
167,1
169,2
173,1
181,1
191,1
197,2
214,1
236,1
238,1
263,1
294,1
306,1
307,1
308,1
326,1
352,1
388,1
405,1
435,1
441,1
445,1
538,1
