step,maxId,removed,holderDegree,s4,v4,s6,v6,s8,v8,s12,v12,holderTrend,bgSucc,bgHits,bgVis,rewireNodes,rewireJoins,edges,holderTrending
200,209,61,-1,0,57,0,103,0,114,0,118,0,13,22,116,0,0,576,0
400,409,122,-1,0,70,0,164,0,203,0,212,0,15,29,204,0,0,1124,0
600,609,185,-1,0,76,0,203,0,280,0,299,0,18,54,274,0,0,1698,0
800,809,256,-1,0,81,0,244,0,353,0,395,0,20,67,351,0,0,2259,0
1000,1009,305,-1,0,84,0,289,0,456,0,521,0,20,91,450,3,6,2826,0
1200,1209,375,-1,0,86,0,298,0,502,0,588,0,20,103,497,4,8,3419,0
1400,1409,432,-1,0,86,0,327,0,580,0,699,0,20,118,577,4,8,3999,0
1600,1609,487,-1,0,90,0,340,0,636,0,775,0,20,107,620,2,4,4584,0
1800,1809,562,-1,0,90,0,372,0,696,0,863,0,20,143,699,3,6,5152,0
2000,2009,616,-1,0,93,0,397,0,752,0,967,0,20,148,765,8,16,5745,0
2200,2209,667,-1,0,92,0,399,0,819,0,1058,0,20,161,812,8,16,6331,0
2400,2409,732,-1,0,96,0,416,0,880,0,1147,0,20,177,869,14,28,6931,0
2600,2609,793,-1,0,95,0,431,0,914,0,1212,0,20,196,916,19,38,7542,0
2800,2809,851,-1,0,96,0,448,0,978,0,1325,0,20,204,982,17,34,8149,0
3000,3009,896,3,0,95,2,456,3,1038,8,1441,0,20,224,1046,9,18,8746,0
3200,3209,960,3,0,95,0,468,10,1057,7,1499,0,20,203,1081,10,20,9348,0
3400,3409,1021,3,0,98,3,477,10,1117,9,1593,0,20,226,1127,15,30,9961,0
3600,3609,1081,3,1,97,1,475,2,1120,8,1652,0,20,232,1121,14,28,10579,0
3800,3809,1143,3,0,94,1,474,3,1166,7,1720,0,20,222,1183,17,34,11195,0
4000,4009,1204,3,0,97,1,490,6,1204,5,1804,0,20,251,1199,19,38,11813,0
4200,4209,1248,3,0,96,0,496,3,1235,2,1893,0,20,259,1220,27,54,12458,0
4400,4409,1314,3,0,99,1,503,6,1295,5,1968,0,20,263,1252,26,52,13092,0
4600,4609,1379,3,0,95,1,497,4,1285,7,2048,0,20,263,1290,30,60,13730,0
4800,4809,1446,3,0,95,3,517,3,1346,6,2140,0.02,20,271,1309,38,76,14377,0
5000,5009,1496,3,0,96,2,534,0,1372,4,2212,0.0156,20,251,1361,43,86,15056,0
5200,5209,1560,3,0,99,4,526,4,1402,5,2292,0.0121,20,264,1383,38,76,15717,0
5400,5409,1620,3,1,100,2,528,3,1437,1,2364,0.0093,20,272,1407,38,76,16377,0
5600,5609,1686,3,0,100,1,537,6,1502,6,2467,0.0371,20,251,1464,30,60,17018,0
5800,5809,1747,3,0,101,3,544,8,1505,7,2535,0.0287,20,299,1498,33,66,17673,0
6000,6009,1799,3,1,99,2,543,7,1537,8,2625,0.022,20,312,1541,24,48,18300,0
6200,6209,1856,3,0,101,1,556,5,1591,5,2687,0.0467,20,297,1540,30,60,18950,0
6400,6409,1923,3,1,101,1,552,3,1622,4,2786,0.0358,20,330,1589,32,64,19588,0
6600,6609,1968,3,0,99,1,572,7,1636,6,2877,0.0497,20,345,1618,40,80,20256,0
6800,6809,2029,3,0,96,0,561,4,1624,7,2946,0.0635,20,346,1649,40,80,20920,0
7000,7009,2097,3,2,101,0,572,4,1677,4,3006,0.0485,20,328,1674,42,84,21582,0
7200,7209,2158,3,1,100,2,569,3,1648,6,3088,0.0364,20,346,1679,49,98,22271,0
7400,7409,2217,3,0,102,2,580,3,1723,4,3157,0.0569,20,325,1736,49,98,22959,0
7600,7609,2281,3,0,103,4,572,0,1761,6,3218,0.0427,20,358,1769,51,102,23642,0
7800,7809,2354,3,0,102,1,603,0,1747,3,3283,0.0673,20,357,1786,53,106,24334,0
8000,8009,2418,3,0,99,1,598,2,1780,2,3327,0.0504,20,405,1799,54,108,25031,0
8200,8209,2473,5,0,103,2,583,2,1784,10,3419,0.097,20,361,1849,59,118,25740,1
8400,8409,2533,7,1,103,0,592,6,1844,14,3472,0.0989,20,374,1807,69,138,26472,1
8600,8609,2588,9,0,101,5,574,13,1834,18,3525,0.0871,20,391,1845,65,130,27188,1
8800,8809,2656,11,0,100,5,616,6,1873,18,3594,0.085,20,356,1845,58,116,27889,1
9000,9009,2724,13,0,102,4,609,9,1906,19,3655,0.0892,20,397,1873,63,126,28589,1
9200,9209,2778,15,0,102,3,605,14,1884,19,3718,0.0763,20,418,1934,62,124,29301,1
9400,9409,2830,17,0,98,8,609,9,1907,19,3774,0.0653,20,388,1920,70,140,30027,1
9600,9609,2890,19,1,102,6,605,14,1978,20,3863,0.0552,20,396,1923,71,142,30760,1
9800,9809,2943,21,1,101,4,616,13,1977,20,3919,0.0639,20,381,1954,65,130,31482,1
10000,10009,2997,23,0,99,9,606,14,1957,20,4007,0.0565,20,407,1975,60,120,32186,1
10200,10209,3060,25,0,103,7,626,13,1993,19,4040,0.0552,20,406,1996,72,144,32918,1
10400,10409,3111,27,2,102,6,621,15,2004,20,4139,0.0547,20,394,2041,80,160,33665,1
10600,10609,3163,29,2,100,7,605,14,2084,19,4221,0.0463,20,389,2040,75,150,34374,1
10800,10809,3222,31,0,104,5,619,17,2080,20,4305,0.0568,20,409,2046,74,148,35106,1
11000,11009,3275,33,1,105,7,631,19,2125,20,4414,0.0555,20,382,2035,70,140,35810,1
11200,11209,3332,35,0,102,3,630,16,2152,20,4511,0.074,20,419,2096,65,130,36525,1
11400,11409,3392,37,1,105,4,623,16,2169,20,4555,0.0731,20,474,2158,59,118,37229,1
11600,11609,3448,40,1,102,8,644,16,2130,20,4590,0.0609,20,454,2178,62,124,37942,1
11800,11809,3501,42,2,103,4,636,19,2167,20,4672,0.0627,20,461,2180,69,138,38662,1
12000,12009,3557,44,3,105,9,648,18,2190,20,4723,0.0699,20,448,2149,72,144,39403,1
12200,12209,3611,47,6,103,10,638,18,2181,20,4810,0.0764,20,459,2184,73,146,40144,1
12400,12409,3668,49,1,104,11,647,18,2229,20,4889,0.0745,20,482,2230,76,152,40875,1
12600,12609,3733,52,1,105,7,653,19,2272,20,4977,0.0611,20,471,2217,85,170,41627,1
12800,12809,3791,54,0,104,7,652,20,2266,20,5045,0.083,20,481,2296,80,160,42368,1
13000,13009,3849,57,2,104,9,655,19,2295,20,5092,0.0912,20,472,2330,87,174,43130,1
13200,13209,3910,59,2,101,7,659,17,2334,20,5181,0.0949,20,510,2346,88,176,43877,1
13400,13409,3971,61,1,104,5,657,20,2385,20,5306,0.0999,20,515,2396,84,168,44610,1
13600,13609,4025,63,2,104,8,663,20,2378,20,5348,0.1025,20,493,2378,93,186,45392,1
13800,13809,4088,66,3,107,11,659,19,2425,20,5436,0.0885,20,528,2443,103,206,46183,1
14000,14009,4140,68,3,100,11,666,20,2416,20,5499,0.0887,20,496,2429,109,218,46982,1
