step,maxId,removed,holderDegree,s4,v4,s6,v6,s8,v8,s12,v12,holderTrend,bgSucc,bgHits,bgVis,rewireNodes,rewireJoins,edges,holderTrending
200,209,65,-1,0,56,0,100,0,114,0,116,0,16,25,115,0,0,562,0
400,409,132,-1,0,71,0,170,0,206,0,218,0,18,54,210,0,0,1115,0
600,609,193,-1,0,77,0,218,0,287,0,308,0,19,52,286,0,0,1684,0
800,809,261,-1,0,81,0,241,0,350,0,386,0,17,48,350,3,6,2264,0
1000,1009,320,-1,0,84,0,283,0,433,0,495,0,19,73,441,4,8,2830,0
1200,1209,377,-1,0,88,0,304,0,506,0,587,0,20,87,502,3,6,3413,0
1400,1409,440,-1,0,90,0,341,0,572,0,686,0,20,130,587,5,10,3971,0
1600,1609,507,-1,0,90,0,342,0,625,0,764,0,20,120,633,6,12,4554,0
1800,1809,566,-1,0,89,0,356,0,665,0,827,0,20,119,659,4,8,5151,0
2000,2009,618,-1,0,92,0,378,0,742,0,937,0,20,133,752,14,28,5747,0
2200,2209,679,-1,0,91,0,400,0,793,0,1022,0,20,154,782,12,24,6350,0
2400,2409,742,-1,0,91,0,411,0,841,0,1115,0,20,167,837,24,48,6983,0
2600,2609,802,-1,0,94,0,412,0,904,0,1194,0,20,177,873,25,50,7615,0
2800,2809,862,-1,0,93,0,433,0,928,0,1269,0,20,213,925,24,48,8248,0
3000,3009,919,3,0,97,2,440,7,941,11,1331,0,20,192,960,15,30,8862,0
3200,3209,975,3,0,95,2,445,1,1011,11,1441,0,20,191,995,29,58,9507,0
3400,3409,1035,3,0,95,2,453,1,1056,10,1513,0,20,212,1039,27,54,10142,0
3600,3609,1104,3,0,94,0,469,2,1086,13,1603,0,20,213,1081,26,52,10780,0
3800,3809,1160,3,0,100,6,465,8,1171,11,1704,0,20,247,1145,17,34,11382,0
4000,4009,1216,3,0,97,1,495,4,1222,10,1799,0,20,232,1191,20,40,11991,0
4200,4209,1267,3,0,100,2,511,2,1273,13,1911,0.0225,20,271,1275,18,36,12593,0
4400,4409,1322,3,0,97,3,523,6,1307,9,1980,0.0281,20,252,1291,19,38,13213,0
4600,4609,1382,5,0,100,1,518,9,1313,15,2046,0.0476,20,259,1321,23,46,13844,1
4800,4809,1434,7,0,98,6,513,8,1382,18,2125,0.0501,20,292,1346,22,44,14483,1
5000,5009,1498,9,0,99,7,526,9,1370,20,2163,0.0393,20,279,1362,31,62,15127,1
5200,5209,1563,11,0,95,5,525,12,1392,19,2240,0.0445,20,288,1399,33,66,15779,1
5400,5409,1618,13,2,99,3,516,17,1428,18,2302,0.0349,20,299,1421,27,54,16422,1
5600,5609,1693,16,0,96,7,533,14,1464,20,2405,0.0355,20,280,1446,30,60,17041,1
5800,5809,1770,18,0,100,4,539,15,1448,20,2446,0.0348,20,251,1445,27,54,17674,1
6000,6009,1838,20,0,97,4,537,17,1481,20,2513,0.0512,20,277,1475,26,52,18311,1
6200,6209,1887,22,2,99,11,565,18,1496,20,2592,0.0747,20,315,1545,27,54,18945,1
6400,6409,1952,24,1,102,6,553,18,1583,20,2730,0.0757,20,327,1554,29,58,19555,1
6600,6609,2009,26,1,99,6,574,18,1598,20,2794,0.0786,20,367,1608,30,60,20204,1
6800,6809,2074,30,3,101,8,551,20,1630,20,2862,0.0955,20,332,1648,32,64,20857,1
7000,7009,2131,32,2,100,11,554,18,1662,20,2930,0.1081,20,348,1616,28,56,21506,1
