degree,count
3,4438
4,1641
5,835
6,578
7,422
8,304
9,211
10,164
11,137
12,122
13,104
14,92
15,72
16,72
17,60
18,66
19,39
20,33
21,37
22,33
23,28
24,21
25,19
26,25
27,17
28,19
29,19
30,16
31,13
32,21
33,14
34,8
35,7
36,13
37,12
38,7
39,9
40,12
41,7
42,7
43,10
44,11
45,3
46,5
47,8
48,5
49,8
50,2
51,3
52,6
53,4
54,2
55,1
56,6
57,9
58,4
59,4
60,6
61,4
62,3
63,2
64,2
65,3
66,2
67,2
68,3
69,7
70,3
71,3
72,3
73,4
74,4
75,2
77,4
78,1
79,2
80,1
81,2
82,1
83,4
84,2
85,2
86,2
87,3
88,1
89,1
91,2
92,1
93,3
95,1
97,2
99,1
102,1
103,1
105,1
107,5
110,3
112,1
115,1
116,3
117,2
118,2
119,1
121,1
122,1
123,1
125,1
127,1
130,1
131,2
132,1
135,1
136,1
137,1
140,1
144,1
145,1
146,1
154,2
157,1
159,1
161,1
163,1
175,1
178,1
179,1
186,1
188,1
198,1
199,1
201,1
205,2
208,2
217,1
219,1
226,1
229,1
230,1
243,1
247,1
252,1
254,1
280,1
283,1
285,1
294,1
317,1
321,1
332,1
333,1
344,1
376,1
396,1
457,1
581,1
