step,maxId,removed,holderDegree,s4,v4,s6,v6,s8,v8,s12,v12,holderTrend,bgSucc,bgHits,bgVis,rewireNodes,rewireJoins,edges,holderTrending
200,209,44,-1,0,62,0,117,0,132,0,136,0,15,25,130,0,0,585,0
400,409,104,-1,0,69,0,168,0,216,0,224,0,19,51,213,0,0,1153,0
600,609,162,-1,0,77,0,217,0,304,0,338,0,19,57,305,0,0,1724,0
800,809,218,-1,0,80,0,249,0,377,0,440,0,20,71,392,0,0,2300,0
1000,1009,268,-1,0,85,0,272,0,452,0,519,0,20,87,449,0,0,2879,0
1200,1209,332,-1,0,87,0,309,0,528,0,629,0,20,91,527,1,2,3434,0
1400,1409,379,-1,0,87,0,335,0,613,0,746,0,20,123,611,1,2,4008,0
1600,1609,444,-1,0,87,0,347,0,674,0,817,0,20,134,658,1,2,4589,0
1800,1809,495,-1,0,92,0,387,0,753,0,932,0,20,142,745,0,0,5158,0
2000,2009,553,-1,0,90,0,388,0,795,0,1029,0,20,148,806,0,0,5737,0
2200,2209,610,-1,0,92,0,414,0,853,0,1125,0,20,185,860,0,0,6297,0
2400,2409,668,-1,0,93,0,428,0,917,0,1213,0,20,177,919,3,6,6881,0
2600,2609,731,-1,0,93,0,433,0,959,0,1298,0,20,171,953,6,12,7474,0
2800,2809,779,3,2,95,2,443,7,1014,6,1404,0,20,179,1000,5,10,8073,0
3000,3009,833,3,0,95,2,458,4,1067,6,1491,0.018,20,231,1060,3,6,8647,0
3200,3209,895,3,1,91,1,461,3,1099,6,1567,0.014,20,208,1100,3,6,9223,0
3400,3409,960,3,0,97,3,480,2,1158,5,1670,0.0109,20,249,1164,2,4,9779,0
3600,3609,1033,3,0,95,2,497,2,1189,6,1735,0.0084,20,244,1178,1,2,10362,0
3800,3809,1093,3,1,97,0,484,5,1236,10,1825,0.0063,20,243,1240,1,2,10943,0
4000,4009,1151,3,0,93,3,498,3,1253,9,1883,0.0047,20,251,1256,3,6,11538,0
4200,4209,1209,3,0,97,1,514,1,1275,8,1986,0.0035,20,294,1296,4,8,12135,0
4400,4409,1277,3,0,97,0,508,3,1299,7,2060,0.0205,20,272,1336,3,6,12728,0
4600,4609,1343,3,0,94,2,508,3,1369,10,2148,0.0357,20,271,1355,4,8,13320,0
4800,4809,1413,3,0,98,0,520,6,1372,6,2201,0.0275,20,310,1370,4,8,13912,0
5000,5009,1477,3,0,97,1,522,6,1397,8,2284,0.021,20,266,1419,3,6,14500,0
5200,5209,1531,3,0,96,1,510,5,1419,7,2363,0.0338,20,277,1423,2,4,15084,0
5400,5409,1592,3,0,96,1,538,1,1444,6,2436,0.0256,20,313,1431,3,6,15677,0
5600,5609,1656,3,0,100,3,525,2,1514,5,2550,0.0192,20,320,1505,3,6,16261,0
5800,5809,1717,3,0,99,1,515,2,1541,6,2598,0.05,20,331,1524,3,6,16850,0
6000,6009,1761,3,0,96,0,538,3,1550,5,2680,0.038,20,325,1558,3,6,17450,0
6200,6209,1818,3,0,98,2,538,3,1587,4,2734,0.0465,20,359,1567,3,6,18048,0
6400,6409,1878,3,0,97,1,539,2,1605,6,2809,0.0349,20,286,1571,2,4,18642,0
6600,6609,1941,3,0,100,2,564,3,1677,6,2920,0.0257,20,347,1647,4,8,19220,0
6800,6809,2000,3,0,94,2,563,0,1690,6,2987,0.0184,20,347,1672,5,10,19819,0
7000,7009,2063,3,1,97,1,562,3,1665,3,3043,0.0383,20,372,1661,6,12,20419,0
7200,7209,2120,3,0,99,0,574,3,1724,4,3151,0.028,20,340,1718,6,12,21003,0
7400,7409,2189,3,0,98,1,579,4,1751,4,3234,0.0198,20,373,1757,6,12,21593,0
7600,7609,2243,3,0,104,0,555,2,1760,5,3304,0.0134,20,343,1756,4,8,22184,0
7800,7809,2298,3,0,100,0,577,4,1804,4,3396,0.0442,20,397,1771,3,6,22784,0
8000,8009,2348,3,0,100,0,582,2,1794,5,3476,0.0772,20,385,1803,4,8,23383,0
8200,8209,2405,5,0,98,1,558,9,1812,12,3564,0.1093,20,403,1865,6,12,23984,1
8400,8409,2468,7,0,97,2,590,4,1855,16,3615,0.1205,20,384,1837,7,14,24588,1
8600,8609,2536,9,0,100,2,577,9,1847,16,3659,0.092,20,350,1869,8,16,25190,1
8800,8809,2577,11,0,99,3,586,10,1917,19,3773,0.0932,20,397,1894,7,14,25782,1
9000,9009,2635,13,0,100,4,602,14,1950,20,3867,0.0912,20,401,1919,7,14,26378,1
9200,9209,2704,15,0,98,1,591,12,1961,19,3934,0.0686,20,406,1934,8,16,26977,1
9400,9409,2752,17,0,99,6,587,16,1969,20,4019,0.0584,20,395,1958,9,18,27590,1
9600,9609,2815,19,0,101,3,605,16,1996,19,4083,0.0552,20,373,1987,8,16,28193,1
