step,maxId,removed,holderDegree,s4,v4,s6,v6,s8,v8,s12,v12,holderTrend,bgSucc,bgHits,bgVis,rewireNodes,rewireJoins,edges,holderTrending,deg1,s8i1,trending1,deg2,s8i2,trending2,deg3,s8i3,trending3,deg4,s8i4,trending4
3600,3609,1082,3,0,92,2,475,4,1174,13,1693,0.006,20,214,1158,0,0,10288,0,3,8,0,-1,0,0,-1,0,0,-1,0,0
3800,3809,1147,3,1,99,3,504,5,1214,8,1788,0.0046,20,237,1219,0,0,10861,0,3,5,0,-1,0,0,-1,0,0,-1,0,0
4000,4009,1204,3,0,96,4,504,7,1240,9,1866,0.0035,20,244,1235,0,0,11445,0,3,2,0,-1,0,0,-1,0,0,-1,0,0
4200,4209,1271,3,1,97,1,497,5,1267,10,1913,0.0026,20,259,1278,0,0,12034,0,3,7,0,3,5,0,-1,0,0,-1,0,0
4400,4409,1327,3,0,96,2,512,2,1346,9,2046,0.0019,20,262,1299,0,0,12607,0,3,5,0,3,5,0,-1,0,0,-1,0,0
4600,4609,1400,3,0,96,3,527,5,1378,10,2149,0.0014,20,278,1396,0,0,13167,0,3,8,0,3,5,0,3,6,0,-1,0,0
4800,4809,1448,3,0,98,2,530,7,1418,8,2245,0.0129,20,304,1426,0,0,13755,0,3,3,1,3,7,0,3,3,0,-1,0,0
5000,5009,1491,3,0,96,3,550,2,1482,10,2305,0.0099,20,307,1445,0,0,14345,0,3,6,1,3,5,0,3,5,0,-1,0,0
5200,5209,1558,3,0,99,1,537,3,1421,10,2370,0.0214,20,285,1460,0,0,14931,0,3,7,1,3,7,0,3,1,0,3,7,0
5400,5409,1606,3,0,99,3,535,3,1483,9,2435,0.0164,20,304,1468,0,0,15519,0,3,3,1,3,3,0,3,6,0,3,4,0
5600,5609,1675,3,0,98,3,537,7,1496,4,2478,0.0125,20,340,1496,0,0,16110,0,3,2,1,3,3,0,3,5,0,3,9,0
5800,5809,1725,3,0,97,2,557,6,1501,6,2538,0.0318,20,272,1501,0,0,16700,0,3,4,1,3,5,0,3,5,0,3,5,0
6000,6009,1793,3,1,99,1,549,3,1513,5,2602,0.0424,20,297,1506,0,0,17278,0,3,12,1,3,3,0,3,6,0,3,5,0
6200,6209,1850,3,1,97,2,536,4,1557,4,2692,0.0325,20,342,1512,0,0,17865,0,3,5,1,3,6,0,3,5,0,3,7,0
6400,6409,1903,3,0,98,1,543,2,1595,6,2746,0.0246,20,325,1548,0,0,18454,0,3,4,1,3,8,0,3,1,0,3,5,0
6600,6609,1963,3,1,99,2,550,2,1580,7,2807,0.0183,20,334,1563,0,0,19035,0,3,3,1,3,2,1,3,2,1,3,8,0
6800,6809,2023,3,1,93,1,549,4,1613,5,2893,0.0133,20,334,1588,0,0,19624,0,3,9,1,3,7,1,3,2,1,3,8,0
7000,7009,2076,3,0,97,1,549,5,1625,6,2978,0.0393,20,291,1654,0,0,20216,0,3,1,1,3,5,1,3,7,1,3,5,0
7200,7209,2137,3,0,101,0,539,2,1701,8,3084,0.1196,20,329,1652,0,0,20786,0,3,5,1,3,8,1,3,4,1,3,8,0
7400,7409,2206,3,0,100,1,561,3,1738,5,3181,0.146,20,323,1709,0,0,21355,1,3,3,1,3,7,1,3,2,1,3,5,0
7600,7609,2266,3,0,96,0,558,5,1722,6,3264,0.1572,20,314,1727,0,0,21940,1,3,2,1,3,5,1,3,7,1,3,6,0
7800,7809,2329,3,1,96,2,577,3,1780,3,3328,0.2017,20,351,1756,0,0,22522,1,3,1,1,3,2,0,3,6,1,3,8,0
8000,8009,2396,3,0,99,0,570,2,1753,4,3403,0.1796,20,355,1773,0,0,23109,1,3,4,1,3,7,0,3,6,1,3,6,0
8200,8209,2451,3,1,96,0,582,3,1757,6,3477,0.1396,20,359,1819,0,0,23704,1,3,6,1,3,4,0,3,3,1,3,6,0
8400,8409,2507,3,0,98,4,587,3,1819,1,3577,0.1326,20,360,1825,0,0,24275,1,3,5,1,3,3,0,3,3,1,3,1,0
8600,8609,2570,3,0,102,0,574,4,1857,5,3628,0.1687,20,400,1835,0,0,24866,1,3,5,1,3,3,0,3,2,1,3,9,0
8800,8809,2625,3,0,100,1,585,3,1879,5,3704,0.1754,20,371,1836,0,0,25454,1,3,1,1,3,3,0,3,2,1,3,6,0
9000,9009,2677,3,0,99,3,577,2,1856,4,3763,0.2162,20,384,1910,0,0,26040,1,3,4,1,3,4,0,3,2,1,3,1,0
9200,9209,2739,3,0,100,1,591,2,1915,6,3869,0.1689,20,408,1905,0,0,26618,1,3,7,1,3,2,0,3,6,1,3,6,0
9400,9409,2802,3,0,99,2,584,1,1913,1,3910,0.1311,20,393,1936,0,0,27206,1,3,3,1,3,4,0,3,2,1,3,5,0
9600,9609,2870,3,0,99,1,592,3,1962,1,3984,0.1808,20,367,1942,0,0,27790,1,3,4,1,3,7,0,3,7,1,3,1,0
9800,9809,2921,3,0,99,2,590,5,1898,7,4039,0.1406,20,387,1936,0,0,28375,1,3,3,1,3,5,0,3,5,1,3,2,0
10000,10009,2986,3,0,100,0,605,1,1969,4,4126,0.3084,20,381,1970,0,0,28958,1,3,3,1,3,2,0,3,4,1,3,3,0
10200,10209,3042,3,1,99,1,608,1,1923,2,4177,0.2427,20,407,1961,0,0,29544,1,3,0,1,3,4,0,3,3,1,3,3,0
10400,10409,3103,3,0,99,1,597,3,1982,1,4232,0.2187,20,399,1956,0,0,30127,1,3,2,1,3,3,1,3,2,1,3,3,0
10600,10609,3172,3,0,99,2,609,3,1966,6,4287,0.1709,20,405,2019,0,0,30712,1,3,1,1,3,5,1,3,3,1,3,5,0
10800,10809,3225,3,0,99,0,595,2,1991,3,4360,0.1612,20,445,1989,0,0,31304,1,3,3,1,3,2,1,3,3,1,3,3,0
11000,11009,3294,3,0,98,1,598,3,2014,4,4429,0.1749,20,397,2003,0,0,31888,1,3,3,1,3,1,0,3,4,1,3,2,0
11200,11209,3348,3,0,98,2,594,1,2059,6,4484,0.1359,20,376,1990,0,0,32475,1,3,3,1,3,3,0,3,4,1,3,6,0
11400,11409,3408,3,0,100,2,575,4,2036,5,4486,0.1447,20,451,2058,0,0,33070,1,3,3,1,3,2,0,3,3,1,3,3,0
11600,11609,3484,3,0,99,1,595,4,2009,6,4585,0.1617,20,437,2028,0,0,33656,1,3,2,1,3,3,0,3,1,1,3,3,0
11800,11809,3538,3,0,104,3,594,2,2049,4,4644,0.1253,20,402,2029,0,0,34249,1,3,4,1,3,3,0,3,3,1,3,2,0
12000,12009,3591,3,0,99,0,594,3,2033,3,4731,0.1295,20,424,2105,0,0,34833,1,3,4,1,3,5,0,3,3,1,3,3,0
12200,12209,3645,3,0,100,2,597,1,2092,5,4766,0.0996,20,430,2086,0,0,35419,1,3,4,1,3,0,1,3,4,1,3,1,0
12400,12409,3714,3,0,99,1,608,2,2139,1,4835,0.0756,20,426,2070,0,0,36003,1,3,3,0,3,5,1,3,6,1,3,4,0
12600,12609,3780,3,0,100,4,603,1,2125,2,4931,0.0564,20,434,2158,0,0,36581,1,3,3,0,3,3,1,3,2,1,3,2,0
12800,12809,3833,3,0,104,2,625,3,2113,2,5086,0.1078,20,408,2147,0,0,37162,1,3,3,0,3,3,1,3,2,1,3,3,0
13000,13009,3888,3,0,99,0,612,5,2153,5,5132,0.1488,20,455,2184,0,0,37750,1,3,1,0,3,3,1,3,1,1,3,6,1
13200,13209,3952,3,0,102,0,627,1,2188,3,5209,0.115,20,441,2171,0,0,38332,1,3,2,0,3,3,1,3,3,1,3,1,1
13400,13409,4014,3,0,101,0,603,4,2193,2,5243,0.1546,20,503,2250,0,0,38922,1,3,1,1,3,5,1,3,5,1,3,3,1
13600,13609,4071,3,0,101,0,626,4,2220,5,5366,0.1446,20,476,2189,0,0,39501,1,3,3,1,3,2,1,3,3,1,3,4,1
13800,13809,4124,3,1,103,0,631,2,2211,4,5460,0.1117,20,446,2277,0,0,40091,1,3,2,0,3,0,1,3,2,1,3,3,1
14000,14009,4187,3,0,99,0,636,2,2330,1,5594,0.0853,20,456,2276,0,0,40656,1,3,3,0,3,1,1,3,3,1,3,5,1
14200,14209,4257,3,0,100,0,645,3,2283,2,5618,0.0642,20,483,2294,0,0,41247,1,3,1,1,3,1,1,3,0,1,3,3,1
