step,maxId,removed,holderDegree,s4,v4,s6,v6,s8,v8,s12,v12,holderTrend,bgSucc,bgHits,bgVis,rewireNodes,rewireJoins,edges,holderTrending,deg1,s8i1,trending1,deg2,s8i2,trending2,deg3,s8i3,trending3,deg4,s8i4,trending4
6600,6609,1988,3,0,99,1,555,5,1651,8,2849,0.0488,20,358,1641,0,0,19056,0,3,3,0,3,7,0,3,4,0,3,11,0
6800,6809,2049,3,0,99,2,554,2,1602,8,2935,0.0374,20,361,1652,0,0,19644,0,3,3,0,3,1,0,3,6,0,3,4,0
7000,7009,2113,3,0,97,2,555,6,1696,7,3000,0.0283,20,341,1693,0,0,20232,0,3,2,0,3,3,0,3,5,0,3,4,0
7200,7209,2168,3,0,101,1,557,7,1693,8,3083,0.0611,20,351,1710,0,0,20822,0,3,3,0,3,4,0,3,5,0,3,6,0
7400,7409,2233,3,1,96,1,562,7,1701,8,3139,0.0865,20,339,1760,0,0,21396,1,3,6,0,3,4,0,3,3,0,3,7,0
7600,7609,2297,3,0,99,2,565,2,1794,8,3303,0.07,20,348,1783,0,0,21964,1,3,1,0,3,6,0,3,5,0,3,11,0
7800,7809,2363,3,1,100,3,579,5,1827,5,3366,0.0756,20,313,1806,0,0,22536,1,3,2,0,3,6,0,3,5,0,3,3,0
8000,8009,2426,3,0,102,0,584,3,1823,7,3430,0.0579,20,362,1816,0,0,23130,1,3,1,0,3,6,0,3,4,0,3,6,0
8200,8209,2492,3,1,100,1,598,6,1856,4,3503,0.0437,20,402,1839,0,0,23718,1,3,2,1,3,5,0,3,3,0,3,4,0
8400,8409,2558,3,0,100,1,606,5,1863,11,3542,0.0724,20,413,1867,0,0,24304,1,3,4,1,3,5,0,3,4,0,3,4,0
8600,8609,2631,3,0,99,0,602,0,1875,4,3613,0.0886,20,395,1863,0,0,24888,1,3,3,1,3,5,0,3,6,0,3,5,0
8800,8809,2709,3,0,101,1,581,2,1898,5,3679,0.1183,20,414,1898,0,0,25463,1,3,6,1,3,1,0,3,4,0,3,0,0
9000,9009,2777,3,0,97,0,582,5,1905,3,3738,0.1254,20,379,1894,0,0,26052,1,3,1,1,3,2,1,3,4,0,3,5,0
9200,9209,2839,3,0,101,0,577,8,1907,9,3801,0.1159,20,413,1911,0,0,26633,1,3,3,1,3,4,1,3,3,1,3,3,0
9400,9409,2886,3,0,104,0,600,6,1944,8,3903,0.0901,20,387,1972,0,0,27215,1,3,6,1,3,6,1,3,1,1,3,3,0
9600,9609,2937,3,0,101,3,601,2,1954,3,3946,0.0695,20,402,1971,0,0,27805,1,3,6,1,3,4,1,3,1,1,3,4,0
9800,9809,2994,3,0,99,0,600,2,1960,5,4020,0.093,20,417,1989,0,0,28393,1,3,1,1,3,4,1,3,2,1,3,6,0
10000,10009,3051,3,0,100,0,589,4,1986,6,4078,0.0718,20,380,2015,0,0,28983,1,3,3,1,3,2,1,3,7,1,3,3,0
10200,10209,3122,3,0,101,1,604,3,1991,3,4144,0.0549,20,428,1974,0,0,29569,1,3,1,1,3,4,1,3,4,1,3,6,0
10400,10409,3184,3,1,101,1,609,3,2012,3,4190,0.0413,20,374,1991,0,0,30157,1,3,2,1,3,3,1,3,5,1,3,3,0
10600,10609,3246,3,0,98,0,594,3,2003,6,4261,0.0304,20,378,1990,0,0,30746,1,3,5,1,3,6,1,3,3,1,3,3,0
10800,10809,3305,3,0,98,3,616,3,2032,6,4327,0.0218,20,476,2054,0,0,31340,1,3,3,1,3,2,1,3,2,1,3,1,0
11000,11009,3363,3,0,97,2,592,2,2039,5,4412,0,20,421,2050,0,0,31925,0,3,5,1,3,2,1,3,5,1,3,3,0
11200,11209,3421,4,0,100,2,595,4,2088,8,4495,0.0318,20,421,2072,0,0,32512,0,3,2,1,3,4,1,3,2,1,3,0,0
11400,11409,3484,4,0,98,1,607,7,2111,4,4580,0.0469,20,446,2083,0,0,33091,0,3,2,1,3,7,1,3,4,1,3,5,0
11600,11609,3547,4,0,98,3,616,3,2111,5,4623,0.0533,20,427,2095,0,0,33682,0,3,6,1,3,3,1,3,4,1,3,6,0
11800,11809,3605,4,1,98,1,608,4,2127,7,4725,0.0356,20,416,2154,0,0,34260,0,3,2,0,3,2,1,3,2,1,3,1,0
12000,12009,3663,4,0,101,0,598,3,2175,5,4767,0.0516,20,399,2145,0,0,34853,0,3,4,0,3,2,1,3,5,1,3,5,1
12200,12209,3719,4,0,98,0,609,4,2153,7,4851,0.034,20,448,2146,0,0,35447,0,3,2,0,3,2,1,3,1,1,3,4,1
12400,12409,3773,4,0,98,1,614,3,2180,8,4952,0.038,20,437,2157,0,0,36036,0,3,5,0,3,3,1,3,1,1,3,3,1
12600,12609,3830,4,0,103,1,633,7,2196,9,4967,0.023,20,481,2214,0,0,36631,0,3,1,0,3,1,1,3,3,1,3,4,1
12800,12809,3894,4,0,100,0,632,7,2223,2,5173,0.0111,20,486,2311,0,0,37191,0,3,1,0,3,2,1,3,0,1,3,1,1
13000,13009,3965,4,0,100,2,639,6,2229,6,5171,0.0018,20,460,2280,0,0,37779,0,3,4,0,3,0,1,3,2,1,3,2,1
13200,13209,4010,4,0,102,0,635,4,2277,3,5294,0,20,460,2290,0,0,38368,0,3,3,0,3,1,1,3,2,1,3,2,1
13400,13409,4073,4,0,102,0,647,5,2285,8,5363,0.0287,20,506,2323,0,0,38948,0,3,4,0,3,4,1,3,2,1,3,1,1
13600,13609,4134,4,0,99,0,639,6,2331,7,5454,0.038,20,502,2344,0,0,39541,0,3,1,0,3,4,1,3,3,1,3,4,1
13800,13809,4201,4,0,98,1,640,0,2316,6,5467,0.0451,20,464,2302,0,0,40135,0,3,3,0,3,2,1,3,4,1,3,3,1
14000,14009,4256,4,0,100,1,643,4,2345,5,5545,0.028,20,523,2321,0,0,40725,0,3,3,0,3,0,1,3,2,1,3,4,1
14200,14209,4326,4,0,102,0,630,6,2366,10,5597,0.0145,20,474,2329,0,0,41311,0,3,3,0,3,2,1,3,2,1,3,5,1
