step,maxId,removed,holderDegree,s4,v4,s6,v6,s8,v8,s12,v12,holderTrend,bgSucc,bgHits,bgVis,rewireNodes,rewireJoins,edges,holderTrending,deg1,s8i1,trending1,deg2,s8i2,trending2,deg3,s8i3,trending3,deg4,s8i4,trending4
4200,4209,1234,3,0,96,2,500,2,1275,7,1939,0.0201,20,259,1250,0,0,12087,0,3,3,0,3,5,0,-1,0,0,-1,0,0
4400,4409,1293,3,0,98,3,493,5,1294,7,2001,0.0155,20,253,1290,0,0,12671,0,3,4,0,3,7,0,-1,0,0,-1,0,0
4600,4609,1350,3,0,97,1,506,3,1319,3,2103,0.0119,20,271,1323,0,0,13266,0,3,6,0,3,4,0,3,2,0,-1,0,0
4800,4809,1407,3,0,96,2,503,5,1346,2,2199,0.0203,20,279,1375,0,0,13848,0,3,6,0,3,4,0,3,7,0,-1,0,0
5000,5009,1460,3,0,96,1,528,3,1421,4,2297,0.0156,20,270,1407,0,0,14434,0,3,6,0,3,5,0,3,4,0,-1,0,0
5200,5209,1516,3,1,98,2,526,4,1449,4,2406,0.0118,20,288,1451,0,0,15009,0,3,8,0,3,3,0,3,6,0,3,7,0
5400,5409,1577,3,0,99,1,526,3,1499,4,2489,0.0312,20,316,1476,0,0,15592,0,3,7,0,3,7,0,3,1,0,3,8,0
5600,5609,1642,3,0,98,5,527,3,1519,7,2545,0.0239,20,317,1526,0,0,16183,0,3,4,0,3,5,0,3,2,0,3,1,0
5800,5809,1699,3,0,100,1,536,2,1559,8,2670,0.018,20,314,1544,0,0,16751,0,3,2,0,3,5,0,3,4,0,3,3,0
6000,6009,1769,3,0,100,1,526,4,1549,5,2713,0.0133,20,325,1557,0,0,17336,0,3,3,0,3,3,0,3,3,0,3,6,0
6200,6209,1829,3,0,98,0,539,1,1601,2,2780,0.0456,20,346,1588,0,0,17926,0,3,6,0,3,2,0,3,6,0,3,2,0
6400,6409,1892,3,0,98,0,556,5,1619,2,2865,0.0348,20,309,1620,0,0,18510,0,3,3,0,3,6,0,3,5,0,3,5,0
6600,6609,1958,3,2,98,2,555,4,1605,2,2940,0.0261,20,333,1628,0,0,19094,0,3,3,0,3,5,0,3,5,0,3,4,0
6800,6809,2012,3,0,97,0,552,4,1677,4,2997,0.0417,20,319,1649,0,0,19682,0,3,1,0,3,5,0,3,4,0,3,3,0
7000,7009,2067,3,0,99,1,566,5,1697,2,3123,0.064,20,348,1704,0,0,20265,0,3,5,0,3,3,0,3,5,0,3,2,0
7200,7209,2122,3,0,97,1,566,5,1751,4,3214,0.0999,20,365,1763,0,0,20850,0,3,7,0,3,6,0,3,5,0,3,4,0
7400,7409,2188,3,1,100,0,569,3,1739,5,3289,0.0763,20,362,1769,0,0,21440,0,3,3,0,3,6,0,3,4,0,3,3,0
7600,7609,2236,3,1,98,1,572,4,1805,3,3366,0.0799,20,383,1821,0,0,22015,1,3,1,0,3,4,0,3,3,0,3,3,0
7800,7809,2307,3,0,98,3,570,3,1796,4,3440,0.0824,20,359,1788,0,0,22599,1,3,1,0,3,8,0,3,1,0,3,4,0
8000,8009,2377,3,1,100,2,598,2,1854,3,3566,0.1298,20,373,1860,0,0,23154,1,3,2,0,3,3,0,3,0,0,3,2,0
8200,8209,2433,3,1,98,3,578,3,1906,3,3653,0.0995,20,400,1884,0,0,23733,1,3,1,0,3,7,0,3,2,0,3,3,0
8400,8409,2495,3,0,101,1,598,3,1910,5,3752,0.0751,20,402,1922,0,0,24318,1,3,5,0,3,1,0,3,3,0,3,3,0
8600,8609,2560,3,0,100,0,607,0,2011,6,3860,0.0957,20,383,1999,0,0,24871,1,3,6,0,3,5,1,3,4,0,3,2,0
8800,8809,2615,3,0,100,1,621,2,2036,3,3920,0.0721,20,377,1997,0,0,25455,1,3,2,0,3,6,1,3,3,0,3,0,0
9000,9009,2676,3,0,102,1,600,1,1992,5,3986,0.1033,20,405,2004,0,0,26032,1,3,8,0,3,4,1,3,2,0,3,2,0
9200,9209,2727,3,1,101,0,602,4,2066,2,4124,0.0782,20,453,2055,0,0,26612,1,3,6,0,3,2,1,3,2,0,3,4,1
9400,9409,2775,3,0,100,1,633,2,2086,5,4182,0.0981,20,415,2074,0,0,27204,1,3,2,0,3,4,1,3,6,0,3,4,1
9600,9609,2838,3,0,102,0,606,2,2108,3,4240,0.0741,20,392,2102,0,0,27786,1,3,1,0,3,6,1,3,1,0,3,5,1
9800,9809,2894,3,0,100,0,622,1,2095,4,4327,0.0548,20,407,2111,0,0,28370,1,3,3,0,3,0,1,3,6,0,3,6,1
10000,10009,2942,3,0,103,1,601,3,2122,1,4409,0.0728,20,408,2122,0,0,28963,1,3,3,0,3,3,1,3,2,0,3,4,1
10200,10209,3000,3,0,99,0,628,1,2158,2,4469,0.0538,20,458,2123,0,0,29554,1,3,3,0,3,3,1,3,4,0,3,0,1
10400,10409,3051,3,0,98,1,631,4,2177,6,4590,0.0386,20,434,2193,0,0,30133,1,3,1,0,3,6,1,3,0,0,3,4,1
10600,10609,3107,3,0,99,1,618,3,2266,11,4625,0.0265,20,451,2156,0,0,30712,1,3,3,0,3,3,1,3,2,0,3,4,1
10800,10809,3175,3,0,99,2,637,3,2221,4,4688,0.0021,20,444,2144,0,0,31299,0,3,1,1,3,2,1,3,2,0,3,4,1
11000,11009,3227,3,1,103,1,626,3,2244,9,4769,0,20,446,2147,0,0,31887,0,3,2,1,3,7,1,3,1,0,3,1,1
11200,11209,3280,3,0,101,1,633,1,2233,5,4833,0,20,443,2228,0,0,32473,0,3,1,1,3,4,1,3,6,0,3,2,1
11400,11409,3357,3,1,100,1,620,5,2244,5,4885,0,20,422,2288,0,0,33051,0,3,1,1,3,6,1,3,3,0,3,2,1
11600,11609,3401,3,1,103,1,643,1,2261,6,4968,0,20,427,2247,0,0,33643,0,3,3,1,3,2,1,3,2,1,3,5,1
11800,11809,3456,3,0,103,0,634,2,2286,5,5025,0.0052,20,436,2229,0,0,34237,0,3,3,1,3,3,1,3,1,1,3,1,1
12000,12009,3515,3,0,104,0,644,3,2276,7,5075,0.0276,20,490,2330,0,0,34821,0,3,4,1,3,4,1,3,4,1,3,2,1
12200,12209,3575,3,0,102,0,627,2,2248,7,5188,0.0151,20,469,2321,0,0,35402,0,3,2,1,3,3,1,3,4,1,3,2,1
12400,12409,3630,3,0,100,1,618,3,2328,9,5253,0.0567,20,489,2344,0,0,35992,0,3,1,1,3,4,1,3,3,1,3,2,1
12600,12609,3689,3,0,104,2,638,3,2310,5,5301,0.0376,20,469,2322,0,0,36578,0,3,3,1,3,3,1,3,2,1,3,3,1
12800,12809,3740,3,0,101,0,638,2,2330,4,5377,0.0225,20,490,2377,0,0,37168,0,3,2,1,3,1,1,3,5,1,3,5,1
13000,13009,3798,3,1,100,1,650,5,2398,11,5451,0.0106,20,500,2356,0,0,37751,0,3,0,1,3,2,1,3,2,1,3,1,1
13200,13209,3858,3,0,98,4,624,3,2332,9,5487,0.0012,20,502,2357,0,0,38342,0,3,2,1,3,1,1,3,3,1,3,3,1
13400,13409,3910,3,1,102,0,635,4,2340,8,5554,0.0539,20,471,2372,0,0,38935,0,3,5,1,3,3,1,3,5,1,3,3,1
13600,13609,3968,3,0,101,0,649,5,2372,10,5672,0.0709,20,487,2394,0,0,39522,0,3,2,1,3,6,1,3,2,1,3,1,1
13800,13809,4034,3,1,102,0,637,2,2364,10,5707,0.048,20,490,2342,0,0,40110,0,3,2,1,3,1,1,3,2,1,3,2,1
14000,14009,4078,3,0,99,2,650,3,2402,9,5782,0.1198,20,516,2429,0,0,40703,1,3,3,1,3,3,1,3,3,1,3,1,1
