step,maxId,removed,holderDegree,s4,v4,s6,v6,s8,v8,s12,v12,holderTrend,bgSucc,bgHits,bgVis,rewireNodes,rewireJoins,edges,holderTrending,deg1,s8i1,trending1,deg2,s8i2,trending2,deg3,s8i3,trending3,deg4,s8i4,trending4
4200,4209,1254,3,0,99,2,491,7,1284,11,1951,0.0094,20,253,1270,5,10,12209,0,3,3,0,3,8,0,-1,0,0,-1,0,0
4400,4409,1310,3,1,99,1,532,5,1329,16,2093,0.0073,20,275,1363,4,8,12795,0,3,4,0,3,6,0,-1,0,0,-1,0,0
4600,4609,1369,3,0,99,2,513,6,1368,15,2168,0.0056,20,284,1378,3,6,13389,0,3,1,0,3,7,0,3,5,0,-1,0,0
4800,4809,1435,3,0,96,0,528,8,1399,15,2220,0.0042,20,298,1400,1,2,13974,0,3,4,0,3,5,0,3,4,0,-1,0,0
5000,5009,1482,3,1,100,2,524,6,1414,17,2273,0.0032,20,293,1423,0,0,14565,0,3,0,0,3,6,0,3,6,0,-1,0,0
5200,5209,1538,3,0,97,2,533,7,1470,14,2389,0.0223,20,273,1464,0,0,15135,0,3,3,0,3,7,0,3,3,0,3,5,0
5400,5409,1601,3,0,104,2,534,4,1487,14,2442,0.0172,20,300,1487,1,2,15721,0,3,2,0,3,5,0,3,2,0,3,3,0
5600,5609,1658,3,0,100,1,536,9,1525,13,2544,0.0296,20,300,1530,1,2,16302,0,3,5,0,3,5,0,3,4,0,3,4,0
5800,5809,1719,3,0,97,1,544,5,1527,15,2616,0.0527,20,332,1536,3,6,16898,0,3,4,0,3,7,0,3,4,0,3,3,0
6000,6009,1788,5,0,100,0,539,6,1576,15,2670,0.057,20,340,1558,4,8,17485,1,3,1,0,3,4,0,3,4,0,3,3,0
6200,6209,1856,7,0,100,3,560,9,1659,13,2813,0.072,20,340,1632,3,6,18026,1,3,2,0,3,3,0,3,2,0,3,3,0
6400,6409,1910,9,1,98,2,560,9,1670,18,2882,0.0677,20,309,1690,3,6,18614,1,3,6,0,3,5,0,3,2,0,3,1,0
6600,6609,1955,11,1,100,4,569,11,1710,19,2949,0.0525,20,337,1658,3,6,19214,1,3,1,0,3,7,0,3,1,0,3,4,0
6800,6809,2006,13,0,101,8,563,13,1701,19,3053,0.0486,20,367,1693,2,4,19810,1,3,4,0,3,9,0,3,2,0,3,3,0
7000,7009,2056,15,0,98,6,570,12,1723,19,3105,0.0449,20,355,1721,3,6,20406,1,3,0,0,3,4,0,3,3,0,3,3,0
7200,7209,2122,17,2,98,4,562,13,1720,20,3166,0.053,20,365,1739,2,4,21000,1,3,3,0,3,6,0,3,0,0,3,3,0
7400,7409,2180,20,3,101,6,557,17,1786,20,3252,0.0491,20,366,1774,3,6,21590,1,3,3,0,3,5,0,3,3,0,3,3,0
7600,7609,2239,22,3,98,7,584,14,1773,20,3318,0.0763,20,332,1754,3,6,22185,1,3,2,0,3,1,0,3,3,0,3,3,0
7800,7809,2317,24,1,102,8,593,17,1782,20,3382,0.0788,20,390,1779,2,4,22768,1,3,5,0,3,2,0,3,1,0,3,4,0
8000,8009,2381,26,1,100,8,588,14,1835,20,3482,0.0956,20,383,1807,3,6,23347,1,3,4,0,3,6,0,5,6,1,3,5,0
8200,8209,2438,28,2,102,8,590,17,1856,20,3521,0.1026,20,372,1834,3,6,23940,1,3,2,0,3,3,0,7,7,1,3,9,0
8400,8409,2498,30,0,99,4,584,15,1835,20,3607,0.0976,20,414,1877,5,10,24536,1,5,5,1,3,3,0,9,11,1,3,2,0
8600,8609,2558,32,2,101,6,575,17,1903,20,3683,0.0875,20,394,1890,6,12,25123,1,9,11,1,5,7,1,11,13,1,3,2,0
8800,8809,2613,34,4,99,9,597,18,1904,20,3741,0.0906,20,354,1890,5,10,25721,1,11,13,1,7,5,1,13,10,1,3,6,0
9000,9009,2670,36,2,101,9,600,20,1929,20,3823,0.0964,20,414,1912,6,12,26318,1,13,12,1,9,8,1,15,11,1,3,2,0
9200,9209,2732,38,0,97,6,606,19,1903,20,3863,0.0866,20,405,1933,6,12,26919,1,15,13,1,11,13,1,17,14,1,3,2,0
9400,9409,2798,41,1,100,10,592,19,1931,20,3983,0.0892,20,366,1944,6,12,27514,1,17,13,1,13,9,1,19,15,1,3,2,0
9600,9609,2858,43,0,101,7,596,19,1975,20,4009,0.0859,20,377,1997,5,10,28115,1,19,11,1,15,12,1,21,12,1,3,3,0
9800,9809,2917,45,2,100,10,611,18,1939,20,4065,0.0821,20,407,1969,5,10,28712,1,21,14,1,17,11,1,23,15,1,3,1,0
10000,10009,2965,47,3,99,9,599,18,2014,20,4154,0.0856,20,395,1989,5,10,29310,1,23,15,1,19,11,1,25,18,1,3,3,0
10200,10209,3021,49,2,101,8,585,19,1988,20,4257,0.1027,20,414,1975,5,10,29911,1,25,13,1,22,11,1,27,13,1,3,1,0
10400,10409,3087,51,2,98,13,591,19,2007,20,4325,0.0911,20,395,2033,6,12,30512,1,27,16,1,24,14,1,30,16,1,3,0,0
10600,10609,3148,53,1,97,9,603,20,2014,20,4363,0.0934,20,421,2046,6,12,31117,1,29,18,1,26,16,1,32,15,1,3,1,0
10800,10809,3218,55,0,102,8,596,18,2003,20,4429,0.0839,20,386,2032,6,12,31712,1,31,13,1,28,14,1,35,16,1,3,4,0
11000,11009,3277,57,1,98,10,600,19,2061,20,4506,0.0865,20,433,2087,5,10,32307,1,33,16,1,30,13,1,37,17,1,3,2,0
11200,11209,3347,59,4,100,12,621,19,2061,20,4543,0.0833,20,392,2040,5,10,32905,1,35,15,1,33,18,1,39,16,1,3,4,0
11400,11409,3416,62,3,99,7,602,18,2078,20,4592,0.0817,20,419,2078,5,10,33496,1,38,17,1,35,18,1,41,19,1,3,2,0
11600,11609,3486,64,2,99,15,595,19,2125,20,4652,0.0799,20,446,2133,5,10,34099,1,41,15,1,38,14,1,43,16,1,3,0,0
11800,11809,3544,67,3,101,7,609,20,2124,20,4688,0.1011,20,437,2095,6,12,34702,1,44,16,1,40,18,1,45,19,1,3,0,0
12000,12009,3597,69,1,103,10,611,20,2163,20,4748,0.1126,20,401,2082,5,10,35304,1,46,18,1,43,19,1,48,19,1,3,2,0
12200,12209,3655,72,2,100,11,606,20,2092,20,4804,0.1038,20,439,2155,5,10,35908,1,48,19,1,46,17,1,50,17,1,3,0,0
12400,12409,3717,75,2,102,9,608,20,2148,20,4870,0.1024,20,464,2121,5,10,36506,1,50,19,1,49,18,1,53,17,1,3,2,0
12600,12609,3768,78,1,101,12,613,19,2164,20,4920,0.111,20,456,2114,5,10,37110,1,52,19,1,51,17,1,56,19,1,3,2,0
12800,12809,3833,81,3,102,13,616,18,2159,20,5014,0.1077,20,427,2130,4,8,37708,1,54,16,1,53,19,1,58,18,1,3,3,0
13000,13009,3886,83,2,103,14,627,19,2194,20,5129,0.0945,20,443,2170,5,10,38280,1,56,17,1,55,19,1,60,18,1,3,1,0
13200,13209,3946,85,4,101,15,609,19,2240,20,5257,0.0889,20,465,2223,5,10,38868,1,59,20,1,57,19,1,62,19,1,3,1,0
13400,13409,4002,90,2,96,11,618,20,2209,20,5334,0.0853,20,466,2271,8,16,39476,1,61,20,1,59,17,1,64,20,1,5,8,1
13600,13609,4058,93,4,99,15,629,20,2256,20,5422,0.0717,20,457,2267,8,16,40080,1,64,19,1,62,18,1,66,20,1,7,5,1
13800,13809,4114,95,5,102,11,623,20,2270,20,5470,0.0864,20,484,2274,8,16,40684,1,66,19,1,65,16,1,68,18,1,9,7,1
14000,14009,4166,97,3,101,12,632,20,2264,20,5569,0.1025,20,437,2292,9,18,41287,1,69,20,1,67,19,1,70,16,1,11,6,1
14200,14209,4223,99,2,100,13,638,20,2263,20,5614,0.0961,20,485,2300,8,16,41885,1,72,20,1,69,18,1,72,20,1,13,11,1
