step,maxId,removed,holderDegree,s4,v4,s6,v6,s8,v8,s12,v12,holderTrend,bgSucc,bgHits,bgVis,rewireNodes,rewireJoins,edges,holderTrending,deg1,s8i1,trending1,deg2,s8i2,trending2,deg3,s8i3,trending3,deg4,s8i4,trending4
8800,8809,2572,3,1,99,3,592,3,1857,8,3815,0.1169,20,411,1904,0,0,25452,1,3,5,0,3,3,1,3,4,1,3,4,1
9000,9009,2634,3,0,99,0,575,7,1889,6,3898,0.0913,20,363,1891,0,0,26039,1,3,1,0,3,5,1,3,1,1,3,4,1
9200,9209,2691,3,1,98,0,593,1,1946,7,3945,0.0708,20,386,1921,0,0,26633,1,3,2,0,3,3,1,3,6,1,3,4,1
9400,9409,2752,3,0,99,0,574,2,1913,6,4011,0.0544,20,420,1955,0,0,27217,1,3,2,0,3,3,1,3,1,1,3,5,1
9600,9609,2811,3,0,96,0,580,3,1918,2,4083,0.0412,20,401,1960,0,0,27808,1,3,3,1,3,4,1,3,1,1,3,6,1
9800,9809,2858,3,0,100,1,580,1,1952,4,4144,0.0307,20,408,1947,0,0,28394,1,3,6,1,3,5,1,3,2,1,3,3,1
10000,10009,2926,3,0,101,1,599,2,1960,6,4213,0.0223,20,385,1975,0,0,28985,1,3,3,1,3,5,1,3,1,1,3,4,1
10200,10209,2986,3,0,101,0,593,2,2016,6,4330,0,20,416,2026,0,0,29551,0,3,1,1,3,2,1,3,1,1,3,5,1
10400,10409,3044,3,0,101,1,616,3,2015,4,4378,0,20,368,2034,0,0,30141,0,3,3,1,3,4,1,3,2,1,3,4,1
10600,10609,3108,3,0,101,2,618,5,1996,3,4437,0.0516,20,415,1994,0,0,30726,0,3,3,1,3,1,1,3,5,1,3,6,1
10800,10809,3166,3,0,99,0,611,2,2018,7,4499,0.0331,20,424,2036,0,0,31319,0,3,2,1,3,4,1,3,4,1,3,2,1
11000,11009,3220,3,0,100,0,592,2,2065,5,4573,0.0184,20,436,2032,0,0,31902,0,3,5,1,3,2,1,3,1,1,3,5,1
11200,11209,3276,3,0,98,1,586,3,2093,7,4631,0.0968,20,412,2069,0,0,32492,0,3,1,1,3,4,1,3,2,1,3,3,1
11400,11409,3338,3,0,101,0,605,1,2125,5,4706,0.068,20,440,2086,0,0,33084,0,3,5,1,3,2,1,3,1,1,3,3,1
11600,11609,3389,3,0,100,0,630,0,2128,7,4854,0.105,20,436,2161,0,0,33645,1,3,3,1,3,0,1,3,4,1,3,1,1
11800,11809,3447,3,0,100,0,611,2,2199,3,4905,0.0737,20,461,2199,0,0,34229,1,3,3,1,3,2,1,3,6,1,3,1,1
12000,12009,3517,3,0,102,0,614,0,2171,6,5033,0.0488,20,465,2176,0,0,34810,1,3,1,1,3,2,1,3,2,1,3,4,1
12200,12209,3578,3,0,101,1,631,3,2191,4,5129,0.0291,20,457,2232,0,0,35377,1,3,2,1,3,3,1,3,1,1,3,2,1
12400,12409,3645,3,1,99,0,631,1,2277,7,5157,0.0135,20,451,2239,0,0,35964,0,3,2,1,3,0,1,3,3,1,3,3,1
12600,12609,3709,3,0,99,0,627,4,2262,9,5220,0.0013,20,458,2257,0,0,36554,0,3,1,1,3,2,1,3,2,1,3,1,1
12800,12809,3764,3,0,100,1,646,1,2296,4,5259,0,20,471,2253,0,0,37148,0,3,3,1,3,2,1,3,4,1,3,4,1
13000,13009,3827,3,1,103,2,623,1,2274,5,5374,0,20,447,2293,0,0,37730,0,3,1,1,3,3,1,3,0,1,3,4,1
13200,13209,3888,3,0,97,0,633,2,2332,6,5469,0.0144,20,461,2353,0,0,38309,0,3,0,1,3,4,1,3,0,1,3,3,1
13400,13409,3942,3,0,101,0,634,3,2320,4,5540,0.038,20,476,2308,0,0,38888,0,3,4,1,3,2,1,3,2,1,3,3,1
13600,13609,4002,3,0,99,0,638,3,2342,4,5556,0.0563,20,460,2298,0,0,39482,0,3,2,1,3,2,1,3,4,1,3,4,1
13800,13809,4056,3,0,101,0,655,1,2372,8,5669,0.0795,20,475,2354,0,0,40067,1,3,1,1,3,2,1,3,3,1,3,4,1
14000,14009,4122,3,0,102,0,621,2,2360,7,5760,0.1423,20,491,2369,0,0,40649,1,3,2,0,3,0,1,3,0,1,3,4,1
