degree,count
3,4442
4,1648
5,891
6,602
7,397
8,316
9,212
10,158
11,156
12,108
13,103
14,90
15,69
16,54
17,57
18,50
19,35
20,34
21,24
22,18
23,33
24,32
25,23
26,11
27,21
28,12
29,15
30,9
31,10
32,15
33,14
34,13
35,10
36,7
37,12
38,9
39,7
40,9
41,8
42,11
43,11
44,5
45,8
46,3
47,9
48,8
49,7
50,8
51,2
52,3
53,6
54,1
55,4
56,3
57,5
58,7
59,7
60,10
61,1
62,6
63,7
64,1
65,2
66,1
67,4
68,1
69,2
70,2
71,3
72,1
73,4
74,2
75,1
76,1
77,1
78,2
79,1
80,3
81,1
82,1
83,3
84,2
85,2
86,3
87,2
88,1
89,2
90,1
91,1
92,1
94,3
95,1
96,2
98,1
99,2
100,2
101,2
102,1
103,1
104,2
106,1
107,3
109,1
110,1
111,1
112,1
115,1
116,2
118,1
119,1
120,2
121,2
130,2
131,1
134,2
137,1
139,1
142,1
143,2
146,3
148,1
149,1
151,1
153,1
154,1
155,1
157,1
159,1
160,2
161,2
166,1
167,1
170,1
171,2
175,1
178,1
183,2
186,1
195,1
199,1
202,1
203,1
206,1
207,1
211,2
213,1
220,1
225,1
237,1
238,1
258,1
283,1
287,1
310,1
322,1
327,1
331,1
351,1
468,1
478,1
509,1
