degree,count
3,4296
4,1695
5,885
6,582
7,392
8,307
9,208
10,174
11,155
12,113
13,98
14,88
15,80
16,72
17,51
18,34
19,58
20,44
21,39
22,45
23,36
24,27
25,29
26,29
27,17
28,20
29,10
30,13
31,18
32,13
33,17
34,22
35,13
36,9
37,7
38,12
39,13
40,10
41,21
42,11
43,8
44,8
45,3
46,5
47,9
48,8
49,5
50,4
51,4
52,4
53,1
54,6
55,4
56,14
57,4
58,7
59,5
60,4
61,4
62,3
63,4
64,2
65,6
66,1
67,3
68,2
69,3
70,5
71,7
72,4
73,5
74,2
75,1
76,1
77,1
78,1
80,2
81,3
82,3
84,1
85,1
86,2
87,1
88,2
91,3
92,1
93,1
94,1
96,1
97,2
99,1
100,1
101,2
102,2
103,5
107,1
109,1
111,1
113,1
114,1
117,1
118,2
120,2
122,1
126,1
128,1
129,1
133,1
137,1
138,1
141,2
148,1
149,1
153,3
155,1
156,1
159,2
162,1
164,1
166,1
167,1
175,1
177,1
184,1
197,1
198,1
200,2
202,1
203,2
214,1
216,1
247,1
257,1
274,2
289,2
293,1
303,1
332,1
402,1
446,1
