degree,count
3,4505
4,1615
5,847
6,551
7,385
8,320
9,193
10,173
11,132
12,126
13,99
14,89
15,62
16,84
17,51
18,42
19,48
20,38
21,43
22,25
23,32
24,24
25,34
26,24
27,19
28,20
29,20
30,12
31,14
32,14
33,11
34,16
35,8
36,12
37,10
38,5
39,2
40,8
41,9
42,11
43,8
44,6
45,12
46,7
47,7
48,9
49,6
50,7
51,9
52,5
53,2
54,1
55,1
56,10
57,8
58,3
59,3
60,5
61,7
62,5
63,4
64,3
65,3
66,4
67,3
68,3
69,2
70,4
71,1
73,3
74,7
75,3
76,3
78,1
79,3
80,3
81,2
82,3
84,1
85,2
86,1
87,2
89,2
90,1
91,1
92,1
94,1
95,1
97,1
98,4
99,3
100,2
101,5
103,3
104,1
106,3
107,1
111,1
115,2
116,1
117,1
118,1
119,2
120,1
121,1
123,3
126,4
127,1
133,1
134,1
135,1
141,3
145,3
147,2
152,1
153,1
165,3
166,1
167,1
170,1
172,2
175,2
176,1
178,2
180,1
188,1
191,1
192,1
196,1
198,1
199,1
208,1
221,1
224,1
247,1
252,1
266,1
272,1
281,1
286,1
298,1
309,1
311,1
322,1
382,1
423,1
