step,maxId,removed,holderDegree,s4,v4,s6,v6,s8,v8,s12,v12,holderTrend,bgSucc,bgHits,bgVis,rewireNodes,rewireJoins,edges,holderTrending,deg1,s8i1,trending1,deg2,s8i2,trending2,deg3,s8i3,trending3,deg4,s8i4,trending4
5400,5409,1622,3,1,98,1,525,9,1437,16,2375,0.0253,20,306,1456,3,6,15617,0,3,4,0,3,1,0,3,3,0,3,5,0
5600,5609,1681,3,1,97,2,540,7,1501,13,2493,0.0185,20,323,1466,3,6,16196,0,3,4,0,3,5,0,3,4,0,3,8,0
5800,5809,1745,3,0,100,1,543,6,1499,13,2534,0.0251,20,270,1524,4,8,16788,0,3,6,0,3,4,0,3,2,0,3,7,0
6000,6009,1806,3,0,98,3,530,9,1518,13,2622,0.0182,20,287,1517,8,16,17391,0,3,4,0,3,4,0,3,3,0,3,6,0
6200,6209,1870,3,1,98,0,549,9,1551,16,2678,0.0327,20,309,1537,9,18,17999,0,3,6,0,3,5,0,3,6,0,3,8,0
6400,6409,1927,5,1,99,3,550,9,1609,17,2781,0.044,20,324,1595,10,20,18589,1,3,3,0,3,2,0,3,4,0,3,4,0
6600,6609,1987,7,0,101,2,560,9,1567,19,2857,0.0454,20,344,1589,7,14,19183,1,3,6,0,3,2,0,3,4,0,3,5,0
6800,6809,2045,9,1,97,3,539,12,1641,19,2907,0.0434,20,333,1652,7,14,19788,1,3,5,0,3,7,0,4,6,0,3,1,0
7000,7009,2099,11,2,101,3,569,10,1681,20,2990,0.0513,20,331,1640,7,14,20395,1,3,4,0,3,3,0,4,4,0,3,6,0
7200,7209,2166,14,1,97,4,559,15,1706,20,3043,0.0455,20,352,1650,5,10,20999,1,3,4,0,3,3,0,4,2,0,3,6,0
7400,7409,2237,16,1,98,1,560,14,1692,20,3104,0.0494,20,345,1694,4,8,21591,1,3,5,0,3,5,0,4,3,0,3,3,0
7600,7609,2297,18,0,97,9,572,15,1717,18,3125,0.0745,20,340,1697,3,6,22188,1,3,4,0,3,3,0,4,4,0,3,5,0
7800,7809,2358,20,1,99,2,566,18,1761,20,3229,0.0754,20,360,1716,5,10,22782,1,3,5,0,3,7,0,4,4,0,3,8,0
8000,8009,2419,22,1,97,4,577,15,1737,20,3330,0.0898,20,353,1770,4,8,23373,1,3,3,0,3,4,0,6,7,1,3,2,0
8200,8209,2480,24,1,99,4,566,16,1784,19,3394,0.0823,20,353,1788,4,8,23968,1,3,3,0,3,3,0,8,7,1,3,2,0
8400,8409,2542,26,0,100,7,589,15,1814,20,3515,0.0834,20,402,1826,5,10,24557,1,5,6,1,3,4,0,10,7,1,3,3,0
8600,8609,2614,28,0,100,5,577,16,1851,20,3659,0.0805,20,356,1848,4,8,25130,1,7,7,1,3,4,0,12,10,1,3,3,0
8800,8809,2667,30,0,102,9,596,19,1874,20,3713,0.0737,20,365,1893,6,12,25726,1,9,10,1,3,2,0,14,9,1,3,5,0
9000,9009,2725,32,1,97,9,590,19,1940,20,3828,0.0808,20,384,1901,8,16,26324,1,11,7,1,3,7,0,16,10,1,3,3,0
9200,9209,2789,34,3,102,10,588,18,1944,20,3909,0.0784,20,386,1907,9,18,26928,1,13,12,1,3,5,0,18,14,1,3,3,0
9400,9409,2865,36,0,100,11,598,19,1949,20,3939,0.0728,20,401,1894,10,20,27536,1,15,14,1,3,5,0,20,13,1,3,2,0
9600,9609,2914,38,0,101,7,596,19,1939,20,4006,0.078,20,382,1962,9,18,28147,1,17,11,1,3,4,0,22,15,1,3,3,0
9800,9809,2979,40,0,99,5,604,18,2012,20,4106,0.0757,20,448,2014,7,14,28732,1,21,16,1,3,4,0,24,17,1,3,4,0
10000,10009,3042,42,1,103,6,593,19,1989,20,4150,0.0852,20,415,2000,5,10,29333,1,23,11,1,3,4,0,26,18,1,5,7,1
10200,10209,3100,44,5,103,8,598,18,1988,20,4181,0.0892,20,390,2005,4,8,29935,1,25,16,1,3,2,0,28,18,1,7,5,1
10400,10409,3162,46,2,99,11,596,19,2035,20,4227,0.0918,20,379,2004,4,8,30526,1,27,14,1,3,3,0,31,17,1,9,9,1
10600,10609,3230,49,2,100,11,589,18,2074,20,4330,0.0864,20,410,2014,4,8,31114,1,30,16,1,3,2,0,33,14,1,11,10,1
10800,10809,3296,51,0,101,13,602,16,2072,20,4439,0.0722,20,429,2070,4,8,31696,1,32,16,1,3,3,0,36,18,1,13,9,1
11000,11009,3355,53,1,103,8,618,18,2064,20,4529,0.0658,20,446,2088,5,10,32295,1,34,20,1,5,4,1,38,18,1,15,8,1
11200,11209,3414,55,2,97,7,595,19,2109,20,4535,0.0713,20,416,2122,5,10,32892,1,37,16,1,7,9,1,40,16,1,17,11,1
11400,11409,3474,57,1,102,8,616,20,2112,20,4610,0.0648,20,395,2081,5,10,33486,1,41,17,1,9,12,1,42,18,1,21,16,1
11600,11609,3530,59,1,102,10,627,18,2129,20,4690,0.0597,20,449,2137,5,10,34080,1,43,19,1,11,5,1,44,19,1,23,18,1
11800,11809,3600,61,2,102,10,617,18,2198,20,4790,0.0607,20,441,2171,5,10,34661,1,45,16,1,13,15,1,46,18,1,25,15,1
12000,12009,3661,63,2,102,14,610,19,2179,20,4849,0.0724,20,425,2165,5,10,35258,1,47,20,1,15,10,1,48,19,1,27,14,1
12200,12209,3714,65,2,99,11,628,20,2198,20,4907,0.0709,20,425,2139,5,10,35850,1,49,19,1,17,10,1,50,18,1,29,15,1
12400,12409,3771,67,1,100,10,631,20,2192,20,4971,0.0648,20,460,2232,5,10,36434,1,51,17,1,19,13,1,52,19,1,31,18,1
12600,12609,3822,69,3,103,14,642,20,2253,20,5087,0.0794,20,489,2244,5,10,37034,1,54,18,1,21,7,1,54,16,1,34,16,1
12800,12809,3886,72,4,103,11,626,19,2282,20,5117,0.0764,20,465,2227,5,10,37634,1,56,19,1,23,13,1,56,19,1,37,15,1
13000,13009,3955,75,2,97,8,624,20,2262,20,5181,0.0698,20,473,2260,5,10,38232,1,58,17,1,25,12,1,59,19,1,39,16,1
13200,13209,4013,77,3,102,14,615,20,2251,20,5246,0.0842,20,448,2296,5,10,38825,1,60,18,1,28,14,1,62,17,1,41,16,1
13400,13409,4071,79,1,102,11,635,20,2365,20,5383,0.0749,20,502,2278,5,10,39394,1,62,20,1,30,17,1,63,18,1,43,15,1
13600,13609,4113,81,0,103,13,663,20,2284,20,5443,0.0677,20,495,2349,6,12,39998,1,64,20,1,32,17,1,66,19,1,45,20,1
13800,13809,4167,83,2,103,8,640,20,2357,20,5504,0.0679,20,493,2376,6,12,40604,1,67,19,1,34,18,1,69,20,1,47,19,1
14000,14009,4232,85,1,101,11,653,19,2360,20,5558,0.0869,20,519,2387,5,10,41195,1,70,20,1,36,17,1,71,20,1,49,19,1
14200,14209,4299,87,0,103,11,632,20,2355,20,5665,0.1021,20,490,2388,7,14,41787,1,72,19,1,38,17,1,73,20,1,52,19,1
