step,maxId,removed,holderDegree,s4,v4,s6,v6,s8,v8,s12,v12,holderTrend,bgSucc,bgHits,bgVis,rewireNodes,rewireJoins,edges,holderTrending,deg1,s8i1,trending1,deg2,s8i2,trending2,deg3,s8i3,trending3,deg4,s8i4,trending4
200,209,56,-1,0,57,0,105,0,119,0,119,0,10,13,116,0,0,571,0,-1,0,0,-1,0,0,-1,0,0,-1,0,0
400,409,119,-1,0,67,0,158,0,198,0,206,0,16,48,197,0,0,1148,0,-1,0,0,-1,0,0,-1,0,0,-1,0,0
600,609,177,-1,0,77,0,219,0,304,0,333,0,18,56,303,0,0,1701,0,-1,0,0,-1,0,0,-1,0,0,-1,0,0
800,809,244,-1,0,80,0,254,0,373,0,419,0,20,79,379,0,0,2268,0,-1,0,0,-1,0,0,-1,0,0,-1,0,0
1000,1009,309,-1,0,82,0,273,0,427,0,489,0,20,99,440,0,0,2845,0,-1,0,0,-1,0,0,-1,0,0,-1,0,0
1200,1209,366,-1,0,88,0,303,0,506,0,578,0,20,112,501,0,0,3420,0,-1,0,0,-1,0,0,-1,0,0,-1,0,0
1400,1409,438,-1,0,89,0,340,0,600,0,701,0,20,121,598,0,0,3960,0,-1,0,0,-1,0,0,-1,0,0,-1,0,0
1600,1609,501,-1,0,89,0,357,0,638,0,764,0,19,127,649,0,0,4539,0,-1,0,0,-1,0,0,-1,0,0,-1,0,0
1800,1809,551,-1,0,91,0,376,0,708,0,875,0,20,144,726,0,0,5103,0,-1,0,0,-1,0,0,-1,0,0,-1,0,0
2000,2009,623,-1,0,94,0,387,0,758,0,942,0,20,174,768,0,0,5663,0,-1,0,0,-1,0,0,-1,0,0,-1,0,0
2200,2209,685,-1,0,91,0,395,0,805,0,1015,0,20,163,803,0,0,6248,0,-1,0,0,-1,0,0,-1,0,0,-1,0,0
2400,2409,749,-1,0,96,0,410,0,868,0,1122,0,20,165,866,0,0,6820,0,-1,0,0,-1,0,0,-1,0,0,-1,0,0
2600,2609,807,-1,0,94,0,425,0,929,0,1230,0,20,196,924,0,0,7394,0,-1,0,0,-1,0,0,-1,0,0,-1,0,0
2800,2809,858,-1,0,93,0,447,0,980,0,1306,0,20,184,963,0,0,7975,0,-1,0,0,-1,0,0,-1,0,0,-1,0,0
3000,3009,913,3,0,96,6,456,4,998,6,1396,0,20,201,1020,0,0,8556,0,-1,0,0,-1,0,0,-1,0,0,-1,0,0
3200,3209,977,3,0,97,3,460,7,1054,5,1458,0,20,190,1044,0,0,9137,0,-1,0,0,-1,0,0,-1,0,0,-1,0,0
3400,3409,1045,3,0,95,1,462,3,1088,6,1527,0,20,218,1061,0,0,9720,0,-1,0,0,-1,0,0,-1,0,0,-1,0,0
3600,3609,1100,3,1,98,1,466,4,1125,8,1621,0,20,219,1120,0,0,10296,0,3,4,0,-1,0,0,-1,0,0,-1,0,0
3800,3809,1151,3,0,98,3,488,5,1143,4,1698,0,20,271,1145,0,0,10888,0,3,4,0,-1,0,0,-1,0,0,-1,0,0
4000,4009,1208,3,0,96,2,481,2,1188,5,1807,0,20,252,1208,0,0,11470,0,3,3,0,-1,0,0,-1,0,0,-1,0,0
4200,4209,1264,3,0,95,1,485,3,1240,2,1906,0,20,238,1239,0,0,12046,0,3,2,0,3,5,0,-1,0,0,-1,0,0
4400,4409,1321,3,0,95,3,505,2,1248,4,1978,0,20,224,1269,0,0,12626,0,3,1,0,3,8,0,-1,0,0,-1,0,0
4600,4609,1384,3,1,93,3,498,4,1303,6,2048,0,20,276,1312,0,0,13207,0,3,4,0,3,6,0,3,9,0,-1,0,0
