step,maxId,removed,holderDegree,s4,v4,s6,v6,s8,v8,s12,v12,holderTrend,bgSucc,bgHits,bgVis,rewireNodes,rewireJoins,edges,holderTrending,deg1,s8i1,trending1,deg2,s8i2,trending2,deg3,s8i3,trending3,deg4,s8i4,trending4
9000,9009,2650,47,2,99,8,591,19,1898,20,3876,0.1012,20,403,1937,2,4,26302,1,3,1,0,3,1,0,3,5,0,3,2,0
9200,9209,2700,49,5,100,10,602,19,1952,20,3950,0.1016,20,351,1954,4,8,26901,1,3,6,0,3,2,0,3,2,0,3,0,0
9400,9409,2762,51,4,100,15,605,20,2004,20,4024,0.0912,20,394,1991,4,8,27484,1,3,4,0,3,2,0,3,5,0,3,2,0
9600,9609,2822,53,2,98,7,607,18,2003,20,4082,0.093,20,381,1942,4,8,28075,1,3,6,0,3,0,0,3,2,0,3,6,0
9800,9809,2882,57,0,96,7,610,19,1998,20,4202,0.0892,20,429,2029,4,8,28660,1,3,2,0,3,2,0,3,1,0,3,2,0
10000,10009,2945,59,3,101,9,593,20,2023,20,4273,0.0807,20,393,2082,3,6,29249,1,3,3,0,3,3,0,3,3,0,3,2,0
10200,10209,3026,64,2,96,14,605,20,2051,20,4351,0.0786,20,422,2079,3,6,29832,1,3,5,0,3,1,0,5,7,1,3,2,0
10400,10409,3083,66,2,99,13,630,19,2084,20,4441,0.0719,20,383,2100,4,8,30428,1,3,3,0,3,3,0,7,8,1,5,5,1
10600,10609,3152,69,4,99,14,606,19,2109,20,4505,0.0865,20,405,2094,3,6,31023,1,3,4,0,3,0,0,9,8,1,7,3,1
10800,10809,3206,71,5,99,12,615,20,2094,20,4533,0.0888,20,448,2107,4,8,31623,1,3,3,0,3,0,0,11,9,1,9,6,1
11000,11009,3267,74,2,101,12,609,20,2120,20,4620,0.0911,20,477,2134,4,8,32222,1,3,2,0,3,4,0,13,8,1,11,13,1
11200,11209,3336,77,1,103,14,603,20,2136,20,4678,0.1069,20,420,2141,6,12,32814,1,5,3,1,3,2,0,16,10,1,13,8,1
11400,11409,3396,80,0,100,14,620,20,2119,20,4746,0.0898,20,428,2140,6,12,33415,1,7,5,1,3,3,0,19,16,1,15,11,1
11600,11609,3449,83,3,101,13,629,20,2129,20,4820,0.0871,20,471,2175,6,12,34013,1,9,12,1,3,2,0,22,15,1,17,14,1
11800,11809,3516,85,7,102,13,629,20,2243,20,4975,0.0687,20,465,2224,6,12,34583,1,11,7,1,3,2,0,24,18,1,19,14,1
12000,12009,3580,87,2,100,12,640,19,2296,20,5118,0.084,20,499,2238,7,14,35163,1,13,10,1,3,1,0,26,18,1,21,16,1
12200,12209,3642,90,4,103,13,640,20,2275,20,5176,0.1083,20,458,2261,7,14,35762,1,16,11,1,3,2,0,28,15,1,23,16,1
12400,12409,3704,92,3,102,13,642,19,2299,20,5235,0.1057,20,476,2289,6,12,36354,1,18,11,1,3,3,0,30,19,1,25,14,1
12600,12609,3762,94,1,100,13,637,20,2374,20,5380,0.1144,20,492,2344,5,10,36932,1,20,9,1,3,3,0,33,18,1,27,17,1
12800,12809,3825,97,4,101,12,638,20,2401,20,5471,0.0955,20,464,2393,6,12,37524,1,22,12,1,5,3,1,35,18,1,29,17,1
13000,13009,3875,101,5,102,12,651,20,2439,20,5561,0.0804,20,485,2443,6,12,38123,1,24,16,1,7,8,1,37,17,1,31,17,1
13200,13209,3940,103,2,103,12,637,20,2395,20,5600,0.0834,20,509,2348,7,14,38720,1,26,15,1,9,5,1,39,20,1,33,16,1
13400,13409,4005,105,3,103,16,644,20,2400,20,5666,0.0807,20,501,2434,7,14,39322,1,28,13,1,11,10,1,41,16,1,35,14,1
13600,13609,4060,107,1,103,17,635,20,2443,20,5685,0.0786,20,477,2369,8,16,39930,1,30,15,1,13,11,1,43,19,1,39,15,1
13800,13809,4112,109,3,102,15,653,20,2456,20,5792,0.0919,20,497,2429,9,18,40534,1,34,19,1,15,12,1,46,17,1,41,18,1
14000,14009,4171,112,2,101,12,648,20,2478,20,5880,0.0926,20,517,2456,9,18,41139,1,36,16,1,17,14,1,48,18,1,43,16,1
14200,14209,4232,114,0,100,15,628,20,2431,20,5937,0.1081,20,513,2455,8,16,41740,1,38,18,1,19,11,1,50,16,1,45,20,1
