degree,count
3,4421
4,1624
5,912
6,585
7,418
8,302
9,228
10,157
11,129
12,115
13,106
14,71
15,70
16,71
17,53
18,51
19,36
20,36
21,25
22,28
23,26
24,22
25,21
26,23
27,21
28,30
29,21
30,17
31,16
32,16
33,16
34,12
35,10
36,10
37,6
38,13
39,13
40,3
41,7
42,6
43,9
44,3
45,7
46,5
47,5
48,7
49,11
50,6
51,7
52,2
53,3
54,7
55,8
56,4
57,2
58,6
59,3
60,4
61,5
62,3
64,4
65,4
66,3
67,4
68,3
69,2
70,1
71,1
72,5
73,1
74,3
75,2
76,7
77,4
78,3
79,1
80,5
81,1
83,1
84,1
85,1
86,1
87,2
88,5
89,2
90,1
91,3
92,1
93,1
95,3
96,4
97,4
99,2
100,1
102,1
104,2
105,2
107,2
109,1
113,2
115,1
116,1
122,1
123,1
124,2
126,2
128,1
129,1
130,1
136,1
137,1
138,1
142,1
145,1
150,1
152,1
154,2
161,2
162,1
165,1
167,1
169,1
170,1
171,1
173,1
176,1
177,1
178,1
183,1
185,1
188,1
189,1
197,1
202,1
204,1
208,1
210,1
231,1
239,1
250,2
254,1
259,1
269,1
273,1
294,1
304,1
332,1
335,1
346,1
353,1
366,1
426,1
447,1
473,1
491,1
