step,maxId,removed,holderDegree,s4,v4,s6,v6,s8,v8,s12,v12,holderTrend,bgSucc,bgHits,bgVis,rewireNodes,rewireJoins,edges,holderTrending,deg1,s8i1,trending1,deg2,s8i2,trending2,deg3,s8i3,trending3,deg4,s8i4,trending4
6400,6409,1873,9,0,99,5,564,9,1586,16,2787,0.0986,20,315,1544,2,4,18742,1,3,3,0,3,5,0,3,1,0,3,3,0
6600,6609,1947,11,2,102,3,556,6,1619,16,2840,0.0947,20,327,1574,3,6,19333,1,5,8,1,3,5,0,3,5,0,3,3,0
6800,6809,2007,13,0,98,3,566,11,1589,18,2917,0.0838,20,331,1613,2,4,19923,1,7,11,1,3,2,0,3,4,0,3,0,0
7000,7009,2063,16,2,99,1,560,17,1628,20,2956,0.0733,20,318,1610,2,4,20511,1,9,5,1,3,2,0,3,4,0,3,3,0
7200,7209,2108,18,1,96,7,562,18,1634,20,3052,0.0639,20,349,1672,2,4,21112,1,12,6,1,3,3,0,3,5,0,3,1,0
7400,7409,2170,20,0,99,5,553,15,1639,20,3114,0.0647,20,320,1653,3,6,21706,1,14,15,1,3,1,0,3,3,0,3,2,0
7600,7609,2220,22,2,99,4,549,12,1668,20,3173,0.056,20,331,1648,3,6,22300,1,16,11,1,3,5,0,3,8,0,3,0,0
7800,7809,2281,24,0,100,2,568,15,1707,19,3289,0.0542,20,384,1728,4,8,22881,1,19,13,1,3,4,0,3,0,0,3,6,0
8000,8009,2344,26,1,99,5,582,19,1746,20,3392,0.0603,20,375,1750,4,8,23465,1,22,13,1,3,3,0,3,5,0,3,3,0
8200,8209,2402,28,0,102,10,566,16,1764,20,3474,0.0781,20,395,1768,5,10,24054,1,25,17,1,3,3,0,3,4,0,3,2,0
8400,8409,2458,30,1,101,9,587,17,1791,20,3574,0.0777,20,386,1834,3,6,24652,1,28,18,1,3,3,0,3,1,0,3,2,0
8600,8609,2509,32,1,103,7,568,14,1825,20,3623,0.0708,20,389,1829,3,6,25243,1,30,17,1,3,3,0,3,2,0,3,3,0
8800,8809,2565,34,2,101,6,575,20,1833,20,3688,0.0648,20,402,1852,3,6,25836,1,32,17,1,3,4,0,3,1,0,3,3,0
9000,9009,2621,36,2,103,9,567,18,1815,20,3792,0.0612,20,381,1858,2,4,26430,1,34,15,1,3,2,0,3,3,0,3,5,0
9200,9209,2689,38,2,100,13,582,17,1874,20,3833,0.0521,20,365,1876,2,4,27021,1,36,18,1,3,1,0,3,4,0,3,2,0
9400,9409,2735,40,3,102,7,580,20,1891,20,3911,0.0569,20,402,1895,2,4,27621,1,38,18,1,3,2,0,3,2,0,3,0,0
9600,9609,2803,42,1,99,6,596,18,1895,20,3968,0.0539,20,400,1872,2,4,28215,1,40,17,1,3,2,0,3,1,0,3,1,0
9800,9809,2859,44,1,98,3,567,19,1891,20,4033,0.0685,20,380,1911,4,8,28813,1,42,19,1,5,5,1,3,3,0,3,1,0
10000,10009,2917,46,1,97,13,567,19,1948,20,4143,0.0638,20,393,1945,4,8,29395,1,43,17,1,7,5,1,3,1,0,3,2,0
10200,10209,2974,49,0,99,9,596,17,2009,20,4251,0.0702,20,378,1954,4,8,29977,1,46,18,1,9,7,1,3,2,0,3,2,0
10400,10409,3038,51,0,103,6,588,17,2002,20,4336,0.0748,20,411,2011,5,10,30564,1,48,19,1,11,5,1,3,4,0,3,5,0
10600,10609,3095,53,2,100,13,601,18,2009,20,4456,0.068,20,407,2013,5,10,31156,1,50,19,1,13,12,1,5,3,1,3,1,0
10800,10809,3153,55,4,98,8,615,20,2032,20,4519,0.0783,20,413,2025,5,10,31754,1,52,19,1,15,14,1,7,4,1,3,1,0
11000,11009,3224,57,3,100,8,602,19,2045,20,4544,0.0818,20,393,2081,5,10,32352,1,54,19,1,17,12,1,9,9,1,3,5,0
11200,11209,3285,59,3,98,11,617,20,2070,20,4630,0.0901,20,403,2125,5,10,32940,1,56,20,1,19,14,1,11,6,1,3,2,0
11400,11409,3338,61,1,100,11,609,20,2106,20,4750,0.0913,20,414,2060,4,8,33529,1,58,20,1,21,15,1,14,14,1,3,1,0
11600,11609,3392,64,1,102,12,617,20,2124,20,4809,0.0756,20,436,2122,5,10,34124,1,61,20,1,23,11,1,16,11,1,3,1,0
11800,11809,3444,66,0,100,9,621,20,2121,20,4845,0.0786,20,447,2099,5,10,34721,1,63,19,1,26,14,1,19,8,1,3,1,0
12000,12009,3505,69,2,101,11,620,18,2184,20,4899,0.0809,20,465,2166,7,14,35318,1,66,20,1,29,16,1,21,13,1,3,2,0
12200,12209,3573,71,0,100,8,610,20,2180,20,5014,0.084,20,437,2154,7,14,35916,1,69,19,1,31,15,1,23,14,1,3,2,0
12400,12409,3631,73,3,101,13,639,20,2210,20,5105,0.0797,20,466,2190,7,14,36512,1,71,20,1,35,13,1,25,15,1,3,0,0
12600,12609,3698,76,2,100,10,645,20,2229,20,5122,0.0722,20,459,2205,8,16,37122,1,73,20,1,37,18,1,27,14,1,5,2,1
12800,12809,3760,78,1,102,12,633,20,2218,20,5255,0.0953,20,456,2228,6,12,37714,1,75,20,1,39,18,1,29,15,1,7,4,1
13000,13009,3820,80,2,101,10,651,18,2276,20,5403,0.1002,20,503,2266,6,12,38298,1,77,20,1,41,20,1,31,13,1,9,6,1
13200,13209,3882,82,2,101,12,631,19,2316,20,5473,0.1027,20,488,2283,6,12,38894,1,79,20,1,43,17,1,33,16,1,12,8,1
13400,13409,3937,84,1,101,13,625,20,2292,20,5616,0.1048,20,490,2317,6,12,39488,1,82,19,1,45,17,1,35,15,1,14,12,1
13600,13609,3995,89,1,103,13,647,20,2298,20,5609,0.107,20,492,2348,6,12,40094,1,85,20,1,47,16,1,37,14,1,16,8,1
13800,13809,4057,92,5,104,14,658,20,2389,20,5740,0.0932,20,528,2388,6,12,40672,1,87,20,1,50,18,1,39,16,1,18,12,1
14000,14009,4119,94,3,104,9,640,20,2368,20,5823,0.0978,20,509,2382,6,12,41282,1,89,20,1,52,19,1,41,15,1,20,9,1
