step,maxId,removed,holderDegree,s4,v4,s6,v6,s8,v8,s12,v12,holderTrend,bgSucc,bgHits,bgVis,rewireNodes,rewireJoins,edges,holderTrending,deg1,s8i1,trending1,deg2,s8i2,trending2,deg3,s8i3,trending3,deg4,s8i4,trending4
200,209,61,-1,0,57,0,103,0,114,0,118,0,13,22,116,0,0,576,0,-1,0,0,-1,0,0,-1,0,0,-1,0,0
400,409,114,-1,0,68,0,167,0,212,0,224,0,15,36,212,0,0,1146,0,-1,0,0,-1,0,0,-1,0,0,-1,0,0
600,609,177,-1,0,77,0,210,0,282,0,308,0,19,52,288,0,0,1731,0,-1,0,0,-1,0,0,-1,0,0,-1,0,0
800,809,229,-1,0,79,0,250,0,377,0,416,0,20,73,375,0,0,2300,0,-1,0,0,-1,0,0,-1,0,0,-1,0,0
1000,1009,283,-1,0,84,0,288,0,460,0,541,0,20,84,464,0,0,2863,0,-1,0,0,-1,0,0,-1,0,0,-1,0,0
1200,1209,352,-1,0,86,0,301,0,516,0,600,0,20,100,513,0,0,3436,0,-1,0,0,-1,0,0,-1,0,0,-1,0,0
1400,1409,408,-1,0,88,0,337,0,579,0,698,0,20,114,586,0,0,3997,0,-1,0,0,-1,0,0,-1,0,0,-1,0,0
1600,1609,456,-1,0,92,0,359,0,662,0,809,0,20,109,649,0,0,4575,0,-1,0,0,-1,0,0,-1,0,0,-1,0,0
1800,1809,511,-1,0,88,0,384,0,737,0,925,0,20,150,734,0,0,5147,0,-1,0,0,-1,0,0,-1,0,0,-1,0,0
2000,2009,567,-1,0,93,0,406,0,811,0,1024,0,20,169,809,0,0,5710,0,-1,0,0,-1,0,0,-1,0,0,-1,0,0
2200,2209,629,-1,0,92,0,416,0,849,0,1109,0,20,166,834,0,0,6298,0,-1,0,0,-1,0,0,-1,0,0,-1,0,0
2400,2409,679,-1,0,94,0,416,0,873,0,1166,0,20,163,869,0,0,6884,0,-1,0,0,-1,0,0,-1,0,0,-1,0,0
2600,2609,747,-1,0,92,0,426,0,902,0,1228,0,20,176,905,0,0,7461,0,-1,0,0,-1,0,0,-1,0,0,-1,0,0
2800,2809,791,3,0,94,2,433,11,968,12,1361,0,20,179,971,0,0,8040,0,-1,0,0,-1,0,0,-1,0,0,-1,0,0
3000,3009,837,3,1,92,4,447,9,1003,11,1430,0,20,194,1002,0,0,8631,0,-1,0,0,-1,0,0,-1,0,0,-1,0,0
3200,3209,906,3,0,92,3,447,10,1072,11,1504,0,20,226,1061,0,0,9200,0,-1,0,0,-1,0,0,-1,0,0,-1,0,0
3400,3409,957,3,1,95,1,476,7,1109,10,1633,0,20,214,1124,0,0,9776,0,3,6,0,-1,0,0,-1,0,0,-1,0,0
3600,3609,1012,3,0,96,5,458,8,1154,15,1711,0,20,216,1157,0,0,10357,0,3,6,0,-1,0,0,-1,0,0,-1,0,0
3800,3809,1076,3,0,95,1,487,5,1211,9,1831,0.015,20,268,1215,0,0,10929,0,3,5,0,-1,0,0,-1,0,0,-1,0,0
4000,4009,1131,3,1,98,1,502,4,1240,9,1917,0.0117,20,244,1256,0,0,11507,0,3,8,0,3,4,0,-1,0,0,-1,0,0
4200,4209,1192,3,0,94,2,513,9,1301,6,2010,0.0091,20,275,1290,0,0,12064,0,3,5,0,3,3,0,-1,0,0,-1,0,0
4400,4409,1247,3,0,99,2,509,8,1331,6,2097,0.025,20,266,1336,0,0,12650,0,3,6,0,3,8,0,-1,0,0,-1,0,0
4600,4609,1302,3,1,99,1,527,6,1366,6,2176,0.0193,20,273,1354,0,0,13238,0,3,5,0,3,4,0,3,3,0,-1,0,0
4800,4809,1361,3,0,94,1,525,3,1396,10,2245,0.0312,20,267,1369,0,0,13824,0,3,5,0,3,5,0,3,2,0,-1,0,0
5000,5009,1421,3,0,94,0,523,9,1417,13,2319,0.024,20,254,1402,0,0,14412,0,3,7,0,3,7,0,3,5,0,-1,0,0
5200,5209,1478,3,0,97,2,520,5,1426,9,2397,0.0183,20,282,1430,0,0,14997,0,3,5,0,3,4,0,3,2,0,3,10,0
5400,5409,1545,3,0,97,3,523,3,1480,10,2474,0.0137,20,287,1463,0,0,15577,0,3,5,0,3,6,0,3,1,0,3,3,0
5600,5609,1598,3,0,97,2,519,8,1493,12,2545,0.0615,20,314,1473,0,0,16169,0,3,10,0,3,6,0,3,0,0,3,4,0
5800,5809,1655,3,0,97,0,543,8,1516,13,2610,0.073,20,299,1505,0,0,16753,1,3,6,0,3,5,0,3,4,0,3,6,0
6000,6009,1706,3,0,98,1,536,4,1557,12,2704,0.1251,20,321,1531,0,0,17342,1,3,6,0,3,6,0,3,4,0,3,7,0
