step,maxId,removed,holderDegree,s4,v4,s6,v6,s8,v8,s12,v12,holderTrend,bgSucc,bgHits,bgVis,rewireNodes,rewireJoins,edges,holderTrending,deg1,s8i1,trending1,deg2,s8i2,trending2,deg3,s8i3,trending3,deg4,s8i4,trending4
5600,5609,1703,3,0,96,1,486,2,1368,3,2390,0.0267,20,293,1346,0,0,16191,1,3,3,0,3,1,0,3,3,0,3,3,0
5800,5809,1758,3,0,99,3,510,4,1379,2,2439,0.0267,20,285,1412,0,0,16785,1,3,4,0,3,3,0,3,2,0,3,1,0
6000,6009,1810,3,1,98,1,482,2,1399,3,2523,0.0158,20,285,1411,0,0,17374,0,3,1,0,3,5,0,3,5,0,3,4,0
6200,6209,1867,3,0,95,3,512,3,1455,4,2570,0.0105,20,309,1442,0,0,17960,0,3,1,0,3,2,0,3,5,0,4,3,0
6400,6409,1920,3,0,96,1,518,2,1441,3,2660,0.0064,20,282,1447,0,0,18553,0,3,1,0,3,0,0,3,1,0,4,6,0
6600,6609,1981,3,0,97,0,529,5,1505,4,2807,0.0031,20,304,1507,0,0,19124,0,3,2,0,3,3,0,3,2,0,4,5,0
6800,6809,2034,3,0,97,1,530,3,1513,2,2856,0.0365,20,292,1520,0,0,19715,0,3,6,0,3,2,0,3,4,0,4,2,0
7000,7009,2097,3,0,100,0,520,2,1534,5,2930,0.0265,20,296,1538,0,0,20297,0,3,0,0,3,3,0,3,2,0,4,3,0
7200,7209,2152,3,0,101,1,531,1,1628,6,3125,0.0186,20,312,1643,0,0,20849,0,3,2,0,3,6,0,3,3,0,4,4,0
7400,7409,2216,3,0,100,2,552,3,1683,4,3190,0.0123,20,340,1635,0,0,21438,0,3,3,0,3,2,0,3,3,0,4,2,0
7600,7609,2276,3,0,96,1,556,0,1659,4,3239,0.0674,20,332,1696,0,0,22030,0,3,2,0,3,4,0,3,6,0,4,4,0
7800,7809,2326,3,0,99,0,540,4,1703,4,3321,0.0502,20,350,1708,0,0,22622,0,3,2,0,3,4,0,3,2,0,4,3,0
8000,8009,2381,3,0,102,0,554,4,1709,4,3416,0.0366,20,362,1701,0,0,23211,0,3,3,0,3,3,0,3,7,0,4,5,0
8200,8209,2434,3,0,98,1,561,5,1739,7,3501,0.0258,20,335,1719,0,0,23798,0,3,1,0,3,2,0,3,2,0,4,0,0
8400,8409,2503,3,0,101,2,560,2,1771,10,3577,0.0172,20,373,1744,0,0,24378,0,3,2,0,3,3,0,3,4,0,4,3,0
8600,8609,2563,3,0,100,1,565,6,1778,6,3640,0.0329,20,360,1787,0,0,24963,0,3,1,0,3,1,0,3,3,0,4,2,0
8800,8809,2623,3,0,98,0,567,2,1781,10,3711,0.0225,20,355,1770,0,0,25554,0,3,1,0,3,1,0,3,5,0,4,3,0
9000,9009,2679,3,0,101,1,566,3,1771,8,3760,0.0144,20,359,1792,0,0,26149,0,3,2,0,3,2,0,3,5,0,4,1,0
9200,9209,2745,3,0,99,0,583,8,1876,7,3788,0.0304,20,363,1842,0,0,26737,0,3,2,0,3,4,0,3,5,0,4,0,0
9400,9409,2788,3,0,100,1,585,4,1869,8,3941,0.046,20,393,1901,0,0,27307,0,3,2,0,3,4,0,3,3,0,4,4,0
9600,9609,2844,3,0,98,0,572,3,1908,6,4015,0.0581,20,381,1895,0,0,27890,0,3,1,0,3,4,0,3,3,0,4,5,1
9800,9809,2903,3,0,100,1,590,3,1868,6,4031,0.0417,20,393,1918,0,0,28481,0,3,3,0,3,6,0,3,0,0,4,3,1
10000,10009,2966,3,0,96,1,581,4,1906,6,4109,0.0286,20,382,1873,0,0,29073,0,3,3,0,3,3,0,3,4,0,4,3,1
10200,10209,3033,3,0,102,0,576,3,1924,6,4179,0.0382,20,385,1917,0,0,29657,0,3,0,0,3,4,0,3,4,0,4,4,1
10400,10409,3090,3,0,100,1,568,1,1951,7,4222,0.0513,20,398,1979,0,0,30248,0,3,2,0,3,1,0,3,0,0,4,6,1
10600,10609,3146,3,0,105,0,596,2,1968,5,4309,0.0357,20,393,1951,0,0,30842,0,3,3,0,3,3,0,3,3,0,4,4,1
10800,10809,3212,3,0,98,1,572,3,1960,7,4339,0.0233,20,383,1943,0,0,31418,0,3,0,0,3,2,0,3,2,0,4,4,1
11000,11009,3273,3,0,102,0,576,3,1958,2,4439,0.0135,20,421,2004,0,0,32006,0,3,1,0,3,3,0,3,2,0,4,3,1
11200,11209,3333,3,1,100,0,597,2,2070,4,4614,0.0057,20,412,2066,0,0,32574,0,3,4,1,3,3,0,3,3,0,4,0,1
11400,11409,3386,3,0,100,0,600,3,2091,10,4686,0.051,20,422,2078,0,0,33161,0,3,2,1,3,0,0,3,3,0,4,3,1
11600,11609,3447,3,0,101,1,603,3,2134,5,4841,0.065,20,452,2128,0,0,33719,0,3,3,1,3,3,0,3,3,0,4,3,1
11800,11809,3508,3,0,98,1,597,0,2186,13,4932,0.0456,20,441,2166,0,0,34302,0,3,1,1,3,0,1,3,6,0,4,2,1
12000,12009,3575,3,0,101,1,615,1,2189,5,5036,0.0502,20,432,2244,0,0,34875,0,3,3,1,3,2,1,3,3,0,4,5,1
12200,12209,3632,3,0,102,0,608,5,2145,7,5091,0.0337,20,462,2220,0,0,35467,0,3,1,1,3,4,1,3,4,0,4,5,1
12400,12409,3687,3,0,100,0,626,1,2167,12,5189,0.0206,20,463,2218,0,0,36059,0,3,1,1,3,1,1,3,5,0,4,1,1
12600,12609,3745,3,1,96,0,615,3,2186,10,5219,0.0222,20,471,2200,0,0,36647,0,3,0,1,3,3,1,3,1,0,4,1,1
12800,12809,3809,3,0,101,0,609,7,2250,5,5256,0.0114,20,475,2273,0,0,37228,0,3,0,0,3,4,1,3,4,0,4,1,1
13000,13009,3873,3,0,99,1,636,5,2287,7,5430,0.0029,20,491,2279,0,0,37801,0,3,0,0,3,0,1,3,5,0,4,5,1
13200,13209,3928,3,0,98,0,619,4,2289,4,5498,0,20,457,2306,0,0,38393,0,3,1,0,3,1,1,3,6,0,4,3,1
13400,13409,3998,3,0,104,0,646,1,2365,11,5578,0,20,502,2330,0,0,38970,0,3,0,1,3,1,1,3,2,0,4,1,1
13600,13609,4058,3,0,104,0,620,2,2373,11,5648,0,20,437,2324,0,0,39562,0,3,0,1,3,2,1,3,2,0,4,4,1
13800,13809,4115,3,0,102,1,631,0,2362,11,5684,0,20,489,2322,0,0,40155,0,3,0,1,3,3,1,3,2,0,4,0,1
14000,14009,4182,3,0,103,1,638,5,2377,7,5755,0.0173,20,514,2331,0,0,40742,0,3,0,1,3,2,1,3,4,0,4,2,1
14200,14209,4248,3,1,103,1,641,5,2360,7,5794,0.0301,20,496,2341,0,0,41334,0,3,0,1,3,2,1,3,3,1,4,1,1
