step,maxId,removed,holderDegree,s4,v4,s6,v6,s8,v8,s12,v12,holderTrend,bgSucc,bgHits,bgVis,rewireNodes,rewireJoins,edges,holderTrending,deg1,s8i1,trending1,deg2,s8i2,trending2,deg3,s8i3,trending3,deg4,s8i4,trending4
6600,6609,2001,16,0,99,9,556,15,1569,20,2813,0.0523,20,303,1591,6,12,19258,1,3,6,0,3,4,0,3,3,0,3,4,0
6800,6809,2055,18,1,102,4,553,14,1639,20,2890,0.0647,20,310,1604,7,14,19855,1,3,4,0,3,3,0,3,3,0,3,3,0
7000,7009,2118,20,3,101,7,557,15,1670,20,2964,0.0801,20,282,1649,4,8,20447,1,3,4,0,3,0,0,3,2,0,3,5,0
7200,7209,2173,22,1,99,5,556,17,1653,19,3047,0.0924,20,343,1673,2,4,21035,1,3,3,0,3,6,0,3,3,0,3,4,0
7400,7409,2230,24,0,99,6,555,15,1664,20,3109,0.1099,20,324,1729,2,4,21626,1,3,2,0,3,6,0,3,4,0,3,2,0
7600,7609,2289,26,1,101,9,566,19,1681,20,3180,0.1117,20,362,1704,1,2,22220,1,3,2,0,3,2,0,3,0,0,3,5,0
7800,7809,2351,28,1,100,5,593,17,1757,20,3280,0.1046,20,332,1758,1,2,22803,1,3,3,0,3,3,0,3,3,0,3,3,0
8000,8009,2413,30,3,96,10,580,18,1767,20,3344,0.0865,20,362,1753,1,2,23391,1,3,2,0,3,2,0,3,2,0,3,1,0
8200,8209,2464,32,1,99,6,565,17,1768,20,3392,0.0717,20,386,1769,2,4,23991,1,3,6,0,3,4,0,3,2,0,3,3,0
8400,8409,2513,34,1,102,9,579,19,1810,20,3482,0.0662,20,369,1787,2,4,24585,1,3,0,0,3,4,0,3,3,0,3,2,0
8600,8609,2589,36,1,100,7,571,20,1786,20,3545,0.0677,20,416,1775,5,10,25189,1,3,4,0,3,5,0,3,1,0,3,5,0
8800,8809,2642,39,2,102,9,581,18,1828,20,3638,0.0684,20,398,1822,5,10,25785,1,3,2,0,3,3,0,3,2,0,3,3,0
9000,9009,2700,42,3,100,12,586,17,1880,20,3698,0.0796,20,325,1860,5,10,26377,1,3,2,0,3,5,0,3,2,0,3,2,0
9200,9209,2768,44,2,98,10,594,19,1896,20,3812,0.0864,20,364,1893,5,10,26966,1,3,3,0,3,2,0,5,5,1,3,1,0
9400,9409,2830,47,0,101,6,585,20,1903,20,3893,0.0716,20,370,1904,6,12,27568,1,3,4,0,5,3,1,7,5,1,3,5,0
9600,9609,2888,49,1,100,12,602,17,1919,20,3932,0.0706,20,363,1883,4,8,28168,1,3,5,0,7,10,1,9,8,1,3,3,0
9800,9809,2953,52,1,100,10,602,18,1908,20,3983,0.0694,20,414,1932,3,6,28759,1,3,4,0,9,3,1,11,9,1,3,2,0
10000,10009,3015,54,2,100,9,601,20,1910,20,4054,0.0578,20,434,1941,4,8,29360,1,3,2,0,11,4,1,13,10,1,5,3,1
10200,10209,3082,56,2,99,10,582,18,1957,20,4112,0.0605,20,430,1965,4,8,29955,1,3,4,0,13,12,1,15,14,1,7,6,1
10400,10409,3143,59,0,103,9,594,18,1958,20,4174,0.0555,20,412,1978,4,8,30552,1,3,5,0,15,4,1,17,15,1,9,7,1
10600,10609,3212,61,2,101,4,583,17,1976,20,4292,0.0577,20,378,1957,4,8,31149,1,3,2,0,17,13,1,19,15,1,11,1,1
10800,10809,3267,63,2,103,11,602,17,2010,20,4343,0.0689,20,450,2037,6,12,31742,1,3,4,0,19,14,1,21,13,1,14,9,1
11000,11009,3336,66,3,104,9,617,19,2032,20,4382,0.0872,20,414,2017,6,12,32344,1,3,1,0,23,13,1,23,14,1,16,9,1
11200,11209,3399,69,1,98,6,605,20,2036,20,4443,0.0925,20,422,2021,6,12,32943,1,3,2,0,25,11,1,25,18,1,18,14,1
11400,11409,3456,72,2,96,8,614,19,2062,20,4548,0.0861,20,427,2090,6,12,33535,1,3,1,0,27,16,1,27,15,1,20,12,1
11600,11609,3515,74,2,100,14,610,20,2060,20,4618,0.086,20,414,2063,5,10,34129,1,3,2,0,29,17,1,29,15,1,22,16,1
11800,11809,3566,76,1,99,10,595,20,2120,20,4680,0.0761,20,436,2086,5,10,34723,1,3,3,0,31,16,1,31,17,1,25,14,1
12000,12009,3633,78,2,98,12,597,20,2148,20,4759,0.063,20,423,2081,6,12,35320,1,3,5,0,34,16,1,33,17,1,27,17,1
12200,12209,3700,80,2,101,14,619,19,2159,20,4906,0.0633,20,433,2142,6,12,35909,1,3,2,0,37,17,1,35,17,1,29,11,1
12400,12409,3760,84,3,98,14,640,20,2147,20,4941,0.0631,20,458,2134,6,12,36511,1,3,5,0,39,19,1,37,17,1,31,17,1
12600,12609,3815,87,1,99,7,609,20,2101,20,4963,0.0676,20,472,2160,5,10,37114,1,3,2,0,41,17,1,39,19,1,33,12,1
12800,12809,3864,91,2,101,8,602,20,2162,20,5028,0.0711,20,409,2189,6,12,37718,1,5,5,1,43,17,1,42,19,1,35,18,1
13000,13009,3932,94,0,100,10,614,20,2179,20,5072,0.089,20,417,2176,5,10,38320,1,7,6,1,45,16,1,45,18,1,37,13,1
13200,13209,4001,96,3,101,9,624,20,2228,20,5121,0.0837,20,473,2205,6,12,38925,1,9,6,1,47,15,1,47,20,1,39,15,1
13400,13409,4068,98,4,101,10,620,20,2194,20,5189,0.089,20,512,2227,6,12,39528,1,11,10,1,49,19,1,49,20,1,41,18,1
13600,13609,4130,100,2,101,11,617,20,2216,20,5296,0.0933,20,449,2198,7,14,40122,1,13,9,1,51,20,1,51,17,1,43,19,1
13800,13809,4187,102,2,100,14,634,20,2208,20,5328,0.0981,20,481,2296,7,14,40731,1,15,11,1,53,15,1,54,19,1,46,18,1
14000,14009,4251,106,3,94,12,628,20,2240,20,5453,0.0858,20,476,2232,7,14,41333,1,17,6,1,55,19,1,56,17,1,48,17,1
14200,14209,4297,108,2,100,13,618,20,2276,20,5483,0.071,20,468,2210,7,14,41930,1,19,9,1,57,20,1,58,19,1,50,19,1
