degree,count
3,4548
4,1646
5,855
6,572
7,382
8,290
9,206
10,194
11,140
12,92
13,90
14,67
15,82
16,53
17,49
18,56
19,38
20,36
21,26
22,23
23,28
24,25
25,27
26,19
27,23
28,18
29,16
30,16
31,14
32,12
33,14
34,11
35,10
36,12
37,8
38,10
39,5
40,10
41,5
42,11
43,7
44,6
45,6
46,8
47,9
48,3
49,7
50,4
51,4
52,7
53,6
54,7
55,11
56,6
57,5
58,2
59,4
60,7
61,1
62,2
63,3
64,1
65,3
66,5
67,4
68,2
69,2
70,4
71,5
72,3
73,4
74,6
76,2
77,1
78,1
79,3
80,1
81,3
82,2
83,2
84,2
85,2
86,4
88,1
89,3
90,2
91,2
92,1
93,2
95,1
96,3
98,1
99,4
100,6
103,3
104,1
105,2
106,1
107,1
109,1
111,2
114,2
116,1
118,2
120,1
124,1
125,1
126,1
128,1
130,1
135,1
136,1
137,2
138,2
139,1
142,1
144,1
153,1
157,1
161,1
162,1
164,1
168,1
169,1
174,1
177,1
180,1
181,1
185,1
191,1
198,1
200,3
202,1
218,1
219,1
223,1
224,1
225,1
235,1
243,1
252,1
283,1
299,1
302,1
303,1
309,1
312,1
345,1
400,1
428,1
448,1
471,1
581,1
