step,maxId,removed,holderDegree,s4,v4,s6,v6,s8,v8,s12,v12,holderTrend,bgSucc,bgHits,bgVis,rewireNodes,rewireJoins,edges,holderTrending
200,209,65,-1,0,56,0,100,0,114,0,116,0,16,25,115,0,0,562,0
400,409,132,-1,0,71,0,170,0,206,0,218,0,18,54,210,0,0,1115,0
600,609,193,-1,0,77,0,218,0,287,0,308,0,19,52,286,0,0,1684,0
800,809,261,-1,0,81,0,246,0,350,0,388,0,18,47,350,0,0,2258,0
1000,1009,318,-1,0,81,0,259,0,404,0,451,0,19,60,403,0,0,2840,0
1200,1209,381,-1,0,84,0,288,0,475,0,561,0,20,74,475,0,0,3410,0
1400,1409,434,-1,0,86,0,310,0,534,0,652,0,20,124,531,1,2,3999,0
1600,1609,494,-1,0,85,0,323,0,587,0,730,0,20,118,583,0,0,4578,0
1800,1809,556,-1,0,86,0,341,0,641,0,808,0,20,131,647,0,0,5162,0
2000,2009,611,-1,0,92,0,362,0,670,0,903,0,19,104,682,0,0,5748,0
2200,2209,671,-1,0,91,0,366,0,726,0,971,0,20,141,724,0,0,6338,0
2400,2409,740,-1,0,93,0,380,0,788,0,1069,0,20,158,788,0,0,6907,0
2600,2609,797,-1,0,93,0,396,0,845,0,1180,0,20,174,843,0,0,7491,0
2800,2809,857,-1,0,94,0,412,0,896,0,1292,0,20,193,893,0,0,8077,0
3000,3009,905,3,1,91,5,424,11,949,10,1365,0,20,160,933,0,0,8671,0
3200,3209,965,3,0,95,3,420,5,961,11,1440,0,20,166,953,0,0,9258,0
3400,3409,1024,3,0,93,2,434,7,1015,9,1517,0.0138,20,218,1002,0,0,9850,0
3600,3609,1086,3,0,95,1,438,8,1073,10,1611,0.0108,20,221,1049,1,2,10421,0
3800,3809,1145,3,0,92,0,454,4,1115,7,1727,0.0084,20,225,1126,1,2,10991,0
4000,4009,1205,3,1,95,2,468,7,1138,6,1786,0.0064,20,252,1138,2,4,11581,0
4200,4209,1269,3,1,93,0,462,7,1156,11,1867,0.0049,20,210,1142,2,4,12169,0
4400,4409,1323,3,1,99,0,477,3,1258,6,2001,0.0037,20,250,1237,4,8,12750,0
4600,4609,1373,3,0,100,0,496,7,1269,8,2075,0.0027,20,259,1267,4,8,13342,0
4800,4809,1440,3,0,97,0,492,4,1300,8,2145,0.0219,20,258,1293,3,6,13932,0
5000,5009,1499,3,0,100,2,499,5,1346,7,2238,0.0349,20,281,1349,2,4,14519,0
5200,5209,1553,3,1,100,0,526,4,1412,5,2380,0.0269,20,286,1413,1,2,15087,0
5400,5409,1610,3,0,100,0,524,5,1516,11,2509,0.0369,20,298,1476,1,2,15657,0
5600,5609,1664,4,1,97,2,541,10,1523,7,2612,0.0283,20,277,1514,3,6,16237,0
5800,5809,1734,4,0,97,1,549,5,1545,8,2660,0.0629,20,302,1544,2,4,16825,0
6000,6009,1793,4,0,101,3,539,6,1638,7,2829,0.0898,20,333,1632,2,4,17389,0
6200,6209,1836,6,0,99,3,565,2,1632,6,2868,0.1017,20,315,1625,3,6,17984,1
6400,6409,1889,8,2,103,2,563,9,1662,11,2945,0.1319,20,326,1642,3,6,18581,1
6600,6609,1945,10,0,99,3,567,8,1675,17,3005,0.1434,20,337,1706,3,6,19181,1
6800,6809,2006,12,1,100,5,570,12,1679,17,3075,0.1725,20,324,1627,2,4,19774,1
7000,7009,2059,15,0,99,4,561,15,1697,20,3134,0.179,20,336,1686,2,4,20368,1
