degree,count
3,4346
4,1667
5,964
6,527
7,385
8,288
9,210
10,191
11,139
12,133
13,94
14,70
15,77
16,67
17,67
18,53
19,46
20,39
21,26
22,36
23,26
24,25
25,28
26,28
27,25
28,20
29,23
30,16
31,21
32,17
33,16
34,7
35,9
36,10
37,9
38,10
39,9
40,7
41,9
42,11
43,17
44,2
45,4
46,3
47,3
48,6
49,2
50,5
51,4
52,6
53,5
54,6
55,3
56,7
57,4
58,4
59,3
60,2
61,5
62,4
63,6
64,1
65,6
66,9
67,6
68,2
69,2
70,3
71,2
72,2
73,4
74,6
75,1
76,2
77,2
78,4
79,3
80,2
81,3
82,1
84,1
85,2
89,2
90,5
91,3
92,2
94,1
95,1
97,1
98,2
99,3
100,1
101,2
102,1
103,3
104,1
105,3
106,3
108,2
110,3
111,2
112,1
113,1
114,2
116,2
119,1
122,3
123,1
124,2
127,1
129,1
130,2
139,1
140,1
141,1
145,2
146,1
148,1
149,1
155,2
158,1
159,1
160,1
167,1
170,1
172,1
175,1
176,1
180,1
185,1
190,1
194,1
199,1
201,1
204,1
207,1
219,1
234,1
250,1
295,1
320,1
373,1
376,1
380,1
392,1
475,1
493,1
