step,maxId,removed,holderDegree,s4,v4,s6,v6,s8,v8,s12,v12,holderTrend,bgSucc,bgHits,bgVis,rewireNodes,rewireJoins,edges,holderTrending
200,209,48,-1,0,58,0,107,0,120,0,125,0,12,15,123,3,6,581,0
400,409,110,-1,0,71,0,189,0,232,0,238,0,14,44,231,3,6,1138,0
600,609,170,-1,0,81,0,230,0,316,0,341,0,18,65,321,3,6,1697,0
800,809,227,-1,0,82,0,269,0,389,0,424,0,19,62,387,3,6,2262,0
1000,1009,285,-1,0,86,0,285,0,455,0,526,0,20,80,459,3,6,2847,0
1200,1209,360,-1,0,87,0,320,0,522,0,611,0,20,94,518,3,6,3419,0
1400,1409,418,-1,0,87,0,348,0,605,0,716,0,20,114,602,3,6,3997,0
1600,1609,486,-1,0,87,0,365,0,659,0,780,0,20,142,649,3,6,4578,0
1800,1809,536,-1,0,93,0,358,0,712,0,882,0,20,148,708,3,6,5171,0
2000,2009,596,-1,0,93,0,387,0,769,0,991,0,20,158,773,3,6,5753,0
2200,2209,650,-1,0,93,0,414,0,842,0,1109,0,20,164,853,3,6,6319,0
2400,2409,710,-1,0,93,0,422,0,878,0,1188,0,20,147,892,3,6,6907,0
2600,2609,777,-1,0,94,0,435,0,922,0,1259,0,20,193,940,3,6,7490,0
2800,2809,846,-1,0,93,0,447,0,980,0,1347,0,20,179,975,3,6,8072,0
3000,3009,905,3,0,94,2,473,1,1038,2,1446,0,20,195,1060,3,6,8652,0
3200,3209,962,3,0,96,3,456,2,1072,3,1517,0,20,225,1083,3,6,9234,0
3400,3409,1035,3,0,97,1,476,2,1121,4,1610,0,20,193,1128,3,6,9814,0
3600,3609,1100,3,0,94,2,485,2,1149,1,1695,0,20,219,1156,3,6,10401,0
3800,3809,1165,3,0,94,0,489,2,1180,3,1765,0,20,224,1193,3,6,10991,0
4000,4009,1240,3,0,98,1,498,2,1250,3,1834,0,20,260,1229,3,6,11556,0
4200,4209,1296,3,0,97,0,515,2,1267,0,1936,0.045,20,253,1280,3,6,12140,0
4400,4409,1357,3,0,98,3,493,3,1289,1,1993,0.0801,20,243,1289,3,6,12735,0
4600,4609,1401,3,1,98,0,522,2,1335,2,2083,0.0623,20,276,1347,3,6,13323,0
4800,4809,1463,3,1,96,2,520,2,1360,3,2147,0.0995,20,267,1362,3,6,13918,1
5000,5009,1530,3,0,96,1,513,2,1379,0,2221,0.0821,20,269,1376,3,6,14501,1
5200,5209,1593,3,0,95,2,518,2,1398,0,2265,0.1637,20,293,1411,3,6,15093,1
5400,5409,1659,3,1,99,1,520,2,1452,2,2368,0.129,20,291,1456,3,6,15668,1
5600,5609,1710,3,0,98,1,534,3,1524,7,2505,0.1346,20,315,1506,3,6,16247,1
