degree,count
3,4264
4,1623
5,911
6,571
7,411
8,315
9,234
10,185
11,169
12,117
13,92
14,91
15,70
16,81
17,64
18,52
19,48
20,40
21,41
22,38
23,29
24,30
25,27
26,24
27,22
28,17
29,20
30,14
31,15
32,10
33,23
34,14
35,13
36,20
37,13
38,10
39,18
40,8
41,8
42,10
43,5
44,11
45,3
46,12
47,3
48,9
49,5
50,4
51,6
52,3
53,7
54,1
55,2
56,4
57,3
58,5
59,6
60,2
61,5
62,5
63,5
64,4
65,3
66,4
67,5
68,3
69,2
70,1
71,1
72,2
73,4
74,1
75,3
76,1
78,3
79,2
81,2
83,1
84,1
85,2
86,3
87,3
88,2
89,3
90,2
91,2
92,3
94,1
95,5
98,3
99,1
100,2
101,3
102,2
103,1
105,1
106,1
107,1
108,1
110,1
111,2
115,1
117,2
119,1
121,1
123,1
124,1
125,1
126,1
129,1
130,1
131,1
135,1
138,1
143,1
147,1
148,2
149,1
155,1
159,1
160,1
161,1
163,1
164,1
168,1
171,3
174,2
180,1
194,1
197,1
199,1
202,1
210,1
216,1
218,1
226,1
228,1
248,1
257,1
280,1
288,1
292,1
301,1
339,1
354,1
363,1
364,1
369,1
414,1
465,1
495,1
