degree,count
3,4327
4,1632
5,902
6,593
7,408
8,273
9,237
10,180
11,158
12,124
13,94
14,109
15,69
16,49
17,48
18,61
19,44
20,37
21,45
22,34
23,42
24,24
25,27
26,19
27,21
28,17
29,7
30,21
31,20
32,24
33,18
34,11
35,11
36,8
37,6
38,13
39,14
40,12
41,8
42,6
43,13
44,3
45,7
46,5
47,5
48,4
49,5
50,5
51,7
52,3
53,3
54,7
55,6
56,6
57,5
58,3
59,6
60,4
61,6
62,2
63,4
64,6
65,5
66,5
67,3
68,1
69,4
70,2
71,2
72,5
73,5
74,4
75,5
76,1
77,2
78,2
79,4
80,2
81,1
82,2
83,3
84,1
85,1
86,1
87,4
88,1
89,1
90,1
92,2
93,2
94,2
95,3
96,3
98,1
100,2
102,1
104,1
107,1
108,2
110,1
111,1
112,1
113,1
114,1
115,1
116,2
118,1
120,2
122,1
123,1
125,1
126,2
133,1
134,1
139,2
140,1
154,1
161,2
163,1
167,1
168,1
169,2
174,1
179,1
183,1
187,2
190,1
196,1
200,1
210,1
221,1
230,1
247,1
254,1
256,1
260,1
291,1
294,1
296,1
303,1
329,1
335,1
338,1
342,1
373,1
462,1
562,1
