degree,count
3,4395
4,1668
5,899
6,558
7,413
8,276
9,237
10,165
11,136
12,134
13,110
14,98
15,68
16,67
17,58
18,49
19,32
20,49
21,30
22,35
23,25
24,27
25,27
26,21
27,23
28,18
29,20
30,10
31,16
32,14
33,11
34,13
35,9
36,3
37,6
38,8
39,3
40,7
41,11
42,5
43,8
44,8
45,8
46,5
47,4
48,8
49,5
50,3
51,3
52,2
53,9
54,8
55,3
56,6
57,3
58,2
59,3
60,5
61,3
62,3
63,7
64,3
65,3
66,2
67,2
68,2
69,1
70,2
71,5
72,3
73,4
74,3
75,1
76,2
77,3
78,3
79,3
80,2
84,3
85,1
86,4
87,2
89,1
91,2
92,2
93,2
94,1
96,1
97,7
99,1
101,1
102,3
105,2
107,2
109,2
111,1
113,2
115,2
117,1
119,3
122,1
125,1
127,1
129,1
130,1
133,1
135,3
136,2
137,1
140,4
141,2
145,2
147,1
149,1
159,1
162,1
164,2
166,1
172,2
173,1
177,1
178,1
180,1
182,1
183,1
188,1
197,1
203,1
205,1
220,1
233,1
250,1
251,1
256,1
264,1
265,1
266,1
270,1
273,1
279,1
283,1
298,1
302,1
308,1
317,1
325,1
337,1
353,1
364,1
401,1
501,1
