degree,count
3,4377
4,1625
5,869
6,540
7,413
8,322
9,229
10,181
11,169
12,133
13,107
14,72
15,91
16,54
17,49
18,41
19,59
20,49
21,30
22,43
23,26
24,24
25,27
26,26
27,27
28,15
29,25
30,16
31,16
32,17
33,16
34,9
35,15
36,8
37,8
38,8
39,8
40,6
41,11
42,5
43,14
44,5
45,10
46,2
47,7
48,4
49,2
50,3
51,7
52,6
53,2
54,4
55,2
56,6
57,1
58,4
59,2
60,4
61,4
62,4
63,2
64,2
65,6
67,2
68,2
69,3
70,4
71,7
72,2
73,3
74,2
75,3
76,1
77,7
78,1
79,2
80,2
81,1
83,1
84,2
85,2
86,3
87,1
88,2
89,3
90,3
91,2
92,2
93,2
94,2
95,2
98,1
99,1
100,1
102,1
103,1
105,1
107,2
108,4
110,1
111,2
114,2
116,2
120,1
121,1
125,3
127,1
128,2
130,2
131,3
134,2
138,1
147,2
149,3
153,1
154,1
165,1
168,1
170,1
174,1
175,1
176,1
177,1
178,1
193,1
208,2
213,1
251,1
261,1
262,1
278,1
285,2
289,1
328,1
345,1
347,1
368,1
381,1
382,1
385,1
395,1
398,1
403,1
422,1
663,1
