degree,count
3,4384
4,1656
5,908
6,603
7,383
8,318
9,216
10,141
11,141
12,144
13,93
14,73
15,72
16,67
17,63
18,44
19,44
20,40
21,32
22,31
23,26
24,33
25,33
26,24
27,18
28,14
29,21
30,15
31,13
32,13
33,14
34,11
35,13
36,9
37,9
38,10
39,10
40,5
41,11
42,9
43,6
44,10
45,9
46,4
48,7
49,9
50,5
51,4
52,7
53,5
54,4
55,2
56,2
57,6
58,4
59,5
60,4
61,2
62,5
63,2
64,4
66,3
67,2
68,1
69,4
70,5
71,3
72,2
73,3
74,2
75,2
76,1
78,1
79,3
80,3
82,7
84,1
85,1
86,1
87,2
88,1
91,2
92,2
93,1
94,3
96,2
99,1
100,1
102,2
103,2
104,1
107,1
108,2
110,1
111,1
113,2
116,2
117,1
119,2
121,1
123,1
124,1
127,1
129,3
130,1
132,1
134,2
136,1
137,1
142,5
143,1
144,1
145,2
148,1
149,1
151,1
152,1
157,1
158,1
159,1
166,1
170,1
174,1
179,2
180,1
181,1
184,1
185,1
188,1
191,1
201,1
202,1
211,1
214,1
215,1
217,1
220,1
223,1
227,1
241,1
266,1
288,1
325,2
326,2
332,1
336,1
345,1
346,1
376,1
437,1
452,1
509,1
