step,maxId,removed,holderDegree,s4,v4,s6,v6,s8,v8,s12,v12,holderTrend,bgSucc,bgHits,bgVis,rewireNodes,rewireJoins,edges,holderTrending
200,209,58,-1,0,56,0,103,0,113,0,117,0,11,20,113,3,6,587,0
400,409,124,-1,0,72,0,169,0,207,0,218,0,16,43,203,3,6,1148,0
600,609,183,-1,0,73,0,208,0,278,0,294,0,16,47,276,3,6,1727,0
800,809,249,-1,0,78,0,247,0,354,0,391,0,19,73,352,3,6,2292,0
1000,1009,304,-1,0,85,0,294,0,443,0,504,0,20,83,445,3,6,2854,0
1200,1209,361,-1,0,89,0,312,0,509,0,583,0,19,92,505,3,6,3438,0
1400,1409,434,-1,0,87,0,330,0,570,0,675,0,20,107,576,3,6,4015,0
1600,1609,496,-1,0,88,0,342,0,615,0,751,0,20,140,614,3,6,4599,0
1800,1809,548,-1,0,90,0,352,0,675,0,843,0,20,128,668,3,6,5194,0
2000,2009,601,-1,0,93,0,369,0,710,0,920,0,20,129,713,3,6,5790,0
2200,2209,662,-1,0,91,0,387,0,776,0,1028,0,20,145,789,3,6,6358,0
2400,2409,723,-1,0,92,0,392,0,807,0,1094,0,20,172,808,3,6,6951,0
2600,2609,783,-1,0,91,0,407,0,838,0,1167,0,20,175,851,3,6,7549,0
2800,2809,846,-1,0,91,0,428,0,902,0,1270,0,20,185,922,3,6,8136,0
3000,3009,904,3,1,93,1,442,8,989,12,1388,0,20,227,978,3,6,8716,0
3200,3209,968,3,0,96,6,447,5,1021,14,1464,0,20,218,1033,3,6,9301,0
3400,3409,1024,3,0,95,2,462,6,1042,15,1562,0,20,191,1067,3,6,9884,0
3600,3609,1083,3,0,97,1,467,6,1090,11,1641,0.0164,20,212,1089,3,6,10478,0
3800,3809,1140,3,0,96,3,461,6,1128,13,1712,0.0308,20,219,1134,3,6,11074,0
4000,4009,1201,3,0,97,1,462,7,1159,9,1790,0.0403,20,222,1174,3,6,11668,0
4200,4209,1260,3,0,92,3,489,6,1196,9,1862,0.0312,20,258,1208,3,6,12258,0
4400,4409,1319,3,0,96,2,494,5,1223,9,1944,0.024,20,257,1225,3,6,12846,0
4600,4609,1380,3,0,97,2,488,4,1248,10,2029,0.0183,20,269,1261,3,6,13437,0
4800,4809,1443,3,0,96,4,489,8,1289,8,2131,0.0137,20,275,1276,3,6,14029,0
5000,5009,1510,3,0,98,1,514,5,1334,10,2189,0.01,20,239,1330,3,6,14607,0
5200,5209,1573,3,1,100,3,509,7,1374,9,2265,0.0296,20,274,1370,3,6,15175,0
5400,5409,1628,3,0,97,3,507,7,1404,8,2360,0.0878,20,274,1391,3,6,15765,0
5600,5609,1686,3,0,96,2,515,4,1428,6,2459,0.0676,20,265,1406,3,6,16360,0
5800,5809,1744,3,0,94,2,523,4,1476,8,2547,0.1056,20,317,1478,3,6,16945,1
6000,6009,1810,3,1,96,1,514,4,1519,8,2612,0.0862,20,272,1510,3,6,17530,1
6200,6209,1870,3,0,101,2,555,5,1513,7,2701,0.0911,20,315,1528,3,6,18107,1
6400,6409,1919,3,0,98,3,545,1,1573,4,2839,0.0922,20,316,1598,3,6,18689,1
6600,6609,1968,3,0,97,0,540,4,1638,4,2961,0.0876,20,339,1665,3,6,19253,1
6800,6809,2020,3,0,101,1,570,6,1645,9,3022,0.1101,20,329,1666,3,6,19849,1
7000,7009,2085,3,0,102,1,558,4,1680,7,3096,0.1452,20,346,1698,3,6,20437,1
7200,7209,2145,3,0,98,2,561,2,1686,4,3129,0.1133,20,350,1651,3,6,21026,1
7400,7409,2212,3,0,100,2,563,2,1706,6,3199,0.1378,20,334,1673,3,6,21624,1
7600,7609,2262,3,1,98,1,574,1,1705,9,3283,0.1074,20,352,1742,3,6,22218,1
7800,7809,2326,3,0,100,0,571,2,1771,6,3417,0.1231,20,333,1771,3,6,22791,1
8000,8009,2391,3,1,99,3,571,4,1826,7,3492,0.0956,20,361,1812,3,6,23386,1
8200,8209,2462,3,0,103,2,581,1,1829,7,3565,0.0959,20,379,1851,3,6,23971,1
