step,maxId,removed,holderDegree,s4,v4,s6,v6,s8,v8,s12,v12,holderTrend,bgSucc,bgHits,bgVis,rewireNodes,rewireJoins,edges,holderTrending
200,209,58,-1,0,55,0,103,0,113,0,111,0,10,16,113,0,0,581,0
400,409,126,-1,0,70,0,164,0,200,0,210,0,15,45,201,0,0,1132,0
600,609,184,-1,0,79,0,226,0,294,0,317,0,15,54,293,0,0,1695,0
800,809,243,-1,0,82,0,256,0,372,0,412,0,20,79,376,0,0,2262,0
1000,1009,294,-1,0,86,0,277,0,452,0,499,0,19,86,452,2,4,2842,0
1200,1209,364,-1,0,87,0,321,0,510,0,590,0,20,107,516,2,4,3417,0
1400,1409,422,-1,0,90,0,335,0,597,0,700,0,20,105,599,1,2,3965,0
1600,1609,489,-1,0,94,0,368,0,649,0,795,0,20,133,657,1,2,4535,0
1800,1809,551,-1,0,90,0,381,0,726,0,897,0,20,142,727,1,2,5090,0
2000,2009,615,-1,0,94,0,377,0,767,0,962,0,20,133,769,2,4,5667,0
2200,2209,669,-1,0,97,0,406,0,805,0,1035,0,20,158,809,3,6,6256,0
2400,2409,728,-1,0,94,0,420,0,899,0,1163,0,20,199,895,8,16,6828,0
2600,2609,796,-1,0,96,0,443,0,933,0,1232,0,20,196,937,5,10,7412,0
2800,2809,858,-1,0,95,0,462,0,1002,0,1338,0,20,197,993,5,10,7986,0
3000,3009,912,5,0,96,2,457,5,1040,10,1422,0,20,220,1023,4,8,8585,1
3200,3209,969,7,2,96,1,469,11,1071,14,1505,0.015,20,217,1070,3,6,9177,1
3400,3409,1023,9,2,97,6,464,10,1111,13,1586,0.0117,20,216,1103,5,10,9774,1
3600,3609,1084,11,0,98,8,484,15,1178,17,1710,0.0091,20,206,1185,5,10,10347,1
3800,3809,1137,13,0,97,8,501,15,1196,18,1764,0.0267,20,247,1220,5,10,10932,1
4000,4009,1201,15,3,96,4,501,14,1272,17,1902,0.0368,20,244,1254,4,8,11501,1
4200,4209,1255,17,1,99,6,496,17,1276,20,1962,0.0482,20,279,1287,4,8,12094,1
4400,4409,1316,19,0,98,7,516,18,1304,20,2023,0.0562,20,263,1321,4,8,12688,1
4600,4609,1376,21,1,95,13,504,14,1340,19,2095,0.0678,20,284,1352,3,6,13280,1
4800,4809,1428,23,1,95,12,504,19,1345,20,2164,0.0942,20,284,1359,3,6,13871,1
5000,5009,1496,25,3,100,10,521,18,1356,20,2226,0.0989,20,262,1398,2,4,14457,1
5200,5209,1542,27,0,96,8,526,15,1421,20,2317,0.1034,20,279,1407,6,12,15060,1
5400,5409,1590,29,2,96,8,521,18,1462,20,2392,0.1259,20,284,1437,7,14,15667,1
5600,5609,1649,31,3,97,8,538,19,1492,20,2504,0.1429,20,280,1486,6,12,16265,1
5800,5809,1714,33,3,96,11,530,20,1546,20,2603,0.1511,20,299,1510,8,16,16858,1
6000,6009,1774,35,2,100,12,549,19,1542,20,2682,0.142,20,316,1595,7,14,17459,1
6200,6209,1822,37,2,98,15,546,19,1603,20,2773,0.1406,20,338,1580,6,12,18045,1
6400,6409,1886,39,0,99,9,551,19,1582,20,2843,0.1335,20,347,1619,5,10,18643,1
