degree,count
3,4440
4,1637
5,866
6,567
7,372
8,280
9,189
10,171
11,145
12,129
13,111
14,83
15,68
16,75
17,58
18,55
19,46
20,42
21,44
22,38
23,33
24,32
25,32
26,29
27,22
28,21
29,16
30,9
31,14
32,19
33,13
34,10
35,12
36,13
37,13
38,16
39,9
40,4
41,10
42,7
43,6
44,6
45,7
46,8
47,4
48,8
49,9
50,6
51,2
52,1
53,4
54,8
55,7
56,7
57,6
58,1
59,7
60,1
61,5
62,3
63,5
64,2
65,2
66,1
67,5
68,1
69,1
70,3
71,2
72,3
73,2
74,3
75,3
76,7
77,2
78,1
79,2
80,3
82,3
83,1
85,1
86,2
87,3
88,4
90,1
92,3
94,1
95,3
96,1
97,2
98,1
99,4
101,2
103,3
104,2
106,1
107,2
108,1
115,1
116,1
118,1
120,2
121,2
123,2
124,1
127,2
129,1
130,2
131,1
133,1
134,1
135,2
137,1
143,2
144,1
145,2
149,1
150,1
151,1
152,2
154,2
157,2
158,2
164,1
179,1
186,1
187,1
190,1
194,1
205,1
214,1
215,1
223,1
234,1
258,1
259,1
266,1
268,1
270,1
302,1
325,1
337,1
338,1
352,1
353,1
355,1
378,1
396,1
411,1
413,1
415,1
509,1
