degree,count
3,4427
4,1610
5,900
6,537
7,385
8,301
9,211
10,177
11,149
12,109
13,107
14,86
15,72
16,83
17,46
18,46
19,49
20,48
21,33
22,35
23,34
24,32
25,30
26,26
27,27
28,23
29,14
30,12
31,12
32,17
33,15
34,8
35,13
36,16
37,11
38,6
39,9
40,5
41,8
42,9
43,12
44,8
45,9
46,4
47,5
48,5
49,11
50,4
51,5
52,7
53,7
54,7
55,6
56,6
57,5
58,6
59,4
60,3
61,4
62,5
63,4
64,3
65,5
66,3
68,3
69,3
70,4
71,2
73,4
74,3
75,2
76,2
77,3
78,1
79,2
81,1
82,2
83,2
85,1
87,2
88,1
89,1
90,2
91,3
93,2
94,2
95,1
96,4
97,4
98,1
99,2
100,1
101,2
103,1
104,1
105,1
106,3
107,3
108,2
109,3
110,1
111,1
112,1
113,1
114,2
116,1
117,1
118,1
121,1
123,1
124,2
128,1
130,1
131,1
132,3
133,1
138,1
139,1
146,1
148,1
153,1
155,1
156,1
157,1
158,1
168,1
172,1
178,1
179,1
188,1
203,1
205,1
208,2
212,1
218,1
230,1
231,1
242,1
244,1
255,1
259,1
265,1
287,1
298,1
301,1
313,1
326,1
327,1
330,1
334,1
337,1
372,1
479,1
