degree,count
3,4409
4,1695
5,898
6,535
7,410
8,286
9,222
10,168
11,131
12,117
13,101
14,78
15,76
16,61
17,51
18,45
19,46
20,31
21,29
22,25
23,27
24,28
25,27
26,23
27,22
28,19
29,16
30,23
31,17
32,20
33,14
34,14
35,14
36,13
37,7
38,14
39,3
40,6
41,9
42,12
43,8
44,9
45,10
46,5
47,6
48,7
49,4
50,4
51,9
52,4
53,5
54,4
55,3
56,2
57,5
58,8
59,5
60,4
61,6
62,2
63,1
64,6
65,5
66,1
67,1
68,2
70,2
71,5
72,5
73,2
74,1
75,2
76,2
77,4
78,1
79,2
80,4
81,2
82,2
83,5
84,1
85,2
86,2
88,1
89,1
90,1
91,1
92,4
93,3
97,1
99,1
102,2
103,1
104,2
105,1
106,2
107,1
108,2
109,2
110,1
112,1
113,2
114,1
117,2
118,1
120,2
122,1
123,2
125,1
127,3
129,1
130,1
132,1
133,1
138,2
139,1
143,1
146,1
147,1
148,1
149,2
150,1
153,1
154,2
155,1
156,1
158,1
168,1
169,2
171,1
173,1
174,3
175,2
178,1
181,2
196,3
207,1
209,1
210,1
215,1
221,1
225,1
232,1
240,1
252,1
260,1
264,1
280,1
295,1
304,1
323,1
343,1
357,1
439,1
453,1
567,1
