degree,count
3,4469
4,1675
5,859
6,536
7,415
8,288
9,201
10,181
11,134
12,125
13,82
14,83
15,75
16,63
17,57
18,63
19,46
20,39
21,44
22,29
23,23
24,31
25,30
26,30
27,19
28,16
29,18
30,15
31,15
32,9
33,8
34,13
35,12
36,15
37,8
38,6
39,14
40,6
41,9
42,7
43,5
44,4
45,7
46,2
47,3
48,9
49,5
50,5
51,3
52,4
53,3
54,4
55,3
56,7
57,5
58,4
59,2
60,6
61,2
62,5
63,3
64,1
65,3
66,4
67,2
68,5
69,4
70,2
71,4
73,3
75,1
76,2
77,1
78,3
79,1
80,4
81,2
82,3
83,1
85,2
86,5
87,3
88,1
89,2
90,1
91,2
94,2
95,5
96,1
97,1
98,1
99,2
100,1
103,1
104,1
107,3
108,3
109,2
110,1
111,1
113,1
114,1
115,1
116,1
119,2
121,1
122,1
123,2
125,1
127,1
128,2
129,1
132,1
133,1
134,1
137,1
138,1
139,1
141,2
142,1
144,1
145,1
146,2
147,1
151,1
152,1
153,1
155,1
156,1
160,1
163,2
164,2
165,1
169,3
170,1
172,1
177,1
180,1
184,1
193,1
194,1
203,1
221,1
258,1
270,1
288,1
293,1
294,1
313,1
341,1
350,1
363,1
382,1
449,1
466,1
550,1
