degree,count
3,4429
4,1689
5,886
6,549
7,365
8,296
9,209
10,173
11,136
12,129
13,107
14,78
15,78
16,74
17,68
18,38
19,44
20,31
21,34
22,40
23,22
24,27
25,24
26,16
27,26
28,16
29,12
30,14
31,8
32,19
33,16
34,11
35,6
36,11
37,9
38,9
39,12
40,12
41,11
42,5
43,8
44,7
45,9
46,5
47,9
48,7
49,7
50,6
51,9
52,6
53,7
54,9
55,5
56,4
57,6
58,5
59,7
60,4
61,4
62,5
63,4
64,2
65,2
66,2
67,5
68,3
69,6
70,1
71,1
72,4
73,2
74,3
75,2
76,1
77,1
78,3
79,2
80,1
81,2
82,2
84,1
85,2
86,2
87,2
88,2
90,1
91,1
94,2
95,1
96,2
97,1
98,1
100,2
101,2
102,2
104,1
106,2
107,1
109,1
110,1
111,1
112,1
113,3
115,2
116,1
119,1
121,1
127,2
130,1
135,1
138,1
139,2
141,1
144,1
145,1
146,2
151,1
152,1
153,1
154,1
161,1
164,1
165,1
166,1
171,2
172,2
177,1
179,1
182,1
183,1
193,1
202,1
209,1
210,1
211,1
212,1
213,1
217,1
218,1
222,1
224,1
232,1
235,1
242,1
246,1
247,1
249,1
278,1
291,1
294,1
305,1
349,1
370,1
395,1
401,1
674,1
