step,maxId,removed,holderDegree,s4,v4,s6,v6,s8,v8,s12,v12,holderTrend,bgSucc,bgHits,bgVis,rewireNodes,rewireJoins,edges,holderTrending
200,209,63,-1,0,58,0,106,0,115,0,118,0,12,23,116,0,0,558,0
400,409,119,-1,0,72,0,165,0,208,0,222,0,20,52,210,0,0,1124,0
600,609,178,-1,0,77,0,217,0,295,0,317,0,19,59,294,0,0,1685,0
800,809,240,-1,0,82,0,246,0,368,0,407,0,19,63,361,0,0,2253,0
1000,1009,303,-1,0,85,0,281,0,440,0,492,0,20,89,425,0,0,2823,0
1200,1209,364,-1,0,84,0,299,0,501,0,589,0,20,83,511,0,0,3398,0
1400,1409,433,-1,0,87,0,320,0,571,0,687,0,20,102,558,1,2,3972,0
1600,1609,491,-1,0,90,0,335,0,615,0,773,0,20,124,619,1,2,4556,0
1800,1809,549,-1,0,90,0,358,0,685,0,870,0,20,140,690,1,2,5138,0
2000,2009,604,-1,0,91,0,389,0,749,0,984,0,20,148,751,1,2,5705,0
2200,2209,667,-1,0,94,0,400,0,805,0,1049,0,20,174,812,0,0,6283,0
2400,2409,720,-1,0,95,0,402,0,836,0,1150,0,20,171,846,1,2,6873,0
2600,2609,779,-1,0,92,0,417,0,897,0,1217,0,20,167,895,1,2,7450,0
2800,2809,832,-1,0,95,0,425,0,955,0,1324,0,20,196,977,2,4,8026,0
3000,3009,895,3,0,97,1,464,9,1018,5,1428,0,20,213,1014,2,4,8611,0
3200,3209,955,3,0,91,1,446,5,1065,4,1506,0.0138,20,209,1065,3,6,9202,0
3400,3409,1020,3,0,95,1,475,3,1089,11,1585,0.0108,20,226,1094,4,8,9780,0
3600,3609,1086,3,0,98,2,468,6,1108,11,1649,0.0247,20,240,1124,3,6,10377,0
3800,3809,1134,3,1,97,4,483,6,1178,9,1727,0.0192,20,221,1163,5,10,10977,0
4000,4009,1199,3,0,99,0,487,9,1188,10,1797,0.0148,20,222,1177,6,12,11568,0
4200,4209,1260,3,0,97,1,490,8,1219,11,1881,0.0251,20,239,1223,4,8,12165,0
4400,4409,1323,3,0,97,1,514,11,1301,10,1996,0.0192,20,245,1285,5,10,12745,0
4600,4609,1383,3,0,94,2,516,5,1332,7,2102,0.0146,20,245,1334,3,6,13306,0
4800,4809,1448,3,0,100,2,518,5,1353,4,2188,0.0109,20,280,1374,5,10,13883,0
5000,5009,1510,3,0,99,0,527,5,1421,12,2265,0.0279,20,296,1390,4,8,14473,0
5200,5209,1574,3,0,100,1,516,5,1447,3,2347,0.0375,20,295,1436,3,6,15055,0
5400,5409,1624,3,1,97,2,528,6,1459,6,2431,0.0735,20,311,1435,2,4,15647,0
5600,5609,1691,5,0,98,3,521,7,1459,11,2485,0.1015,20,327,1473,3,6,16239,1
5800,5809,1750,7,1,100,3,538,10,1528,15,2574,0.1395,20,302,1527,2,4,16827,1
6000,6009,1815,9,0,98,6,536,14,1530,16,2646,0.1406,20,342,1561,4,8,17419,1
6200,6209,1874,11,0,101,5,538,12,1575,18,2764,0.1515,20,324,1564,5,10,17997,1
6400,6409,1938,13,2,98,3,561,17,1580,18,2805,0.1329,20,322,1605,5,10,18600,1
6600,6609,2002,15,0,96,8,543,14,1610,18,2882,0.1277,20,337,1603,5,10,19198,1
6800,6809,2058,17,4,99,7,539,13,1630,20,2940,0.1349,20,355,1660,5,10,19788,1
7000,7009,2123,19,3,99,6,561,11,1656,19,3035,0.1586,20,364,1641,4,8,20374,1
7200,7209,2167,21,1,99,5,563,15,1666,20,3115,0.1563,20,355,1669,3,6,20972,1
7400,7409,2244,23,2,97,6,556,16,1713,20,3163,0.1704,20,304,1654,2,4,21562,1
7600,7609,2310,25,1,97,5,565,17,1757,20,3240,0.1604,20,356,1718,1,2,22139,1
7800,7809,2371,27,2,102,6,573,15,1758,20,3343,0.1681,20,347,1734,3,6,22729,1
8000,8009,2436,29,3,99,4,584,14,1745,20,3406,0.1771,20,371,1755,3,6,23315,1
8200,8209,2490,31,0,99,6,564,17,1756,18,3475,0.1713,20,389,1780,3,6,23908,1
8400,8409,2546,33,0,101,8,573,19,1788,20,3492,0.1622,20,358,1850,3,6,24510,1
8600,8609,2612,35,1,98,7,582,18,1815,20,3592,0.1615,20,367,1820,1,2,25095,1
8800,8809,2671,37,1,101,9,578,16,1865,20,3666,0.1569,20,417,1857,1,2,25690,1
9000,9009,2736,39,0,95,5,578,18,1852,20,3755,0.1835,20,358,1831,2,4,26284,1
9200,9209,2795,41,1,99,13,588,17,1897,20,3806,0.1982,20,381,1849,4,8,26877,1
9400,9409,2868,43,3,101,12,623,18,1966,20,4001,0.1884,20,401,1972,5,10,27439,1
9600,9609,2936,45,1,104,9,605,18,1989,20,4032,0.1752,20,399,1963,5,10,28036,1
9800,9809,2994,47,2,100,9,605,18,2011,20,4116,0.182,20,419,2020,6,12,28639,1
10000,10009,3046,49,1,98,10,602,19,2004,20,4160,0.1481,20,412,2000,7,14,29242,1
10200,10209,3117,51,1,101,11,614,20,1984,20,4235,0.1335,20,417,2021,8,16,29841,1
10400,10409,3170,53,1,101,10,601,18,2014,20,4296,0.1431,20,388,2031,7,14,30451,1
10600,10609,3233,55,2,101,12,619,20,2081,20,4377,0.1529,20,432,2074,5,10,31048,1
10800,10809,3294,57,4,102,14,602,18,2079,20,4436,0.1586,20,401,2060,5,10,31642,1
11000,11009,3350,59,3,101,14,622,20,2080,20,4516,0.17,20,415,2093,3,6,32235,1
11200,11209,3402,61,0,99,10,625,20,2083,20,4602,0.1642,20,424,2123,2,4,32826,1
11400,11409,3461,63,1,101,10,616,20,2119,20,4603,0.199,20,433,2137,2,4,33425,1
11600,11609,3518,65,3,103,8,613,19,2132,20,4668,0.2233,20,429,2105,1,2,34017,1
11800,11809,3576,67,0,99,7,610,20,2157,20,4750,0.2128,20,423,2157,1,2,34595,1
12000,12009,3637,69,4,101,10,621,18,2140,20,4870,0.2077,20,439,2158,2,4,35182,1
12200,12209,3701,71,2,103,11,610,20,2186,20,4932,0.2122,20,436,2166,2,4,35774,1
12400,12409,3766,73,2,99,11,615,20,2180,20,4984,0.2271,20,447,2188,2,4,36372,1
12600,12609,3828,75,0,101,14,615,19,2217,20,5115,0.215,20,453,2217,2,4,36951,1
12800,12809,3888,77,0,98,11,623,19,2208,20,5182,0.2072,20,448,2187,2,4,37544,1
13000,13009,3944,79,2,101,11,612,19,2270,20,5225,0.2053,20,459,2209,2,4,38140,1
13200,13209,4018,81,4,100,9,626,20,2228,20,5339,0.2037,20,446,2199,2,4,38732,1
13400,13409,4078,83,0,98,10,632,20,2271,20,5362,0.2004,20,462,2273,4,8,39321,1
13600,13609,4140,84,5,95,7,638,19,2258,20,5438,0.2063,20,481,2251,4,8,39909,1
13800,13809,4199,86,2,102,11,627,20,2229,20,5502,0.1875,20,520,2309,4,8,40501,1
14000,14009,4266,88,2,102,11,636,20,2264,20,5529,0.1781,20,516,2308,3,6,41099,1
14200,14209,4328,90,1,101,14,626,20,2268,20,5620,0.1655,20,471,2292,4,8,41694,1
