degree,count
3,4379
4,1656
5,863
6,583
7,418
8,276
9,220
10,162
11,149
12,132
13,102
14,76
15,80
16,69
17,58
18,47
19,47
20,45
21,44
22,30
23,31
24,26
25,31
26,20
27,21
28,17
29,12
30,13
31,15
32,26
33,12
34,13
35,15
36,14
37,17
38,12
39,8
40,6
41,10
42,10
43,7
44,6
45,6
46,8
47,9
48,3
49,8
50,5
51,6
52,5
53,7
54,4
55,4
56,1
57,5
58,3
59,2
60,4
61,4
62,10
63,8
64,1
65,2
66,2
67,3
68,3
69,2
70,2
71,1
72,1
73,5
74,4
75,1
76,1
77,1
78,4
79,2
80,3
81,1
82,2
83,2
84,2
85,1
86,3
87,3
88,1
89,1
90,2
91,2
93,2
94,1
98,2
102,1
104,1
105,2
108,1
109,1
110,3
111,1
112,1
113,1
115,2
118,1
120,3
122,1
123,1
124,1
125,2
127,1
128,1
142,1
144,1
145,1
146,1
148,2
155,1
156,1
157,1
158,1
160,1
168,1
172,1
173,1
174,2
175,1
176,2
179,1
181,1
182,1
186,1
187,1
191,1
228,1
230,1
232,1
234,1
235,1
246,1
248,1
251,1
264,2
282,1
300,1
309,1
395,1
410,1
414,1
437,1
546,1
