degree,count
3,4430
4,1632
5,890
6,534
7,383
8,304
9,213
10,192
11,137
12,103
13,124
14,86
15,72
16,54
17,61
18,58
19,57
20,41
21,34
22,37
23,23
24,21
25,26
26,19
27,25
28,19
29,20
30,14
31,14
32,16
33,17
34,14
35,16
36,13
37,7
38,8
39,8
40,13
41,8
42,8
43,7
44,8
45,4
46,7
47,8
48,4
49,4
50,9
51,5
52,6
53,8
54,6
55,2
56,5
57,7
58,3
59,8
60,4
61,5
62,2
63,3
64,3
65,3
66,2
67,3
68,3
69,4
70,3
71,3
72,4
73,2
74,1
75,2
76,3
77,1
78,3
80,2
81,3
82,2
84,2
85,5
86,1
89,2
90,3
91,1
92,1
94,1
95,2
96,1
97,2
98,2
99,2
100,1
102,1
104,1
105,1
106,3
108,2
110,2
111,1
112,1
113,1
114,1
115,2
116,1
122,1
125,2
127,1
129,1
131,1
133,1
134,1
135,2
136,1
139,1
142,1
144,1
146,2
148,1
149,1
150,1
155,1
164,2
166,1
167,1
175,1
181,1
184,2
188,1
198,1
199,1
205,1
206,1
209,1
215,1
218,1
230,1
233,1
241,1
246,1
249,1
251,1
255,1
261,1
263,1
286,1
299,1
303,1
330,1
339,1
344,1
373,1
476,1
489,1
506,1
